Dependency=Location	Dependency=Geometry Building Type ACS	Dependency=Vintage Bidecadal	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Counts	Unnamed: 10
NV_Las.Vegas-McCarran.Intl.AP.723860	3 or 4 Unit	1960-79s	0.7707346540000001	0.00026392	0.217759758	0.005440095	0.000747308	0.005054266	9964.767513	1.000000001
NV_Las.Vegas-McCarran.Intl.AP.723860	3 or 4 Unit	1980-99s	0.629786906	0.000183778	0.354420584	0.006037009	0.00028689	0.009284834	26731.53134	1.000000001
NV_Las.Vegas-McCarran.Intl.AP.723860	3 or 4 Unit	2000-09s	0.477372206	0.000112721	0.504696059	0.0028183870000000003	0.001501146	0.013499481	10213.82106	1.0
NV_Reno-Tahoe.Intl.AP.724880	3 or 4 Unit	<1940	0.386493193	0.007497356	0.520553807	0.001530006	0.041776383	0.042149256	365.7944955	1.000000001
NV_Reno-Tahoe.Intl.AP.724880	3 or 4 Unit	2010s	0.678934205	0.001011741	0.301880809	0.000234163	0.014836762	0.00310232	122.5866865	1.0
NV_Reno-Tahoe.Intl.AP.724880	3 or 4 Unit	1940-59s	0.347097631	0.005335498	0.596361206	0.000437156	0.018625021	0.032143487000000005	932.6105378	0.999999999
NV_Reno-Tahoe.Intl.AP.724880	3 or 4 Unit	1960-79s	0.31275694	0.005789516	0.64989775	0.007740984	0.011025971	0.012788839	4575.194312	1.0
NV_Reno-Tahoe.Intl.AP.724880	3 or 4 Unit	1980-99s	0.433106298	0.0072777280000000015	0.540504854	0.000605655	0.008306512	0.010198953	4568.621843999998	1.0
NV_Reno-Tahoe.Intl.AP.724880	3 or 4 Unit	2000-09s	0.228291788	0.0007585739999999999	0.748679953	0.002424761	0.006129949	0.013714975	2223.281038	1.0
NV_Tonopah.AP.724855	3 or 4 Unit	<1940	0.680254625	0.000789804	0.228725006	0.0	0.003746756	0.08648381	7.576654761	1.000000001
NV_Tonopah.AP.724855	3 or 4 Unit	2010s	0.019005384	0.008410245	0.952857531	0.0	0.016457539	0.003269302	2.663473523	1.000000001
NV_Tonopah.AP.724855	3 or 4 Unit	1940-59s	0.43597447	0.006142809	0.238765572	0.000531428	0.0063186380000000006	0.312267083	68.4870561	1.0
NV_Tonopah.AP.724855	3 or 4 Unit	1960-79s	0.7385019159999999	0.000808292	0.13002444300000002	0.0	0.079711511	0.050953838	108.1370317	1.0
NV_Tonopah.AP.724855	3 or 4 Unit	1980-99s	0.7241478240000001	0.000800044	0.214291417	0.0	0.028459328	0.032301386	81.70959032	0.999999999
NV_Tonopah.AP.724855	3 or 4 Unit	2000-09s	0.509286274	0.001982559	0.485472236	0.0	0.002560626	0.0006983060000000001	3.081547158	1.000000001
NV_Winnemucca.Muni.AP.725830	3 or 4 Unit	<1940	0.076403134	0.000181962	0.846526325	0.054683688	0.018847456	0.0033574340000000003	31.88280655	0.999999999
NV_Winnemucca.Muni.AP.725830	3 or 4 Unit	2010s	0.00779492	0.0	0.921509883	0.0	0.070695197	0.0	0.05449665	1.0
NV_Winnemucca.Muni.AP.725830	3 or 4 Unit	1940-59s	0.195791534	0.052926687	0.703255854	0.0	0.042905012	0.005120913	10.91177424	1.0
NV_Winnemucca.Muni.AP.725830	3 or 4 Unit	1960-79s	0.375225254	0.00017015599999999995	0.61559314	0.0	0.000395203	0.008616246999999999	59.98248101	1.0
NV_Winnemucca.Muni.AP.725830	3 or 4 Unit	1980-99s	0.483970207	0.000545639	0.509101761	0.004460951	0.001444254	0.000477187	154.919672	0.999999999
NV_Winnemucca.Muni.AP.725830	3 or 4 Unit	2000-09s	0.472595948	0.000830103	0.524751935	0.0	0.001121714	0.0007002989999999999	27.61492411	0.999999999
NY_Albany.County.AP.725180	3 or 4 Unit	<1940	0.198248667	0.131018591	0.62275604	0.004176115	0.006957471	0.036843116	20040.20071	1.0
NY_Albany.County.AP.725180	3 or 4 Unit	2010s	0.270710882	0.102479283	0.575503062	0.010894807	0.017445396999999998	0.02296657	554.1635467	1.000000001
NY_Albany.County.AP.725180	3 or 4 Unit	1940-59s	0.260128028	0.14046888300000002	0.522451851	0.02296036	0.006878784000000001	0.047112094000000014	6927.57216	1.0
NY_Albany.County.AP.725180	3 or 4 Unit	1960-79s	0.354413056	0.12002612	0.47488728	0.007258485	0.012640657	0.030774401	7252.179229	0.999999999
NY_Albany.County.AP.725180	3 or 4 Unit	1980-99s	0.387702519	0.07029566200000001	0.466253859	0.006817581999999999	0.012730928	0.05619945	6111.122337	1.0
NY_Albany.County.AP.725180	3 or 4 Unit	2000-09s	0.252113337	0.078710849	0.59866311	0.00336012	0.006684235	0.06046834900000001	1964.45869	1.0
NY_Binghamton-Edwin.A.Link.Field.725150	3 or 4 Unit	<1940	0.22656507	0.115936048	0.606290976	0.007134918000000001	0.010523434	0.033549553	8545.497705	0.999999999
NY_Binghamton-Edwin.A.Link.Field.725150	3 or 4 Unit	2010s	0.203728677	0.01678268	0.70055092	0.0013751770000000002	0.057278186	0.02028436	129.168498	1.0
NY_Binghamton-Edwin.A.Link.Field.725150	3 or 4 Unit	1940-59s	0.258038672	0.062322273	0.597003749	0.001979374	0.020021931	0.060634000999999986	2567.156458	1.0
NY_Binghamton-Edwin.A.Link.Field.725150	3 or 4 Unit	1960-79s	0.335300671	0.089255809	0.499294703	0.002946977	0.026175814	0.047026026	2975.365651	1.0
NY_Binghamton-Edwin.A.Link.Field.725150	3 or 4 Unit	1980-99s	0.393178129	0.084221302	0.429898225	0.000536595	0.027880842000000003	0.064284909	2380.0304730000007	1.000000002
NY_Binghamton-Edwin.A.Link.Field.725150	3 or 4 Unit	2000-09s	0.186725783	0.329663987	0.420640783	0.002570286	0.016016371	0.044382789000000006	506.2008443	0.999999999
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	3 or 4 Unit	<1940	0.06649812299999999	0.020066588	0.866081005	0.011537628	0.00595049	0.029866165	10552.93557	0.999999999
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	3 or 4 Unit	2010s	0.276766367	0.032207613	0.6398537679999999	0.0	0.021656017000000003	0.029516234	291.3289003	0.999999999
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	3 or 4 Unit	1940-59s	0.082290368	0.019592745	0.852651302	0.007269978000000002	0.010024383	0.028171225	6572.594982	1.000000001
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	3 or 4 Unit	1960-79s	0.214747683	0.000916321	0.7420364490000001	0.008607499000000001	0.002035288	0.03165676	6082.444031	1.0
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	3 or 4 Unit	1980-99s	0.318771367	0.021243069	0.615473177	0.006365493000000001	0.003765746	0.034381148	3162.804232	1.0
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	3 or 4 Unit	2000-09s	0.184261805	0.022644997000000004	0.7327029740000001	0.005749375	0.011542411	0.043098438	803.5197291000002	1.0
NY_Massena.AP.726223	3 or 4 Unit	<1940	0.205030703	0.201194899	0.5017942329999999	0.000343165	0.007148898000000002	0.084488101	1201.934179	0.999999999
NY_Massena.AP.726223	3 or 4 Unit	2010s	0.270235903	0.240724098	0.32514592	0.0	0.040404965	0.123489114	10.14266015	1.0
NY_Massena.AP.726223	3 or 4 Unit	1940-59s	0.3629466770000001	0.116784716	0.44479312	0.002075882	0.036593852	0.036805753	507.8811826000001	1.0
NY_Massena.AP.726223	3 or 4 Unit	1960-79s	0.269730526	0.08719494	0.594687971	0.001020465	0.001120283	0.046245814	658.1254307999999	0.999999999
NY_Massena.AP.726223	3 or 4 Unit	1980-99s	0.323091255	0.241717082	0.391448133	0.013185809	0.005844749000000001	0.024712973	703.6299389999998	1.000000001
NY_Massena.AP.726223	3 or 4 Unit	2000-09s	0.130689057	0.082783948	0.271619585	0.028477516	0.27217773300000003	0.21425216	24.8449739	0.999999999
NY_New.York-J.F.Kennedy.Intl.AP.744860	3 or 4 Unit	<1940	0.051820811	0.199172471	0.7265265259999999	0.004901885	0.003445322	0.014132985	137506.2797	1.0
NY_New.York-J.F.Kennedy.Intl.AP.744860	3 or 4 Unit	2010s	0.131659521	0.116941436	0.70508846	0.004885628	0.018806932	0.022618023	1636.956609	1.0
NY_New.York-J.F.Kennedy.Intl.AP.744860	3 or 4 Unit	1940-59s	0.063443406	0.218034429	0.6886461209999999	0.005206341	0.005091755999999999	0.019577948	62464.33204	1.000000001
NY_New.York-J.F.Kennedy.Intl.AP.744860	3 or 4 Unit	1960-79s	0.10917501	0.117213484	0.742047662	0.005675321	0.007278385999999999	0.018610138	55163.87372	1.000000001
NY_New.York-J.F.Kennedy.Intl.AP.744860	3 or 4 Unit	1980-99s	0.10261675	0.099528795	0.7631145220000001	0.006890696	0.004936138	0.022913099	27729.694710000003	1.0
NY_New.York-J.F.Kennedy.Intl.AP.744860	3 or 4 Unit	2000-09s	0.094522068	0.075329231	0.7965119709999999	0.003414442	0.00329449	0.026927799	21438.52602	1.000000001
NY_Rochester-Greater.Rochester.Intl.AP.725290	3 or 4 Unit	<1940	0.21077173	0.040545805	0.709717349	0.006063814	0.011680091	0.021221212000000003	8028.029328	1.000000001
NY_Rochester-Greater.Rochester.Intl.AP.725290	3 or 4 Unit	2010s	0.47713991	0.046269984000000014	0.357530429	0.008640291	0.070595715	0.039823671	228.0721235	1.0
NY_Rochester-Greater.Rochester.Intl.AP.725290	3 or 4 Unit	1940-59s	0.26527707100000003	0.028525513	0.64912955	0.029403423	0.011192603	0.01647184	3331.927318	1.0
NY_Rochester-Greater.Rochester.Intl.AP.725290	3 or 4 Unit	1960-79s	0.383208667	0.007209986	0.5621983979999999	0.012981746	0.012659084	0.021742118	7541.267439	0.999999999
NY_Rochester-Greater.Rochester.Intl.AP.725290	3 or 4 Unit	1980-99s	0.368444369	0.004262836	0.583709028	0.009528191	0.01068453	0.023371047	3988.519657	1.000000001
NY_Rochester-Greater.Rochester.Intl.AP.725290	3 or 4 Unit	2000-09s	0.296238418	0.005656828000000001	0.655707224	0.001967391	0.004180428	0.036249712	1537.912439	1.000000001
NY_Syracuse-Hancock.Intl.AP.725190	3 or 4 Unit	<1940	0.226274366	0.053321266	0.68007869	0.012707759	0.00766823	0.019949688	10354.57669	0.999999999
NY_Syracuse-Hancock.Intl.AP.725190	3 or 4 Unit	2010s	0.395819063	0.02130912	0.46183752	0.020971381	0.083073842	0.016989073	381.3883203	0.999999999
NY_Syracuse-Hancock.Intl.AP.725190	3 or 4 Unit	1940-59s	0.277703347	0.029518616	0.664007945	0.002857829	0.017808023	0.00810424	4217.246263	1.0
NY_Syracuse-Hancock.Intl.AP.725190	3 or 4 Unit	1960-79s	0.389870744	0.024831408	0.528361086	0.017899255	0.011688183	0.027349324	4961.8981840000015	1.0
NY_Syracuse-Hancock.Intl.AP.725190	3 or 4 Unit	1980-99s	0.493541516	0.006663018000000001	0.453524526	0.004943303	0.02395913	0.017368507	4063.163069	1.0
NY_Syracuse-Hancock.Intl.AP.725190	3 or 4 Unit	2000-09s	0.352186579	0.014779651	0.612451037	0.002978278	0.011547605	0.00605685	734.6107704	1.0
OH_Akron.Canton.Rgnl.AP.725210	3 or 4 Unit	<1940	0.20123054	0.001405757	0.77111029	0.008494122	0.003631444	0.014127848	3008.806584	1.000000001
OH_Akron.Canton.Rgnl.AP.725210	3 or 4 Unit	2010s	0.410852951	0.005510286999999999	0.501958324	0.031044487000000006	0.012381357	0.038252593	45.16174526	0.999999999
OH_Akron.Canton.Rgnl.AP.725210	3 or 4 Unit	1940-59s	0.242137151	0.001616685	0.736316689	0.001086524	0.004310834	0.014532117	2451.12293	1.0
OH_Akron.Canton.Rgnl.AP.725210	3 or 4 Unit	1960-79s	0.305030814	0.002382051	0.6730423109999999	0.0028709240000000004	0.003004842	0.013669057	6012.757065	0.999999999
OH_Akron.Canton.Rgnl.AP.725210	3 or 4 Unit	1980-99s	0.30140812300000003	0.001837205	0.664698848	0.003148474	0.009101984	0.019805366	4208.192793	1.0
OH_Akron.Canton.Rgnl.AP.725210	3 or 4 Unit	2000-09s	0.168832868	0.00846264	0.770225452	0.006746897	0.02454004	0.021192103	1163.476781	1.0
OH_Cleveland-Hopkins.Intl.AP.725240	3 or 4 Unit	<1940	0.136291634	0.000923455	0.826932138	0.006313577	0.020113674	0.009425522	10054.0623	1.0
OH_Cleveland-Hopkins.Intl.AP.725240	3 or 4 Unit	2010s	0.355739277	0.009053687	0.568150488	0.001871838	0.043165137	0.022019573	114.8148231	1.0
OH_Cleveland-Hopkins.Intl.AP.725240	3 or 4 Unit	1940-59s	0.135351168	0.004816415	0.841851415	0.003141548	0.0072536	0.007585853	3627.4668130000014	0.999999999
OH_Cleveland-Hopkins.Intl.AP.725240	3 or 4 Unit	1960-79s	0.269363157	0.001647431	0.696188637	0.011571932	0.009277523	0.011951318999999998	5957.535712	0.999999999
OH_Cleveland-Hopkins.Intl.AP.725240	3 or 4 Unit	1980-99s	0.324706237	0.001869347	0.638382961	0.003505925	0.005219601	0.026315928	3736.563316	0.999999999
OH_Cleveland-Hopkins.Intl.AP.725240	3 or 4 Unit	2000-09s	0.258820593	0.004851350999999999	0.708898027	0.002828174	0.00698479	0.017617066	1655.843166	1.000000001
OH_Columbus-Port.Columbus.Intl.AP.724280	3 or 4 Unit	<1940	0.25518402	0.000493475	0.7239431159999999	0.002888041	0.005901925	0.011589422	4783.546523	0.999999999
OH_Columbus-Port.Columbus.Intl.AP.724280	3 or 4 Unit	2010s	0.45968261	0.002319288	0.529063171	0.002310002	0.001058285	0.005566644	792.369122	1.0
OH_Columbus-Port.Columbus.Intl.AP.724280	3 or 4 Unit	1940-59s	0.203527918	0.002233974	0.778103049	0.000720618	0.009739987	0.005674453	6681.650065999998	0.999999999
OH_Columbus-Port.Columbus.Intl.AP.724280	3 or 4 Unit	1960-79s	0.381182545	0.001683963	0.605231261	0.002449876	0.001551655	0.0079007	16650.080280000002	1.0
OH_Columbus-Port.Columbus.Intl.AP.724280	3 or 4 Unit	1980-99s	0.543521265	0.000624725	0.444228214	0.0029238000000000003	0.000756961	0.007945035999999999	17650.01556	1.000000001
OH_Columbus-Port.Columbus.Intl.AP.724280	3 or 4 Unit	2000-09s	0.325656011	0.001767642	0.655275774	0.001072137	0.003792198	0.012436238	5932.575681	1.0
OH_Dayton.Intl.AP.724290	3 or 4 Unit	<1940	0.360818278	0.002859317	0.623249553	0.002390919	0.0056250530000000005	0.00505688	4504.585397	1.0
OH_Dayton.Intl.AP.724290	3 or 4 Unit	2010s	0.358595396	0.043976456	0.5013172810000001	0.05206499	0.017114707	0.026931171	146.7592966	1.000000001
OH_Dayton.Intl.AP.724290	3 or 4 Unit	1940-59s	0.28614596	0.002092126	0.6842165809999999	0.00241608	0.018128876	0.007000376	4321.660828	0.999999999
OH_Dayton.Intl.AP.724290	3 or 4 Unit	1960-79s	0.585673518	0.001536622	0.390946963	0.002535761	0.009080647	0.010226489	11376.39771	1.0
OH_Dayton.Intl.AP.724290	3 or 4 Unit	1980-99s	0.5391139	0.001074372	0.447264463	0.001581247	0.002783105	0.008182911999999999	7852.020066	0.999999999
OH_Dayton.Intl.AP.724290	3 or 4 Unit	2000-09s	0.391684586	0.005777381	0.585807703	0.005165328	0.008112123	0.0034528790000000003	2772.398467	1.0
OH_Mansfield-Lahm.Muni.AP.725246	3 or 4 Unit	<1940	0.270991889	0.005845603	0.692412646	0.0017994	0.009517056	0.019433406	673.1879441000002	1.0
OH_Mansfield-Lahm.Muni.AP.725246	3 or 4 Unit	2010s	0.8100603609999999	0.030594498	0.046794493	0.0	0.043440118	0.06911053	33.28988244	1.0
OH_Mansfield-Lahm.Muni.AP.725246	3 or 4 Unit	1940-59s	0.409323176	0.003081685	0.5669986020000001	0.000437762	0.014805813	0.005352961	824.8196842	0.999999999
OH_Mansfield-Lahm.Muni.AP.725246	3 or 4 Unit	1960-79s	0.5796298639999999	0.002451477	0.413777019	0.001361406	0.00170809	0.001072144	1642.387334	1.0
OH_Mansfield-Lahm.Muni.AP.725246	3 or 4 Unit	1980-99s	0.637304335	0.0006924780000000001	0.346283795	0.010139342	0.002747137	0.002832912	1684.396112	0.999999999
OH_Mansfield-Lahm.Muni.AP.725246	3 or 4 Unit	2000-09s	0.474176897	0.009143954	0.504542831	4.84e-05	0.008503198	0.003584705	701.2287611	0.999999985
OH_Toledo.Express.AP.725360	3 or 4 Unit	<1940	0.241196142	0.000763844	0.70953093	0.01769064	0.00925059	0.021567854	2732.794161	1.0
OH_Toledo.Express.AP.725360	3 or 4 Unit	2010s	0.6025420979999999	0.001045771	0.356005481	0.00088216	0.002978226	0.036546264	168.3508033	1.0
OH_Toledo.Express.AP.725360	3 or 4 Unit	1940-59s	0.331176055	0.000433288	0.6311018939999999	0.023089936	0.002180897	0.01201793	1838.312688	1.0
OH_Toledo.Express.AP.725360	3 or 4 Unit	1960-79s	0.464520799	0.001187153	0.519106496	0.008825529	0.001765168	0.004594853	4180.116301	0.999999998
OH_Toledo.Express.AP.725360	3 or 4 Unit	1980-99s	0.420696491	0.001093882	0.55998061	0.000576619	0.006907154	0.010745244	3344.469960000001	1.0
OH_Toledo.Express.AP.725360	3 or 4 Unit	2000-09s	0.510698828	0.017587425	0.452403649	0.00224604	0.010904185	0.006159873000000001	997.2245786	1.0
OH_Youngstown.Rgnl.AP.725250	3 or 4 Unit	<1940	0.206580929	0.024044138	0.729902145	0.011359944	0.012468705	0.015644138999999998	1460.090479	1.0
OH_Youngstown.Rgnl.AP.725250	3 or 4 Unit	2010s	0.352188564	0.000226063	0.593275054	0.003668493	0.040617913	0.010023913	155.1697809	1.0
OH_Youngstown.Rgnl.AP.725250	3 or 4 Unit	1940-59s	0.358456127	0.011982301	0.591402075	0.008608022	0.008447148	0.021104326	1727.2537510000002	0.999999999
OH_Youngstown.Rgnl.AP.725250	3 or 4 Unit	1960-79s	0.29670477300000003	0.003220104	0.668801775	0.010097504	0.016149461	0.005026384	4520.072334	1.000000001
OH_Youngstown.Rgnl.AP.725250	3 or 4 Unit	1980-99s	0.315495304	0.015360305	0.636317247	0.007547743000000002	0.016779484	0.008499917	2330.0830690000007	1.0
OH_Youngstown.Rgnl.AP.725250	3 or 4 Unit	2000-09s	0.1381769	0.0050870740000000005	0.821570221	0.00111612	0.025767298	0.008282386999999999	818.9360741	1.0
OK_Oklahoma.City-Will.Rogers.World.AP.723530	3 or 4 Unit	<1940	0.525316859	0.00158142	0.446488404	0.004693765	0.013554819	0.008364733000000001	926.7482479	1.0
OK_Oklahoma.City-Will.Rogers.World.AP.723530	3 or 4 Unit	2010s	0.872035685	0.000999815	0.099920203	0.005270471	0.011064266	0.010709561	669.4531067	1.000000001
OK_Oklahoma.City-Will.Rogers.World.AP.723530	3 or 4 Unit	1940-59s	0.406548576	0.001836649	0.561748761	0.003280627	0.011087659	0.015497727	1290.306529	0.999999999
OK_Oklahoma.City-Will.Rogers.World.AP.723530	3 or 4 Unit	1960-79s	0.780423005	0.001034477	0.20867112	0.001403416	0.001801913	0.00666607	7701.162859999998	1.000000001
OK_Oklahoma.City-Will.Rogers.World.AP.723530	3 or 4 Unit	1980-99s	0.791093182	0.000247105	0.17963999	0.00238296	0.0015174079999999998	0.025119355	5099.320876	1.0
OK_Oklahoma.City-Will.Rogers.World.AP.723530	3 or 4 Unit	2000-09s	0.7971618509999999	0.011238368	0.167728141	0.006321723	0.01124839	0.006301526	1720.8078870000004	0.999999999
OK_Tulsa.Intl.AP.723560	3 or 4 Unit	<1940	0.422732224	0.0021498420000000003	0.540967106	0.0078042619999999984	0.015913352	0.010433215	687.0549612000002	1.000000001
OK_Tulsa.Intl.AP.723560	3 or 4 Unit	2010s	0.809288302	0.000971852	0.095520053	0.002368755	0.046645465	0.045205573	150.79361540000005	1.0
OK_Tulsa.Intl.AP.723560	3 or 4 Unit	1940-59s	0.558623477	0.001872658	0.424305968	0.011833695	0.0020251220000000003	0.001339079	1224.437353	0.999999999
OK_Tulsa.Intl.AP.723560	3 or 4 Unit	1960-79s	0.607267426	0.003635353	0.382364853	0.000729024	0.001353812	0.0046495320000000005	5864.3666189999985	1.0
OK_Tulsa.Intl.AP.723560	3 or 4 Unit	1980-99s	0.600637199	0.000764743	0.377915783	0.009973135	0.003064128	0.007645014	4116.256695	1.000000002
OK_Tulsa.Intl.AP.723560	3 or 4 Unit	2000-09s	0.734345895	0.001213585	0.254662729	0.000774878	0.006203368000000001	0.002799545	1400.13356	1.0
OR_Astoria.Rgnl.AP.727910	3 or 4 Unit	<1940	0.691014885	0.001670094	0.299511167	0.001676565	0.002344755	0.003782534	175.9926475	1.0
OR_Astoria.Rgnl.AP.727910	3 or 4 Unit	2010s	0.029787023	0.314325998	0.054039505	0.0	0.157895566	0.443951908	5.764604522000001	1.0
OR_Astoria.Rgnl.AP.727910	3 or 4 Unit	1940-59s	0.37868564	0.012398158	0.606587323	7.55e-05	0.000377654	0.001875714	469.5155623	0.999999989
OR_Astoria.Rgnl.AP.727910	3 or 4 Unit	1960-79s	0.8194309209999999	0.000346616	0.167625618	0.001937789	0.009890267	0.0007687880000000001	356.3359877	0.999999999
OR_Astoria.Rgnl.AP.727910	3 or 4 Unit	1980-99s	0.715732499	0.000504808	0.22235112	0.0007724689999999999	0.059571956	0.001067149	246.6730264	1.000000001
OR_Astoria.Rgnl.AP.727910	3 or 4 Unit	2000-09s	0.404160666	0.001926901	0.585258297	0.000444864	0.001944142	0.00626513	83.87840232	1.0
OR_Burns.Muni.AP.726830	3 or 4 Unit	<1940	0.414973218	0.02399628	0.47221367	0.0	0.036166788	0.052650044000000014	30.83172088	1.0
OR_Burns.Muni.AP.726830	3 or 4 Unit	2010s	0.00779492	0.0	0.921509883	0.0	0.070695197	0.0	0.005069456	1.0
OR_Burns.Muni.AP.726830	3 or 4 Unit	1940-59s	0.607964152	0.011532475	0.347255118	0.001158403	0.021355586	0.010734266	82.24328566	1.0
OR_Burns.Muni.AP.726830	3 or 4 Unit	1960-79s	0.604935066	0.037564229	0.298790505	3.68e-05	0.0581057	0.00056774	75.79531885	1.00000004
OR_Burns.Muni.AP.726830	3 or 4 Unit	1980-99s	0.898008241	0.003531215	0.095447796	3.13e-05	0.001947483	0.001034008	39.70076456	1.000000043
OR_Burns.Muni.AP.726830	3 or 4 Unit	2000-09s	0.6762927609999999	0.016598697	0.130880123	0.0	0.169457756	0.0067706630000000005	5.655430731	1.0
OR_Eugene-Mahlon.Sweet.AP.726930	3 or 4 Unit	<1940	0.783255147	0.004933816	0.147426541	0.003189322	0.059103771	0.002091403	317.77110639999995	1.0
OR_Eugene-Mahlon.Sweet.AP.726930	3 or 4 Unit	2010s	0.6221229629999999	0.004056543	0.340250759	0.00182686	0.026504618	0.005238258	157.9838574	1.000000001
OR_Eugene-Mahlon.Sweet.AP.726930	3 or 4 Unit	1940-59s	0.8034240659999999	0.016343324	0.14330024800000002	0.008970782	0.024572427	0.003389153	471.0169365	1.0
OR_Eugene-Mahlon.Sweet.AP.726930	3 or 4 Unit	1960-79s	0.9001155759999999	0.000367612	0.094286894	0.002550924	0.002292236	0.000386757	2516.492841	0.999999999
OR_Eugene-Mahlon.Sweet.AP.726930	3 or 4 Unit	1980-99s	0.8885141320000001	0.000212301	0.09501068	0.0013327629999999998	0.014401771	0.0005283519999999999	2270.206787	0.999999999
OR_Eugene-Mahlon.Sweet.AP.726930	3 or 4 Unit	2000-09s	0.8665276540000001	0.0006698310000000001	0.122135144	0.001668755	0.008641918	0.00035669900000000004	826.0242655000002	1.000000001
OR_Medford-Rogue.Valley.Intl.AP.725970	3 or 4 Unit	<1940	0.8010529470000001	0.001546491	0.103856192	0.041000461	0.049139378	0.003404531	322.3904441	1.0
OR_Medford-Rogue.Valley.Intl.AP.725970	3 or 4 Unit	2010s	0.997650327	0.0	0.0008840689999999998	1.2e-05	0.000293646	0.001159982	216.4099736	1.000000024
OR_Medford-Rogue.Valley.Intl.AP.725970	3 or 4 Unit	1940-59s	0.640585616	0.082449469	0.07014537700000001	0.066519998	0.115778587	0.024520952	403.9431271	0.999999999
OR_Medford-Rogue.Valley.Intl.AP.725970	3 or 4 Unit	1960-79s	0.699658773	0.0066690280000000005	0.269810192	0.00341388	0.019107109	0.0013410179999999998	2745.414553	1.0
OR_Medford-Rogue.Valley.Intl.AP.725970	3 or 4 Unit	1980-99s	0.7998489329999999	0.00363588	0.17034149199999998	0.012937997	0.012473911	0.000761787	2635.664251	1.0
OR_Medford-Rogue.Valley.Intl.AP.725970	3 or 4 Unit	2000-09s	0.80865634	0.001440793	0.17303166	0.001415071	0.0077933	0.007662836	1301.890314	1.0
