Column Type,Import From Raw,Publish In Full,Data Type,Timeseries Publish In Full,Annual Name,Annual Units,Published Annual Name,Published Annual Name Sightglass,Published Annual Unit,ResStock To Published Annual Unit Conversion Factor,Timeseries Name,Timeseries Units,Published Timeseries Name,Published Timeseries Name Sightglass,Published Timeseries Unit,ResStock To Published Timeseries Unit Conversion Factor,Notes
Output,no,no,float,no,report_utility_bills.oh_propane_fixed_usd,$,out.utility_bills.oh_propane_fixed..usd,out.bills.oh_fixed_propane.usd,usd, 1,,,,,,,Annual fixed charges for propane if calculated using OH utility rates.
Output,yes,yes,float,no,report_utility_bills.oh_propane_total_usd,$,out.utility_bills.oh_propane_bill..usd,out.bills.oh_propane.usd,usd, 1,,,,,,,Annual total charges for propane if calculated using OH utility rates.
Output,yes,yes,float,no,report_utility_bills.oh_total_usd,$,out.utility_bills.oh_total_bill..usd,out.bills.oh_all_fuels.usd,usd, 1,,,,,,,Annual total charges for all fuels if calculated using OH utility rates.
Output,no,no,float,no,report_utility_bills.oh_wood_cord_energy_usd,$,out.utility_bills.oh_wood_cord_energy..usd,out.bills.oh_energy_wood_cord.usd,usd, 1,,,,,,,Annual energy charges for wood_cord if calculated using OH utility rates.
Output,no,no,float,no,report_utility_bills.oh_wood_cord_fixed_usd,$,out.utility_bills.oh_wood_cord_fixed..usd,out.bills.oh_fixed_wood_cord.usd,usd, 1,,,,,,,Annual fixed charges for wood_cord if calculated using OH utility rates.
Output,no,no,float,no,report_utility_bills.oh_wood_cord_total_usd,$,out.utility_bills.oh_wood_cord_bill..usd,out.bills.oh_wood_cord.usd,usd, 1,,,,,,,Annual total charges for wood_cord if calculated using OH utility rates.
Output,no,no,float,no,report_utility_bills.oh_wood_pellets_energy_usd,$,out.utility_bills.oh_wood_pellets_energy..usd,out.bills.oh_energy_wood_pellets.usd,usd, 1,,,,,,,Annual energy charges for wood_pellets if calculated using OH utility rates.
Output,no,no,float,no,report_utility_bills.oh_wood_pellets_fixed_usd,$,out.utility_bills.oh_wood_pellets_fixed..usd,out.bills.oh_fixed_wood_pellets.usd,usd, 1,,,,,,,Annual fixed charges for wood_pellets if calculated using OH utility rates.
Output,no,no,float,no,report_utility_bills.oh_wood_pellets_total_usd,$,out.utility_bills.oh_wood_pellets_bill..usd,out.bills.oh_wood_pellets.usd,usd, 1,,,,,,,Annual total charges for wood_pellets if calculated using OH utility rates.
Output,no,no,float,no,report_utility_bills.ok_coal_energy_usd,$,out.utility_bills.ok_coal_energy..usd,out.bills.ok_energy_coal.usd,usd, 1,,,,,,,Annual energy charges for coal if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_coal_fixed_usd,$,out.utility_bills.ok_coal_fixed..usd,out.bills.ok_fixed_coal.usd,usd, 1,,,,,,,Annual fixed charges for coal if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_coal_total_usd,$,out.utility_bills.ok_coal_bill..usd,out.bills.ok_coal.usd,usd, 1,,,,,,,Annual total charges for coal if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_electricity_energy_usd,$,out.utility_bills.ok_electricity_energy..usd,out.bills.ok_energy_electricity.usd,usd, 1,,,,,,,Annual energy charges for electricity if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_electricity_fixed_usd,$,out.utility_bills.ok_electricity_fixed..usd,out.bills.ok_fixed_electricity.usd,usd, 1,,,,,,,Annual fixed charges for electricity if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_electricity_pv_credit_usd,$,out.utility_bills.ok_electricity_pv_credit..usd,out.bills.ok_pv_credit_electricity.usd,usd, 1,,,,,,,Annual PV generation credit for electricity if calculated using OK utility rates.
Output,yes,yes,float,no,report_utility_bills.ok_electricity_total_usd,$,out.utility_bills.ok_electricity_bill..usd,out.bills.ok_electricity.usd,usd, 1,,,,,,,Annual total charges for electricity if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_fuel_oil_energy_usd,$,out.utility_bills.ok_fuel_oil_energy..usd,out.bills.ok_energy_fuel_oil.usd,usd, 1,,,,,,,Annual energy charges for fuel_oil if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_fuel_oil_fixed_usd,$,out.utility_bills.ok_fuel_oil_fixed..usd,out.bills.ok_fixed_fuel_oil.usd,usd, 1,,,,,,,Annual fixed charges for fuel_oil if calculated using OK utility rates.
Output,yes,yes,float,no,report_utility_bills.ok_fuel_oil_total_usd,$,out.utility_bills.ok_fuel_oil_bill..usd,out.bills.ok_fuel_oil.usd,usd, 1,,,,,,,Annual total charges for fuel_oil if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_natural_gas_energy_usd,$,out.utility_bills.ok_natural_gas_energy..usd,out.bills.ok_energy_natural_gas.usd,usd, 1,,,,,,,Annual energy charges for natural_gas if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_natural_gas_fixed_usd,$,out.utility_bills.ok_natural_gas_fixed..usd,out.bills.ok_fixed_natural_gas.usd,usd, 1,,,,,,,Annual fixed charges for natural_gas if calculated using OK utility rates.
Output,yes,yes,float,no,report_utility_bills.ok_natural_gas_total_usd,$,out.utility_bills.ok_natural_gas_bill..usd,out.bills.ok_natural_gas.usd,usd, 1,,,,,,,Annual total charges for natural_gas if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_propane_energy_usd,$,out.utility_bills.ok_propane_energy..usd,out.bills.ok_energy_propane.usd,usd, 1,,,,,,,Annual energy charges for propane if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_propane_fixed_usd,$,out.utility_bills.ok_propane_fixed..usd,out.bills.ok_fixed_propane.usd,usd, 1,,,,,,,Annual fixed charges for propane if calculated using OK utility rates.
Output,yes,yes,float,no,report_utility_bills.ok_propane_total_usd,$,out.utility_bills.ok_propane_bill..usd,out.bills.ok_propane.usd,usd, 1,,,,,,,Annual total charges for propane if calculated using OK utility rates.
Output,yes,yes,float,no,report_utility_bills.ok_total_usd,$,out.utility_bills.ok_total_bill..usd,out.bills.ok_all_fuels.usd,usd, 1,,,,,,,Annual total charges for all fuels if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_wood_cord_energy_usd,$,out.utility_bills.ok_wood_cord_energy..usd,out.bills.ok_energy_wood_cord.usd,usd, 1,,,,,,,Annual energy charges for wood_cord if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_wood_cord_fixed_usd,$,out.utility_bills.ok_wood_cord_fixed..usd,out.bills.ok_fixed_wood_cord.usd,usd, 1,,,,,,,Annual fixed charges for wood_cord if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_wood_cord_total_usd,$,out.utility_bills.ok_wood_cord_bill..usd,out.bills.ok_wood_cord.usd,usd, 1,,,,,,,Annual total charges for wood_cord if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_wood_pellets_energy_usd,$,out.utility_bills.ok_wood_pellets_energy..usd,out.bills.ok_energy_wood_pellets.usd,usd, 1,,,,,,,Annual energy charges for wood_pellets if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_wood_pellets_fixed_usd,$,out.utility_bills.ok_wood_pellets_fixed..usd,out.bills.ok_fixed_wood_pellets.usd,usd, 1,,,,,,,Annual fixed charges for wood_pellets if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.ok_wood_pellets_total_usd,$,out.utility_bills.ok_wood_pellets_bill..usd,out.bills.ok_wood_pellets.usd,usd, 1,,,,,,,Annual total charges for wood_pellets if calculated using OK utility rates.
Output,no,no,float,no,report_utility_bills.or_coal_energy_usd,$,out.utility_bills.or_coal_energy..usd,out.bills.or_energy_coal.usd,usd, 1,,,,,,,Annual energy charges for coal if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_coal_fixed_usd,$,out.utility_bills.or_coal_fixed..usd,out.bills.or_fixed_coal.usd,usd, 1,,,,,,,Annual fixed charges for coal if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_coal_total_usd,$,out.utility_bills.or_coal_bill..usd,out.bills.or_coal.usd,usd, 1,,,,,,,Annual total charges for coal if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_electricity_energy_usd,$,out.utility_bills.or_electricity_energy..usd,out.bills.or_energy_electricity.usd,usd, 1,,,,,,,Annual energy charges for electricity if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_electricity_fixed_usd,$,out.utility_bills.or_electricity_fixed..usd,out.bills.or_fixed_electricity.usd,usd, 1,,,,,,,Annual fixed charges for electricity if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_electricity_pv_credit_usd,$,out.utility_bills.or_electricity_pv_credit..usd,out.bills.or_pv_credit_electricity.usd,usd, 1,,,,,,,Annual PV generation credit for electricity if calculated using OR utility rates.
Output,yes,yes,float,no,report_utility_bills.or_electricity_total_usd,$,out.utility_bills.or_electricity_bill..usd,out.bills.or_electricity.usd,usd, 1,,,,,,,Annual total charges for electricity if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_fuel_oil_energy_usd,$,out.utility_bills.or_fuel_oil_energy..usd,out.bills.or_energy_fuel_oil.usd,usd, 1,,,,,,,Annual energy charges for fuel_oil if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_fuel_oil_fixed_usd,$,out.utility_bills.or_fuel_oil_fixed..usd,out.bills.or_fixed_fuel_oil.usd,usd, 1,,,,,,,Annual fixed charges for fuel_oil if calculated using OR utility rates.
Output,yes,yes,float,no,report_utility_bills.or_fuel_oil_total_usd,$,out.utility_bills.or_fuel_oil_bill..usd,out.bills.or_fuel_oil.usd,usd, 1,,,,,,,Annual total charges for fuel_oil if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_natural_gas_energy_usd,$,out.utility_bills.or_natural_gas_energy..usd,out.bills.or_energy_natural_gas.usd,usd, 1,,,,,,,Annual energy charges for natural_gas if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_natural_gas_fixed_usd,$,out.utility_bills.or_natural_gas_fixed..usd,out.bills.or_fixed_natural_gas.usd,usd, 1,,,,,,,Annual fixed charges for natural_gas if calculated using OR utility rates.
Output,yes,yes,float,no,report_utility_bills.or_natural_gas_total_usd,$,out.utility_bills.or_natural_gas_bill..usd,out.bills.or_natural_gas.usd,usd, 1,,,,,,,Annual total charges for natural_gas if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_propane_energy_usd,$,out.utility_bills.or_propane_energy..usd,out.bills.or_energy_propane.usd,usd, 1,,,,,,,Annual energy charges for propane if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_propane_fixed_usd,$,out.utility_bills.or_propane_fixed..usd,out.bills.or_fixed_propane.usd,usd, 1,,,,,,,Annual fixed charges for propane if calculated using OR utility rates.
Output,yes,yes,float,no,report_utility_bills.or_propane_total_usd,$,out.utility_bills.or_propane_bill..usd,out.bills.or_propane.usd,usd, 1,,,,,,,Annual total charges for propane if calculated using OR utility rates.
Output,yes,yes,float,no,report_utility_bills.or_total_usd,$,out.utility_bills.or_total_bill..usd,out.bills.or_all_fuels.usd,usd, 1,,,,,,,Annual total charges for all fuels if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_wood_cord_energy_usd,$,out.utility_bills.or_wood_cord_energy..usd,out.bills.or_energy_wood_cord.usd,usd, 1,,,,,,,Annual energy charges for wood_cord if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_wood_cord_fixed_usd,$,out.utility_bills.or_wood_cord_fixed..usd,out.bills.or_fixed_wood_cord.usd,usd, 1,,,,,,,Annual fixed charges for wood_cord if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_wood_cord_total_usd,$,out.utility_bills.or_wood_cord_bill..usd,out.bills.or_wood_cord.usd,usd, 1,,,,,,,Annual total charges for wood_cord if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_wood_pellets_energy_usd,$,out.utility_bills.or_wood_pellets_energy..usd,out.bills.or_energy_wood_pellets.usd,usd, 1,,,,,,,Annual energy charges for wood_pellets if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_wood_pellets_fixed_usd,$,out.utility_bills.or_wood_pellets_fixed..usd,out.bills.or_fixed_wood_pellets.usd,usd, 1,,,,,,,Annual fixed charges for wood_pellets if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.or_wood_pellets_total_usd,$,out.utility_bills.or_wood_pellets_bill..usd,out.bills.or_wood_pellets.usd,usd, 1,,,,,,,Annual total charges for wood_pellets if calculated using OR utility rates.
Output,no,no,float,no,report_utility_bills.pa_coal_energy_usd,$,out.utility_bills.pa_coal_energy..usd,out.bills.pa_energy_coal.usd,usd, 1,,,,,,,Annual energy charges for coal if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_coal_fixed_usd,$,out.utility_bills.pa_coal_fixed..usd,out.bills.pa_fixed_coal.usd,usd, 1,,,,,,,Annual fixed charges for coal if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_coal_total_usd,$,out.utility_bills.pa_coal_bill..usd,out.bills.pa_coal.usd,usd, 1,,,,,,,Annual total charges for coal if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_electricity_energy_usd,$,out.utility_bills.pa_electricity_energy..usd,out.bills.pa_energy_electricity.usd,usd, 1,,,,,,,Annual energy charges for electricity if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_electricity_fixed_usd,$,out.utility_bills.pa_electricity_fixed..usd,out.bills.pa_fixed_electricity.usd,usd, 1,,,,,,,Annual fixed charges for electricity if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_electricity_pv_credit_usd,$,out.utility_bills.pa_electricity_pv_credit..usd,out.bills.pa_pv_credit_electricity.usd,usd, 1,,,,,,,Annual PV generation credit for electricity if calculated using PA utility rates.
Output,yes,yes,float,no,report_utility_bills.pa_electricity_total_usd,$,out.utility_bills.pa_electricity_bill..usd,out.bills.pa_electricity.usd,usd, 1,,,,,,,Annual total charges for electricity if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_fuel_oil_energy_usd,$,out.utility_bills.pa_fuel_oil_energy..usd,out.bills.pa_energy_fuel_oil.usd,usd, 1,,,,,,,Annual energy charges for fuel_oil if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_fuel_oil_fixed_usd,$,out.utility_bills.pa_fuel_oil_fixed..usd,out.bills.pa_fixed_fuel_oil.usd,usd, 1,,,,,,,Annual fixed charges for fuel_oil if calculated using PA utility rates.
Output,yes,yes,float,no,report_utility_bills.pa_fuel_oil_total_usd,$,out.utility_bills.pa_fuel_oil_bill..usd,out.bills.pa_fuel_oil.usd,usd, 1,,,,,,,Annual total charges for fuel_oil if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_natural_gas_energy_usd,$,out.utility_bills.pa_natural_gas_energy..usd,out.bills.pa_energy_natural_gas.usd,usd, 1,,,,,,,Annual energy charges for natural_gas if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_natural_gas_fixed_usd,$,out.utility_bills.pa_natural_gas_fixed..usd,out.bills.pa_fixed_natural_gas.usd,usd, 1,,,,,,,Annual fixed charges for natural_gas if calculated using PA utility rates.
Output,yes,yes,float,no,report_utility_bills.pa_natural_gas_total_usd,$,out.utility_bills.pa_natural_gas_bill..usd,out.bills.pa_natural_gas.usd,usd, 1,,,,,,,Annual total charges for natural_gas if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_propane_energy_usd,$,out.utility_bills.pa_propane_energy..usd,out.bills.pa_energy_propane.usd,usd, 1,,,,,,,Annual energy charges for propane if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_propane_fixed_usd,$,out.utility_bills.pa_propane_fixed..usd,out.bills.pa_fixed_propane.usd,usd, 1,,,,,,,Annual fixed charges for propane if calculated using PA utility rates.
Output,yes,yes,float,no,report_utility_bills.pa_propane_total_usd,$,out.utility_bills.pa_propane_bill..usd,out.bills.pa_propane.usd,usd, 1,,,,,,,Annual total charges for propane if calculated using PA utility rates.
Output,yes,yes,float,no,report_utility_bills.pa_total_usd,$,out.utility_bills.pa_total_bill..usd,out.bills.pa_all_fuels.usd,usd, 1,,,,,,,Annual total charges for all fuels if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_wood_cord_energy_usd,$,out.utility_bills.pa_wood_cord_energy..usd,out.bills.pa_energy_wood_cord.usd,usd, 1,,,,,,,Annual energy charges for wood_cord if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_wood_cord_fixed_usd,$,out.utility_bills.pa_wood_cord_fixed..usd,out.bills.pa_fixed_wood_cord.usd,usd, 1,,,,,,,Annual fixed charges for wood_cord if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_wood_cord_total_usd,$,out.utility_bills.pa_wood_cord_bill..usd,out.bills.pa_wood_cord.usd,usd, 1,,,,,,,Annual total charges for wood_cord if calculated using PA utility rates.
Output,no,no,float,no,report_utility_bills.pa_wood_pellets_energy_usd,$,out.utility_bills.pa_wood_pellets_energy..usd,out.bills.pa_energy_wood_pellets.usd,usd, 1,,,,,,,Annual energy charges for wood_pellets if calculated using PA utility rates.
