zip_code,po_name,zip_type,state_abbr,state,reeds_ba,cambium_gea
34984,Port Saint Lucie,Zip Code Area,FL,Florida,p102,FRCCc
34985,Port Saint Lucie,Post Office or large volume customer,FL,Florida,p102,FRCCc
34986,Port Saint Lucie,Zip Code Area,FL,Florida,p102,FRCCc
34987,Port Saint Lucie,Zip Code Area,FL,Florida,p102,FRCCc
34988,Port Saint Lucie,Zip Code Area,FL,Florida,p102,FRCCc
34990,Palm City,Zip Code Area,FL,Florida,p102,FRCCc
34991,Palm City,Post Office or large volume customer,FL,Florida,p102,FRCCc
34992,Port Salerno,Post Office or large volume customer,FL,Florida,p102,FRCCc
34994,Stuart,Zip Code Area,FL,Florida,p102,FRCCc
34995,Stuart,Post Office or large volume customer,FL,Florida,p102,FRCCc
34996,Stuart,Zip Code Area,FL,Florida,p102,FRCCc
34997,Stuart,Zip Code Area,FL,Florida,p102,FRCCc
48001,Algonac,Zip Code Area,MI,Michigan,p103,RFCMc
48002,Allenton,Zip Code Area,MI,Michigan,p103,RFCMc
48003,Almont,Zip Code Area,MI,Michigan,p103,RFCMc
48004,Anchorville,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48005,Armada,Zip Code Area,MI,Michigan,p103,RFCMc
48006,Avoca,Zip Code Area,MI,Michigan,p103,RFCMc
48007,Troy,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48009,Birmingham,Zip Code Area,MI,Michigan,p103,RFCMc
48012,Birmingham,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48014,Capac,Zip Code Area,MI,Michigan,p103,RFCMc
48015,Center Line,Zip Code Area,MI,Michigan,p103,RFCMc
48017,Clawson,Zip Code Area,MI,Michigan,p103,RFCMc
48021,Eastpointe,Zip Code Area,MI,Michigan,p103,RFCMc
48022,Emmett,Zip Code Area,MI,Michigan,p103,RFCMc
48023,Fair Haven,Zip Code Area,MI,Michigan,p103,RFCMc
48025,Franklin,Zip Code Area,MI,Michigan,p103,RFCMc
48026,Fraser,Zip Code Area,MI,Michigan,p103,RFCMc
48027,Goodells,Zip Code Area,MI,Michigan,p103,RFCMc
48028,Harsens Island,Zip Code Area,MI,Michigan,p103,RFCMc
48030,Hazel Park,Zip Code Area,MI,Michigan,p103,RFCMc
48032,Jeddo,Zip Code Area,MI,Michigan,p103,RFCMc
48033,Southfield,Zip Code Area,MI,Michigan,p103,RFCMc
48034,Southfield,Zip Code Area,MI,Michigan,p103,RFCMc
48035,Clinton Township,Zip Code Area,MI,Michigan,p103,RFCMc
48036,Clinton Township,Zip Code Area,MI,Michigan,p103,RFCMc
48037,Southfield,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48038,Clinton Township,Zip Code Area,MI,Michigan,p103,RFCMc
48039,Marine City,Zip Code Area,MI,Michigan,p103,RFCMc
48040,Marysville,Zip Code Area,MI,Michigan,p103,RFCMc
48041,Memphis,Zip Code Area,MI,Michigan,p103,RFCMc
48042,Macomb,Zip Code Area,MI,Michigan,p103,RFCMc
48043,Mount Clemens,Zip Code Area,MI,Michigan,p103,RFCMc
48044,Macomb,Zip Code Area,MI,Michigan,p103,RFCMc
48045,Harrison Township,Zip Code Area,MI,Michigan,p103,RFCMc
48046,Mount Clemens,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48047,New Baltimore,Zip Code Area,MI,Michigan,p103,RFCMc
48048,New Haven,Zip Code Area,MI,Michigan,p103,RFCMc
48049,North Street,Zip Code Area,MI,Michigan,p103,RFCMc
48050,New Haven,Zip Code Area,MI,Michigan,p103,RFCMc
48051,New Baltimore,Zip Code Area,MI,Michigan,p103,RFCMc
48054,East China,Zip Code Area,MI,Michigan,p103,RFCMc
48059,Fort Gratiot,Zip Code Area,MI,Michigan,p103,RFCMc
48060,Port Huron,Zip Code Area,MI,Michigan,p103,RFCMc
48061,Port Huron,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48062,Richmond,Zip Code Area,MI,Michigan,p103,RFCMc
48063,Columbus,Zip Code Area,MI,Michigan,p103,RFCMc
48064,Casco,Zip Code Area,MI,Michigan,p103,RFCMc
48065,Romeo,Zip Code Area,MI,Michigan,p103,RFCMc
48066,Roseville,Zip Code Area,MI,Michigan,p103,RFCMc
48067,Royal Oak,Zip Code Area,MI,Michigan,p103,RFCMc
48068,Royal Oak,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48069,Pleasant Ridge,Zip Code Area,MI,Michigan,p103,RFCMc
48070,Huntington Woods,Zip Code Area,MI,Michigan,p103,RFCMc
48071,Madison Heights,Zip Code Area,MI,Michigan,p103,RFCMc
48072,Berkley,Zip Code Area,MI,Michigan,p103,RFCMc
48073,Royal Oak,Zip Code Area,MI,Michigan,p103,RFCMc
48074,Smiths Creek,Zip Code Area,MI,Michigan,p103,RFCMc
48075,Southfield,Zip Code Area,MI,Michigan,p103,RFCMc
48076,Southfield,Zip Code Area,MI,Michigan,p103,RFCMc
48079,Saint Clair,Zip Code Area,MI,Michigan,p103,RFCMc
48080,Saint Clair Shores,Zip Code Area,MI,Michigan,p103,RFCMc
48081,Saint Clair Shores,Zip Code Area,MI,Michigan,p103,RFCMc
48082,Saint Clair Shores,Zip Code Area,MI,Michigan,p103,RFCMc
48083,Troy,Zip Code Area,MI,Michigan,p103,RFCMc
48084,Troy,Zip Code Area,MI,Michigan,p103,RFCMc
48085,Troy,Zip Code Area,MI,Michigan,p103,RFCMc
48086,Southfield,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48088,Warren,Zip Code Area,MI,Michigan,p103,RFCMc
48089,Warren,Zip Code Area,MI,Michigan,p103,RFCMc
48090,Warren,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48091,Warren,Zip Code Area,MI,Michigan,p103,RFCMc
48092,Warren,Zip Code Area,MI,Michigan,p103,RFCMc
48093,Warren,Zip Code Area,MI,Michigan,p103,RFCMc
48094,Washington,Zip Code Area,MI,Michigan,p103,RFCMc
48095,Washington,Zip Code Area,MI,Michigan,p103,RFCMc
48096,Ray,Zip Code Area,MI,Michigan,p103,RFCMc
48097,Yale,Zip Code Area,MI,Michigan,p103,RFCMc
48098,Troy,Zip Code Area,MI,Michigan,p103,RFCMc
48099,Troy,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48101,Allen Park,Zip Code Area,MI,Michigan,p103,RFCMc
48103,Ann Arbor,Zip Code Area,MI,Michigan,p103,RFCMc
48104,Ann Arbor,Zip Code Area,MI,Michigan,p103,RFCMc
48105,Ann Arbor,Zip Code Area,MI,Michigan,p103,RFCMc
48106,Ann Arbor,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48107,Ann Arbor,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48108,Ann Arbor,Zip Code Area,MI,Michigan,p103,RFCMc
48109,Ann Arbor,Zip Code Area,MI,Michigan,p103,RFCMc
48110,Azalia,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48111,Belleville,Zip Code Area,MI,Michigan,p103,RFCMc
48112,Belleville,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48113,Ann Arbor,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48114,Brighton,Zip Code Area,MI,Michigan,p103,RFCMc
48115,Bridgewater,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48116,Brighton,Zip Code Area,MI,Michigan,p103,RFCMc
48117,Carleton,Zip Code Area,MI,Michigan,p103,RFCMc
48118,Chelsea,Zip Code Area,MI,Michigan,p103,RFCMc
48120,Dearborn,Zip Code Area,MI,Michigan,p103,RFCMc
48121,Dearborn,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48122,Melvindale,Zip Code Area,MI,Michigan,p103,RFCMc
48123,Dearborn,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48124,Dearborn,Zip Code Area,MI,Michigan,p103,RFCMc
48125,Dearborn Heights,Zip Code Area,MI,Michigan,p103,RFCMc
48126,Dearborn,Zip Code Area,MI,Michigan,p103,RFCMc
48127,Dearborn Heights,Zip Code Area,MI,Michigan,p103,RFCMc
48128,Dearborn,Zip Code Area,MI,Michigan,p103,RFCMc
48130,Dexter,Zip Code Area,MI,Michigan,p103,RFCMc
48131,Dundee,Zip Code Area,MI,Michigan,p103,RFCMc
48133,Erie,Zip Code Area,MI,Michigan,p103,RFCMc
48134,Flat Rock,Zip Code Area,MI,Michigan,p103,RFCMc
48135,Garden City,Zip Code Area,MI,Michigan,p103,RFCMc
48136,Garden City,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48137,Gregory,Zip Code Area,MI,Michigan,p103,RFCMc
48138,Grosse Ile,Zip Code Area,MI,Michigan,p103,RFCMc
48139,Hamburg,Zip Code Area,MI,Michigan,p103,RFCMc
48140,Ida,Zip Code Area,MI,Michigan,p103,RFCMc
48141,Inkster,Zip Code Area,MI,Michigan,p103,RFCMc
48143,Lakeland,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48144,Lambertville,Zip Code Area,MI,Michigan,p103,RFCMc
48145,La Salle,Zip Code Area,MI,Michigan,p103,RFCMc
48146,Lincoln Park,Zip Code Area,MI,Michigan,p103,RFCMc
48150,Livonia,Zip Code Area,MI,Michigan,p103,RFCMc
48151,Livonia,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48152,Livonia,Zip Code Area,MI,Michigan,p103,RFCMc
48153,Livonia,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48154,Livonia,Zip Code Area,MI,Michigan,p103,RFCMc
48157,Luna Pier,Zip Code Area,MI,Michigan,p103,RFCMc
48158,Manchester,Zip Code Area,MI,Michigan,p103,RFCMc
48159,Maybee,Zip Code Area,MI,Michigan,p103,RFCMc
48160,Milan,Zip Code Area,MI,Michigan,p103,RFCMc
48161,Monroe,Zip Code Area,MI,Michigan,p103,RFCMc
48162,Monroe,Zip Code Area,MI,Michigan,p103,RFCMc
48164,New Boston,Zip Code Area,MI,Michigan,p103,RFCMc
48165,New Hudson,Zip Code Area,MI,Michigan,p103,RFCMc
48166,Newport,Zip Code Area,MI,Michigan,p103,RFCMc
48167,Northville,Zip Code Area,MI,Michigan,p103,RFCMc
48168,Northville,Zip Code Area,MI,Michigan,p103,RFCMc
48169,Pinckney,Zip Code Area,MI,Michigan,p103,RFCMc
48170,Plymouth,Zip Code Area,MI,Michigan,p103,RFCMc
48173,Rockwood,Zip Code Area,MI,Michigan,p103,RFCMc
48174,Romulus,Zip Code Area,MI,Michigan,p103,RFCMc
48175,Salem,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48176,Saline,Zip Code Area,MI,Michigan,p103,RFCMc
48177,Samaria,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48178,South Lyon,Zip Code Area,MI,Michigan,p103,RFCMc
48179,South Rockwood,Zip Code Area,MI,Michigan,p103,RFCMc
48180,Taylor,Zip Code Area,MI,Michigan,p103,RFCMc
48182,Temperance,Zip Code Area,MI,Michigan,p103,RFCMc
48183,Trenton,Zip Code Area,MI,Michigan,p103,RFCMc
48184,Wayne,Zip Code Area,MI,Michigan,p103,RFCMc
48185,Westland,Zip Code Area,MI,Michigan,p103,RFCMc
48186,Westland,Zip Code Area,MI,Michigan,p103,RFCMc
48187,Canton,Zip Code Area,MI,Michigan,p103,RFCMc
48188,Canton,Zip Code Area,MI,Michigan,p103,RFCMc
48189,Whitmore Lake,Zip Code Area,MI,Michigan,p103,RFCMc
48190,Whittaker,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48191,Willis,Zip Code Area,MI,Michigan,p103,RFCMc
48192,Wyandotte,Zip Code Area,MI,Michigan,p103,RFCMc
48193,Riverview,Zip Code Area,MI,Michigan,p103,RFCMc
48195,Southgate,Zip Code Area,MI,Michigan,p103,RFCMc
48197,Ypsilanti,Zip Code Area,MI,Michigan,p103,RFCMc
48198,Ypsilanti,Zip Code Area,MI,Michigan,p103,RFCMc
48201,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48202,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48203,Highland Park,Zip Code Area,MI,Michigan,p103,RFCMc
48204,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48205,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48206,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48207,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48208,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48209,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48210,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48211,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48212,Hamtramck,Zip Code Area,MI,Michigan,p103,RFCMc
48213,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48214,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48215,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48216,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48217,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48218,River Rouge,Zip Code Area,MI,Michigan,p103,RFCMc
48219,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48220,Ferndale,Zip Code Area,MI,Michigan,p103,RFCMc
48221,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48222,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48223,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48224,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48225,Harper Woods,Zip Code Area,MI,Michigan,p103,RFCMc
48226,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48227,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48228,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48229,Ecorse,Zip Code Area,MI,Michigan,p103,RFCMc
48230,Grosse Pointe,Zip Code Area,MI,Michigan,p103,RFCMc
48231,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48232,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48233,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48234,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48235,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48236,Grosse Pointe,Zip Code Area,MI,Michigan,p103,RFCMc
48237,Oak Park,Zip Code Area,MI,Michigan,p103,RFCMc
48238,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48239,Redford,Zip Code Area,MI,Michigan,p103,RFCMc
48240,Redford,Zip Code Area,MI,Michigan,p103,RFCMc
48242,Detroit,Zip Code Area,MI,Michigan,p103,RFCMc
48243,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48244,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48255,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48260,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48264,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48265,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48266,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48267,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48268,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48269,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48272,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48275,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48277,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48278,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48279,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48288,Detroit,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48301,Bloomfield Hills,Zip Code Area,MI,Michigan,p103,RFCMc
48302,Bloomfield Hills,Zip Code Area,MI,Michigan,p103,RFCMc
48303,Bloomfield Hills,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48304,Bloomfield Hills,Zip Code Area,MI,Michigan,p103,RFCMc
48306,Rochester,Zip Code Area,MI,Michigan,p103,RFCMc
48307,Rochester,Zip Code Area,MI,Michigan,p103,RFCMc
48308,Rochester,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48309,Rochester,Zip Code Area,MI,Michigan,p103,RFCMc
48310,Sterling Heights,Zip Code Area,MI,Michigan,p103,RFCMc
48311,Sterling Heights,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48312,Sterling Heights,Zip Code Area,MI,Michigan,p103,RFCMc
48313,Sterling Heights,Zip Code Area,MI,Michigan,p103,RFCMc
48314,Sterling Heights,Zip Code Area,MI,Michigan,p103,RFCMc
48315,Utica,Zip Code Area,MI,Michigan,p103,RFCMc
48316,Utica,Zip Code Area,MI,Michigan,p103,RFCMc
48317,Utica,Zip Code Area,MI,Michigan,p103,RFCMc
48318,Utica,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48320,Keego Harbor,Zip Code Area,MI,Michigan,p103,RFCMc
48321,Auburn Hills,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48322,West Bloomfield,Zip Code Area,MI,Michigan,p103,RFCMc
48323,West Bloomfield,Zip Code Area,MI,Michigan,p103,RFCMc
48324,West Bloomfield,Zip Code Area,MI,Michigan,p103,RFCMc
48325,West Bloomfield,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48326,Auburn Hills,Zip Code Area,MI,Michigan,p103,RFCMc
48327,Waterford,Zip Code Area,MI,Michigan,p103,RFCMc
48328,Waterford,Zip Code Area,MI,Michigan,p103,RFCMc
48329,Waterford,Zip Code Area,MI,Michigan,p103,RFCMc
48330,Drayton Plains,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48331,Farmington,Zip Code Area,MI,Michigan,p103,RFCMc
48332,Farmington,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48333,Farmington,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48334,Farmington,Zip Code Area,MI,Michigan,p103,RFCMc
48335,Farmington,Zip Code Area,MI,Michigan,p103,RFCMc
48336,Farmington,Zip Code Area,MI,Michigan,p103,RFCMc
48340,Pontiac,Zip Code Area,MI,Michigan,p103,RFCMc
48341,Pontiac,Zip Code Area,MI,Michigan,p103,RFCMc
48342,Pontiac,Zip Code Area,MI,Michigan,p103,RFCMc
48343,Pontiac,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48346,Clarkston,Zip Code Area,MI,Michigan,p103,RFCMc
48347,Clarkston,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48348,Clarkston,Zip Code Area,MI,Michigan,p103,RFCMc
48350,Davisburg,Zip Code Area,MI,Michigan,p103,RFCMc
48353,Hartland,Zip Code Area,MI,Michigan,p103,RFCMc
48356,Highland,Zip Code Area,MI,Michigan,p103,RFCMc
48357,Highland,Zip Code Area,MI,Michigan,p103,RFCMc
48359,Lake Orion,Zip Code Area,MI,Michigan,p103,RFCMc
48360,Lake Orion,Zip Code Area,MI,Michigan,p103,RFCMc
48361,Lake Orion,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48362,Lake Orion,Zip Code Area,MI,Michigan,p103,RFCMc
48363,Oakland,Zip Code Area,MI,Michigan,p103,RFCMc
48366,Lakeville,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48367,Leonard,Zip Code Area,MI,Michigan,p103,RFCMc
48370,Oxford,Zip Code Area,MI,Michigan,p103,RFCMc
48371,Oxford,Zip Code Area,MI,Michigan,p103,RFCMc
48374,Novi,Zip Code Area,MI,Michigan,p103,RFCMc
48375,Novi,Zip Code Area,MI,Michigan,p103,RFCMc
48376,Novi,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48377,Novi,Zip Code Area,MI,Michigan,p103,RFCMc
48380,Milford,Zip Code Area,MI,Michigan,p103,RFCMc
48381,Milford,Zip Code Area,MI,Michigan,p103,RFCMc
48382,Commerce Township,Zip Code Area,MI,Michigan,p103,RFCMc
48383,White Lake,Zip Code Area,MI,Michigan,p103,RFCMc
48386,White Lake,Zip Code Area,MI,Michigan,p103,RFCMc
48387,Union Lake,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48390,Walled Lake,Zip Code Area,MI,Michigan,p103,RFCMc
48393,Wixom,Zip Code Area,MI,Michigan,p103,RFCMc
48397,Warren,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48401,Applegate,Zip Code Area,MI,Michigan,p103,RFCMc
48410,Argyle,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48411,Atlas,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48412,Attica,Zip Code Area,MI,Michigan,p103,RFCMc
48413,Bad Axe,Zip Code Area,MI,Michigan,p103,RFCMc
48414,Bancroft,Zip Code Area,MI,Michigan,p103,RFCMc
48415,Birch Run,Zip Code Area,MI,Michigan,p103,RFCMc
48416,Brown City,Zip Code Area,MI,Michigan,p103,RFCMc
48417,Burt,Zip Code Area,MI,Michigan,p103,RFCMc
48418,Byron,Zip Code Area,MI,Michigan,p103,RFCMc
48419,Carsonville,Zip Code Area,MI,Michigan,p103,RFCMc
48420,Clio,Zip Code Area,MI,Michigan,p103,RFCMc
48421,Columbiaville,Zip Code Area,MI,Michigan,p103,RFCMc
48422,Croswell,Zip Code Area,MI,Michigan,p103,RFCMc
48423,Davison,Zip Code Area,MI,Michigan,p103,RFCMc
48426,Decker,Zip Code Area,MI,Michigan,p103,RFCMc
48427,Deckerville,Zip Code Area,MI,Michigan,p103,RFCMc
48428,Dryden,Zip Code Area,MI,Michigan,p103,RFCMc
48429,Durand,Zip Code Area,MI,Michigan,p103,RFCMc
48430,Fenton,Zip Code Area,MI,Michigan,p103,RFCMc
48432,Filion,Zip Code Area,MI,Michigan,p103,RFCMc
48433,Flushing,Zip Code Area,MI,Michigan,p103,RFCMc
48434,Forestville,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48435,Fostoria,Zip Code Area,MI,Michigan,p103,RFCMc
48436,Gaines,Zip Code Area,MI,Michigan,p103,RFCMc
48437,Genesee,Zip Code Area,MI,Michigan,p103,RFCMc
48438,Goodrich,Zip Code Area,MI,Michigan,p103,RFCMc
48439,Grand Blanc,Zip Code Area,MI,Michigan,p103,RFCMc
48440,Hadley,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48441,Harbor Beach,Zip Code Area,MI,Michigan,p103,RFCMc
48442,Holly,Zip Code Area,MI,Michigan,p103,RFCMc
48444,Imlay City,Zip Code Area,MI,Michigan,p103,RFCMc
48445,Kinde,Zip Code Area,MI,Michigan,p103,RFCMc
48446,Lapeer,Zip Code Area,MI,Michigan,p103,RFCMc
48449,Lennon,Zip Code Area,MI,Michigan,p103,RFCMc
48450,Lexington,Zip Code Area,MI,Michigan,p103,RFCMc
48451,Linden,Zip Code Area,MI,Michigan,p103,RFCMc
48453,Marlette,Zip Code Area,MI,Michigan,p103,RFCMc
48454,Melvin,Zip Code Area,MI,Michigan,p103,RFCMc
48455,Metamora,Zip Code Area,MI,Michigan,p103,RFCMc
48456,Minden City,Zip Code Area,MI,Michigan,p103,RFCMc
48457,Montrose,Zip Code Area,MI,Michigan,p103,RFCMc
48458,Mount Morris,Zip Code Area,MI,Michigan,p103,RFCMc
48460,New Lothrop,Zip Code Area,MI,Michigan,p103,RFCMc
48461,North Branch,Zip Code Area,MI,Michigan,p103,RFCMc
48462,Ortonville,Zip Code Area,MI,Michigan,p103,RFCMc
48463,Otisville,Zip Code Area,MI,Michigan,p103,RFCMc
48464,Otter Lake,Zip Code Area,MI,Michigan,p103,RFCMc
48465,Palms,Zip Code Area,MI,Michigan,p103,RFCMc
48466,Peck,Zip Code Area,MI,Michigan,p103,RFCMc
48467,Port Austin,Zip Code Area,MI,Michigan,p103,RFCMc
48468,Port Hope,Zip Code Area,MI,Michigan,p103,RFCMc
48469,Port Sanilac,Zip Code Area,MI,Michigan,p103,RFCMc
48470,Ruth,Zip Code Area,MI,Michigan,p103,RFCMc
48471,Sandusky,Zip Code Area,MI,Michigan,p103,RFCMc
48472,Snover,Zip Code Area,MI,Michigan,p103,RFCMc
48473,Swartz Creek,Zip Code Area,MI,Michigan,p103,RFCMc
48475,Ubly,Zip Code Area,MI,Michigan,p103,RFCMc
48476,Vernon,Zip Code Area,MI,Michigan,p103,RFCMc
48480,Grand Blanc,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48501,Flint,Post Office or large volume customer,MI,Michigan,p103,RFCMc
48502,Flint,Zip Code Area,MI,Michigan,p103,RFCMc
