Dependency=PUMA	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	source_count	source_weight	sampling_probability
TX, 03304	0.0396594	0.0555279	0.0905382	0.115468	0.0577338	0.0403947	0.0144453	0.044095	0.542138	2196	42159	0.00031991
TX, 03305	0.0339445	0.0435463	0.0558335	0.0635807	0.0343115	0.0308147	0.0320512	0.0221789	0.683739	2385	51761	0.000377238
TX, 03306	0.0231784	0.0497054	0.0669161	0.0603124	0.0289028	0.0504724	0.0433636	0.0402207	0.636928	2552	53455	0.000383566
TX, 03400	0.0337722	0.0267467	0.0189195	0.01589	0.0135089	0.00730848	0.115922	0.0471043	0.720828	5511	84833	0.000615257
TX, 03501	0.0717237	0.0764453	0.0462185	0.0550996	0.0193502	0.00968213	0.0399089	0.0529637	0.628608	3106	71162	0.000514307
TX, 03502	0.0344397	0.0281475	0.0425628	0.0416328	0.0204749	0.0274064	0.0999186	0.0364159	0.669001	3566	68816	0.00048919
TX, 03601	0.0260158	0.015518	0.0125364	0.0040771	0.004507	0.00929136	0.200971	0.00585217	0.721231	4312	72110	0.000527249
TX, 03602	0.0543062	0.0944848	0.0731208	0.081103	0.0382748	0.0524804	0.0659957	0.0429952	0.497239	3983	89824	0.000626831
TX, 03700	0.0206931	0.019947	0.00971365	0.0133913	0.00932724	0.0052499	0.191208	0.00828792	0.722182	6841	75049	0.000554318
TX, 03801	0.0440905	0.064979	0.0692056	0.0932974	0.0638445	0.0438458	0.00987698	0.0163059	0.594554	2199	44953	0.000330111
TX, 03802	0.0371425	0.0200751	0.0219082	0.0232252	0.0137571	0.009735	0.0980263	0.0271405	0.74899	3643	56189	0.000403592
TX, 03900	0.0214447	0.0198503	0.027245	0.0269792	0.0179091	0.00857328	0.255142	0.0115312	0.611326	4530	86548	0.000618972
TX, 04000	0.0252739	0.0374824	0.0304908	0.0328315	0.0298941	0.020776	0.187779	0.0113518	0.62412	3410	65364	0.000481856
TX, 04100	0.0169759	0.0176257	0.00745638	0.00360635	0.00568569	0.00144579	0.296468	0.013467	0.637269	3552	61558	0.000449886
TX, 04200	0.0109724	0.00888088	0.0341077	0.0242615	0.00624236	0.00883261	0.231997	0.00822125	0.666484	3154	62156	0.000448408
TX, 04301	0.0337872	0.0451317	0.108748	0.0581618	0.0169315	0.0354728	0.0145452	0.0307381	0.656484	2373	52801	0.000395312
TX, 04302	0.0113037	0.0196648	0.0725231	0.0553881	0.0068181	0.0166685	0.0461298	0.00936592	0.762138	3120	55734	0.000411354
TX, 04400	0.0138332	0.0133664	0.0121571	0.0227866	0.00566482	0.0105658	0.263828	0.0110963	0.646702	2075	47133	0.000330659
TX, 04501	0.00438317	0.019212	0.0172304	0.0320928	0.0145602	0.010664	0.25105	0.0143083	0.6365	2081	59546	0.000413741
TX, 04502	0.00551884	0.0090107	0.0182599	0.0470123	0.0328916	0.0243238	0.149809	0.0151598	0.698014	2257	58708	0.000384676
TX, 04503	0.00458706	0.00975757	0.042873	0.078302	0.0671763	0.0981994	0.00635751	0.0438185	0.648929	1779	49705	0.000355558
TX, 04504	0.012112	0.00347812	0.0188023	0.0454611	0.0173701	0.0363566	0.151605	0.00689486	0.70792	1530	48877	0.000318896
TX, 04601	0.0384566	0.0325133	0.0311885	0.0413086	0.0287964	0.0729939	0.00410326	0.0510608	0.699579	2496	54347	0.000398525
TX, 04602	0.0348528	0.054612	0.0586012	0.0648299	0.0479401	0.143214	0.0125507	0.0419913	0.541408	2109	42866	0.000310518
TX, 04603	0.0292054	0.0577931	0.0726334	0.112086	0.0721424	0.260473	0.00275582	0.0526774	0.340233	2983	63139	0.000464876
TX, 04604	0.0155688	0.0285428	0.036122	0.0540443	0.066801	0.352302	0.00154481	0.131007	0.314067	3504	82858	0.000577235
TX, 04605	0.0122044	0.0368106	0.0772455	0.0860968	0.0536502	0.0980054	0.056387	0.0103306	0.569269	1961	40559	0.000308101
TX, 04606	0.0149281	0.0331735	0.071349	0.116004	0.0362835	0.0345989	0.0766101	0.0386938	0.578359	1900	38585	0.000285934
TX, 04607	0.0130594	0.0253259	0.0334647	0.0590005	0.0310161	0.0171171	0.064061	0.0416268	0.715328	1901	42881	0.000309377
TX, 04608	0.0211449	0.0298794	0.0617067	0.114962	0.0445205	0.0382682	0.102017	0.0168405	0.570661	1669	31828	0.000237697
TX, 04609	0.0121974	0.023982	0.0402039	0.0734526	0.062865	0.0684994	0.044311	0.01422	0.660269	2307	48453	0.000360602
TX, 04610	0.0197551	0.0469923	0.067178	0.0911856	0.026053	0.0283138	0.0470731	0.0209124	0.652537	1598	37155	0.000272348
TX, 04611	0.0114502	0.0409247	0.101936	0.168211	0.0522294	0.0836932	0.0297657	0.0289166	0.482873	1505	41222	0.000307845
TX, 04612	0.0130779	0.0348508	0.108087	0.133937	0.0705029	0.129459	0.0107215	0.0488949	0.450469	2360	42438	0.000311599
TX, 04613	0.00664359	0.0400019	0.0781011	0.125729	0.112333	0.295406	0.00221453	0.104785	0.234787	2731	64122	0.000462601
TX, 04614	0.0162136	0.0339771	0.112363	0.26214	0.177138	0.263412	0.00701399	0.046952	0.08079	2094	50328	0.000367824
TX, 04615	0.0134537	0.0387266	0.11528	0.234823	0.0805561	0.0883015	0.00388451	0.0358369	0.389138	1841	42219	0.000316606
TX, 04616	0.00416086	0.0695764	0.0942198	0.154231	0.0499088	0.0915818	0.00433244	0.0464558	0.485534	2249	46625	0.000348216
TX, 04617	0.0135629	0.0247031	0.0369681	0.0526726	0.0362543	0.0535162	0.0417054	0.0187545	0.721863	1565	46229	0.000324631
TX, 04618	0.0180832	0.0243459	0.0455199	0.101071	0.0508066	0.130134	0.00607293	0.0196286	0.604338	1800	36885	0.000276581
TX, 04619	0.00723773	0.021342	0.08961	0.126886	0.0716615	0.0722713	0.0463957	0.0160131	0.548583	1443	37719	0.000279727
TX, 04620	0.00296238	0.0301602	0.0636561	0.148982	0.0523197	0.0616967	0.000536493	0.0146719	0.625015	1746	42871	0.000315615
TX, 04621	0.0120332	0.019806	0.0537527	0.0892177	0.0661938	0.0734228	0.0188089	0.0439857	0.622779	2454	44128	0.000330719
TX, 04622	0.0031129	0.0194883	0.0322277	0.0300827	0.0204824	0.0274929	0.0820341	0.0136549	0.771424	1581	38228	0.000280116
TX, 04623	0.0123682	0.0399297	0.065141	0.0638828	0.0305289	0.0329029	0.111528	0.0185642	0.625154	1846	42124	0.000310924
TX, 04624	0.00298399	0.0144906	0.0243871	0.0238719	0.0225624	0.0197716	0.0518011	0.0157357	0.824396	1919	46582	0.000333136
TX, 04625	0.0122216	0.0181696	0.0326488	0.0913255	0.02542	0.0253332	0.0445014	0.0172144	0.733165	1454	46066	0.000306802
TX, 04626	0.00902908	0.0551239	0.10895	0.232935	0.0846137	0.0585147	0.0325512	0.0248203	0.393463	1725	51611	0.000365181
TX, 04627	0.00495666	0.0149737	0.0331826	0.0567423	0.0140404	0.0295118	0.031005	0.0118835	0.803704	1764	48218	0.000325434
TX, 04628	0.0110583	0.0248638	0.0556376	0.123465	0.0396158	0.0919753	0.0145212	0.0244482	0.614415	1741	43316	0.000315945
TX, 04629	0.00261866	0.0394739	0.0699862	0.130468	0.048552	0.085931	0.0100867	0.0311912	0.581693	1957	51553	0.000370421
TX, 04630	0.00251198	0.00666641	0.0158255	0.0323079	0.0182408	0.0312452	0.0461818	0.0215257	0.825495	1604	51752	0.00032433
TX, 04631	0.000791749	0.0137931	0.0416918	0.0799458	0.0290864	0.0631941	0.0138139	0.0208147	0.736868	1849	47995	0.000346655
TX, 04632	0.0019952	0.00310179	0.0146539	0.0301963	0.0185437	0.0363664	0.0355784	0.0136311	0.845933	1906	59643	0.000327805
TX, 04633	0	0.00377917	0.009667	0.040941	0.0362581	0.0276865	0.0103516	0.0151714	0.856145	1044	36516	0.00026707
TX, 04634	0.00361471	0.0147709	0.0198679	0.0619181	0.0238987	0.0498258	0.015291	0.035809	0.775004	1079	38454	0.000267242
TX, 04635	0.00558646	0.0160582	0.0305035	0.0955308	0.0599084	0.0770651	0.00292179	0.0145388	0.697887	1778	42782	0.000300977
TX, 04636	0.0174184	0.034473	0.0747252	0.10641	0.0589234	0.129304	0.0133164	0.0806862	0.484744	1944	49488	0.00035742
TX, 04637	0.0075929	0.0710613	0.10361	0.234026	0.0901378	0.124897	0.00426779	0.0525675	0.31184	1987	58344	0.000421834
TX, 04638	0.00655954	0.0387777	0.125869	0.174078	0.0505532	0.055295	0.00566386	0.0822708	0.460933	1414	37960	0.000280101
TX, 04701	0.0335842	0.0284101	0.0458224	0.0558161	0.033844	0.0538551	0.0500041	0.0132187	0.685445	4782	84653	0.000622185
TX, 04702	0.00789746	0.00987183	0.0302143	0.0291138	0.0257477	0.0379175	0.0539228	0.013157	0.792158	2307	61792	0.0004291
TX, 04801	0.00112971	0.00635983	0.0191423	0.0711925	0.054205	0.0300837	0.051046	0.0119038	0.754937	1238	47800	0.000313423
TX, 04802	0.00825493	0.0167134	0.0376108	0.0421567	0.0215759	0.0127103	0.190474	0.00703365	0.66347	2083	44216	0.000307327
TX, 04803	0.00996182	0.0149766	0.0390793	0.0838962	0.0290045	0.0227699	0.0947616	0.00853871	0.697011	2462	44269	0.000332175
TX, 04901	0.000647601	0.0031862	0.00603564	0.00935136	0.017278	0.0113978	0.0135737	0.041576	0.896954	1707	38604	0.000280116
TX, 04902	0.00259798	0.00571958	0.0276111	0.0694607	0.053611	0.0637814	0.0126274	0.0319008	0.73269	2128	49654	0.000345064
TX, 04903	0.00834875	0.0144626	0.0473181	0.054665	0.0153874	0.0208847	0.0504264	0.0120736	0.776433	1546	38928	0.000271716
TX, 04904	0.000401244	0.00497542	0.00916842	0.0331227	0.0217274	0.0240345	0.00423312	0.0139232	0.888414	1387	49845	0.000336559
TX, 04905	0.000964928	0.00274736	0.01174	0.00738438	0.00637924	0.0129461	0.0619698	0.0133616	0.882507	2436	74617	0.000451808
TX, 05000	0.0221114	0.0285057	0.0285824	0.0214464	0.00617687	0.0110365	0.179794	0.0115353	0.690811	3996	78195	0.000571613
TX, 05100	0.0147134	0.018298	0.00800912	0.00578936	0.0110388	0.00698923	0.227015	0.0113538	0.696793	3548	66674	0.000488567
TX, 05201	0.0250415	0.0260776	0.0138207	0.0201544	0.0101456	0.0209364	0.0570032	0.0293813	0.797439	3152	51155	0.000360902
TX, 05202	0.0226745	0.0139553	0.0365387	0.0716432	0.0547512	0.0402267	0.00127487	0.022242	0.736694	2021	43926	0.00029748
TX, 05203	0.0211858	0.0288153	0.0563922	0.108118	0.0959552	0.0716071	0.00429023	0.0398284	0.573807	2171	45219	0.000339246
TX, 05204	0.0049245	0.0105963	0.0267878	0.041178	0.0452786	0.0311566	0.025274	0.0118801	0.802924	2699	52188	0.000326747
TX, 05301	0.00577887	0.0311472	0.0226062	0.0598456	0.0337721	0.0283067	0.0630387	0.0174933	0.738011	1775	51048	0.000341302
TX, 05302	0.0563903	0.0580249	0.0769517	0.172366	0.144598	0.114118	0.00659373	0.0407326	0.330225	2454	53839	0.000376396
TX, 05303	0.048811	0.0351622	0.0617157	0.101986	0.0868992	0.080523	0.0544769	0.047847	0.48258	2942	59126	0.000406641
TX, 05304	0.040215	0.0381355	0.076271	0.170482	0.0907569	0.119218	0.0569037	0.0422592	0.365759	2474	56745	0.000388932
TX, 05305	0.0141758	0.0233752	0.0374321	0.079226	0.0479004	0.116321	0.0063246	0.0323566	0.642888	2293	50438	0.000364581
TX, 05306	0.0442117	0.0476801	0.0544954	0.0811898	0.0923372	0.250466	0.00197036	0.0579503	0.3697	3559	74098	0.000518759
TX, 05307	0.0363341	0.0483412	0.0594103	0.124136	0.0734186	0.114287	0.0093493	0.079516	0.455208	2969	63962	0.000435819
TX, 05308	0.0132389	0.017453	0.0263816	0.0847445	0.0412562	0.0851101	0.0110453	0.0379272	0.682843	2573	51968	0.00037235
TX, 05309	0.00881811	0.00304591	0.0128229	0.0146467	0.0153236	0.0334487	0.113376	0.0387884	0.75973	3044	53186	0.000358974
TX, 05400	0.0227149	0.0326875	0.0404243	0.0805437	0.0349997	0.042114	0.097961	0.0179	0.630655	3403	78715	0.000526904
TX, 05500	0.0174874	0.0186819	0.0130917	0.00821813	0.00624323	0.00136969	0.192887	0.0056858	0.736335	4807	62788	0.000461401
TX, 05600	0.0218873	0.0569354	0.047619	0.0210736	0.0164561	0.012815	0.126767	0.00836029	0.688086	2630	49161	0.000359529
TX, 05700	0.00878334	0.0134918	0.0208198	0.021693	0.00768757	0.00708831	0.138924	0.00948533	0.772027	3230	58406	0.000406333
TX, 05800	0.0189753	0.0172049	0.0177549	0.0317973	0.0362146	0.028377	0.101356	0.0128908	0.735429	2685	58181	0.000387573
TX, 05901	0.0353508	0.0519587	0.0491783	0.0332903	0.0426493	0.111663	0.0035748	0.0232114	0.649124	2465	40282	0.000297375
TX, 05902	0.0324067	0.0718492	0.123394	0.0726139	0.0532464	0.0725757	0.00768584	0.0251797	0.541048	2486	52304	0.000395004
TX, 05903	0.0363971	0.0413436	0.0696192	0.0571494	0.0299091	0.0259059	0.0199931	0.0179685	0.701714	2363	43465	0.000321523
TX, 05904	0.0435512	0.059083	0.0779464	0.060617	0.0397402	0.0380624	0.0121282	0.0240167	0.644855	2252	41721	0.000316268
TX, 05905	0.0202964	0.0493303	0.0668876	0.0671341	0.0258292	0.0332247	0.0228985	0.0246241	0.689775	2065	36509	0.000274892
TX, 05906	0.0277383	0.0314262	0.0359834	0.0298456	0.0217586	0.0172014	0.0332701	0.0214952	0.781281	1952	37962	0.000284223
TX, 05907	0.00142502	0.00922071	0.0133002	0.0185252	0.0114281	0.014362	0.255274	0.0125737	0.663891	2197	35789	0.000255096
TX, 05908	0.0100081	0.0299998	0.0615278	0.0895556	0.0501886	0.0231469	0.0102793	0.0264747	0.698819	1695	40567	0.000291932
TX, 05909	0.0109871	0.0232898	0.0504775	0.078396	0.0262863	0.0349834	0.0105486	0.0184905	0.746541	1970	41048	0.000307027
TX, 05910	0.0135032	0.0619817	0.120312	0.200399	0.110441	0.0891213	0.00300494	0.0439521	0.357284	2431	52580	0.000385231
TX, 05911	0.00653229	0.0618297	0.117669	0.172564	0.0834352	0.0602753	0.00331855	0.0189856	0.47539	2695	57254	0.00042585
TX, 05912	0.00681871	0.0391901	0.0693507	0.0755643	0.0350012	0.0360019	0.0141261	0.0264138	0.697533	2154	42970	0.000326913
TX, 05913	0.0123684	0.0551477	0.0631113	0.0591295	0.0255332	0.0263793	0.0480054	0.0375034	0.672822	1981	40183	0.000302689
TX, 05914	0.000422457	0.00515842	0.0131184	0.0398666	0.0220122	0.0176765	0.0261479	0.00709283	0.868505	2546	44975	0.00030115
TX, 05915	0.00956576	0.0208667	0.0488521	0.0942338	0.0469167	0.0600196	0.0101664	0.00912084	0.700258	2186	44952	0.000314947
TX, 05916	0.00694088	0.0284234	0.0423052	0.0494416	0.0322849	0.019454	0.0296698	0.0166679	0.774812	2032	40917	0.000299108
TX, 06000	0.00919336	0.0360534	0.0236449	0.0115712	0.00917662	0.0165112	0.146625	0.0161261	0.731098	3055	59717	0.000432103
TX, 06100	0.0119357	0.0134435	0.0110092	0.00276138	0.00346989	0.00314288	0.270978	0.00510491	0.678154	2580	55045	0.000401093
TX, 06200	0.042823	0.0463816	0.0214563	0.0153559	0.0111094	0.0106758	0.150583	0.0251047	0.67651	3110	66880	0.000494123
TX, 06301	0.025029	0.058045	0.0534943	0.0425818	0.0408173	0.050801	0.0782679	0.0519387	0.599025	2697	43070	0.000318304
TX, 06302	0.00682995	0.0280203	0.0185384	0.0247179	0.023392	0.0347752	0.121463	0.0223912	0.719872	1772	39971	0.000268452
TX, 06400	0.0279904	0.0221144	0.0118252	0.00334032	0.00490077	0.000877749	0.154533	0.00570537	0.768713	2287	41014	0.000302336
TX, 06500	0.0362713	0.044375	0.0319901	0.0186198	0.0088682	0.0099385	0.130101	0.0103972	0.709439	3331	58862	0.000429618
TX, 06601	0.0264585	0.0440672	0.0436501	0.0433237	0.0259688	0.0419455	0.0709972	0.0204378	0.683151	2543	55143	0.000394803
TX, 06602	0.0539689	0.0777263	0.0578284	0.0230928	0.0061109	0.0352502	0.0186758	0.0114284	0.715918	2185	46638	0.000350926
TX, 06603	0.0181451	0.0682019	0.139267	0.0711279	0.0295331	0.0575927	0.00536774	0.0207763	0.589989	2366	47506	0.000348666
TX, 06701	0.0410135	0.0357409	0.0181522	0.0225192	0.0422008	0.054859	0.142078	0.0231631	0.620273	2141	49691	0.000353486
TX, 06702	0.0259865	0.0502405	0.0398275	0.0277742	0.00814611	0.0128089	0.161374	0.0194069	0.654435	2763	54259	0.000396702
TX, 06703	0.0461757	0.0486574	0.0540661	0.0285284	0.0376914	0.053557	0.0495482	0.0311585	0.650617	2694	47146	0.000348036
TX, 06801	0.0292906	0.0420449	0.0197705	0.0187272	0.0124152	0.00858112	0.231351	0.01012	0.6277	1694	38340	0.00027023
TX, 06802	0.0252287	0.0208228	0.00931694	0.00771735	0.00370433	0.0010664	0.296066	0.00519167	0.630886	1265	35634	0.000253107
TX, 06803	0.0394663	0.0628473	0.0381442	0.0092545	0.00736932	0.00543518	0.150594	0.0100379	0.676852	1417	40845	0.000289425
TX, 06804	0.0772966	0.0760053	0.0426642	0.0263423	0.0163477	0.010666	0.0962527	0.00971049	0.644715	1224	38721	0.000265688
TX, 06805	0.0454528	0.0734371	0.0566619	0.0515966	0.0439698	0.0211664	0.0460498	0.0312392	0.630426	2117	51922	0.000368882
TX, 06806	0.0116816	0.0476715	0.0291384	0.0202132	0.00721898	0.0190319	0.157505	0.0186381	0.688901	1459	38094	0.000281122
TX, 06807	0.0171903	0.0192666	0.0138927	0.00345028	0.00415254	0.00296174	0.203292	0.00949589	0.726298	1330	32751	0.000234491
TX, 06900	0.0207606	0.0411743	0.0296296	0.0190016	0.00748173	0.0118667	0.10789	0.0122136	0.749981	2013	40365	0.000298951
UT, 03001	0.0171235	0.0372112	0.0160212	0.0126895	0.0167561	0.0035031	0.0441439	0.0445849	0.807966	2491	40821	0.00028917
UT, 05001	0.0285838	0.0659151	0.0407119	0.0440793	0.0326484	0.0500776	0.0264003	0.0708216	0.640762	4644	76022	0.000544704
UT, 11001	0.0200088	0.0412682	0.0181256	0.0310284	0.0220244	0.0180227	0.0281448	0.0385758	0.782801	2872	67970	0.000485024
UT, 11002	0.0203537	0.0556303	0.0330259	0.0290873	0.0275705	0.039998	0.0176138	0.0677398	0.708981	1818	40877	0.000290934
UT, 13001	0.0278632	0.0321964	0.0237474	0.0263722	0.0150964	0.0044109	0.118473	0.0226602	0.72918	4424	64386	0.000455765
UT, 21001	0.0174102	0.0239697	0.0281537	0.0234946	0.0208892	0.00916489	0.0675413	0.0299621	0.779414	4593	65249	0.00047158
UT, 35001	0.0187889	0.0349425	0.0368648	0.0454221	0.0328032	0.0155024	0.0361207	0.0413915	0.738164	1299	32253	0.000237014
UT, 35002	0.0696798	0.0750983	0.0512109	0.071877	0.120445	0.177867	0.00044603	0.0290415	0.404335	2761	60534	0.000432215
UT, 35003	0.0085247	0.0237899	0.0183711	0.0176772	0.0201553	0.0108046	0.0230629	0.040641	0.836973	1555	30265	0.00022733
UT, 35004	0.0379529	0.0572664	0.0735585	0.10175	0.0588468	0.0518279	0.0575917	0.0776954	0.48351	1647	43027	0.000307981
UT, 35005	0.0468587	0.0483371	0.0637129	0.0848157	0.0505626	0.0434505	0.0103179	0.0964253	0.555519	2723	64257	0.000467384
UT, 35006	0.00174675	0.013759	0.00900247	0.0268731	0.0417876	0.0200742	0.0270612	0.10803	0.751666	1178	37212	0.000240272
UT, 35007	0.00319705	0.0138927	0.0242201	0.0453207	0.0329006	0.049564	0.0180198	0.0982174	0.714668	2154	51610	0.00036335
UT, 35008	0.0300064	0.0394384	0.0558552	0.0671878	0.0455917	0.0478487	0.00943195	0.0665701	0.63807	1894	42091	0.000300114
UT, 35009	0.00429676	0.0113278	0.0195865	0.0343182	0.0387824	0.0565832	0.0178566	0.0620518	0.755197	1589	35841	0.000254001
UT, 49001	0.0203244	0.0141555	0.017295	0.04321	0.00685743	0.00264383	0.0138526	0.0819036	0.799758	1947	36311	0.000239949
UT, 49002	0.0431322	0.0779039	0.0448638	0.0630193	0.034212	0.0280552	0.0173858	0.0982807	0.593147	3182	57173	0.000372914
UT, 49003	0.070156	0.0720344	0.0861794	0.110656	0.0928962	0.0477004	0.0193534	0.0935792	0.407445	1943	35136	0.000258475
UT, 49004	0.0227752	0.0268602	0.00977335	0.0171967	0.00975138	0.00448037	0.0144294	0.0803611	0.814372	2955	45532	0.000319887
UT, 53001	0.0227507	0.035151	0.0301356	0.0257454	0.0136068	0.0127055	0.0599369	0.0620303	0.737938	2398	68789	0.000468361
UT, 57001	0.0167796	0.0455146	0.0157938	0.00960631	0.0111374	0.015626	0.0481574	0.0470248	0.79036	2120	47677	0.000335981
UT, 57002	0.0485719	0.0557862	0.036117	0.0452596	0.0546972	0.048708	0.0180812	0.0633181	0.629461	2007	44079	0.000324721
VA, 01301	0.00446021	0.0182349	0.0420585	0.0428825	0.0390134	0.430526	0.000268687	0.0628191	0.359736	2688	55827	0.00040499
VA, 01302	0.00968848	0.0631023	0.07951	0.0888252	0.0514965	0.409868	0.00178159	0.131906	0.163822	2589	58936	0.000426467
VA, 04101	0.0120925	0.0293965	0.0741794	0.0647265	0.0160632	0.0256063	0.019718	0.0638691	0.694349	2265	44325	0.000329038
VA, 04102	0.00326087	0.0167826	0.0189783	0.0516957	0.0128696	0.0203913	0.00813043	0.0421739	0.825717	2058	46000	0.000336628
VA, 04103	0.00515081	0.012456	0.0233272	0.0358328	0.00376405	0.00435838	0.0125551	0.0362538	0.866302	1947	40382	0.000284164
VA, 10701	0.00349125	0.0103718	0.0374353	0.0901353	0.0377666	0.0659514	0.00361866	0.300043	0.451186	2151	39241	0.000289613
VA, 10702	0.0096806	0.00918692	0.0245342	0.064244	0.022817	0.0428437	0.00422856	0.375354	0.447111	2257	46588	0.000320248
VA, 10703	0.00527163	0.00840496	0.0362027	0.0458145	0.00711352	0.0162383	0.00770631	0.179595	0.693653	2293	47234	0.000309625
VA, 51010	0.0147507	0.018047	0.0207973	0.0110424	0.00518129	0.0052225	0.258776	0.00959003	0.656593	5235	97080	0.000723564
VA, 51020	0.018249	0.0202573	0.0317298	0.0157362	0.00916571	0.00459316	0.176806	0.0158392	0.707624	5008	97101	0.000724368
VA, 51040	0.0340783	0.0324011	0.0442534	0.0766048	0.0194929	0.00839845	0.11856	0.0481296	0.618082	3474	80491	0.000594833
VA, 51044	0.0526026	0.0336773	0.0504189	0.094303	0.0286629	0.031154	0.0117272	0.0516159	0.645838	2735	61822	0.000465209
VA, 51045	0.0133275	0.0155644	0.0170278	0.0444667	0.0127735	0.0129407	0.090491	0.0277212	0.765687	4416	95667	0.00071359
VA, 51080	0.0154455	0.0279117	0.0339357	0.0382479	0.0126753	0.0132372	0.0726672	0.0274674	0.758412	3212	76527	0.000565925
VA, 51084	0.010949	0.028021	0.0241869	0.0351741	0.00436814	0.0265522	0.0324464	0.11609	0.722213	2411	52425	0.000380533
VA, 51085	0.0210094	0.0206859	0.0221822	0.0233955	0.00976665	0.00394306	0.0473571	0.0466292	0.805031	2612	49454	0.000366767
VA, 51087	0.0134582	0.0143498	0.0195152	0.0247371	0.00902877	0.00707584	0.0304261	0.0476629	0.833746	3455	70663	0.000519287
VA, 51089	0.00950813	0.0154573	0.0206629	0.0396438	0.0103226	0.0138284	0.100712	0.0348985	0.754967	2566	56478	0.000411334
VA, 51090	0.0496922	0.0293837	0.0641983	0.0770592	0.0341247	0.0410416	0.0340008	0.124682	0.545818	2672	56528	0.000411514
VA, 51095	0.0135228	0.0213581	0.0152239	0.0148631	0.00926149	0.0026805	0.152514	0.0265817	0.743995	2838	58198	0.000427661
VA, 51096	0.0449504	0.0327442	0.0558194	0.0582709	0.0262296	0.0292983	0.0877064	0.0520135	0.612967	2680	58331	0.00043218
VA, 51097	0.0157599	0.0220864	0.0238661	0.0261293	0.0125606	0.0113878	0.160253	0.0143197	0.713638	5027	97209	0.00072843
VA, 51105	0.0108248	0.0148364	0.0148473	0.0144112	0.00760896	0.00351015	0.208134	0.00897159	0.716855	4749	91734	0.000679508
VA, 51110	0.0279364	0.0443597	0.0435971	0.055073	0.00714219	0.0220962	0.0644285	0.120952	0.614415	3007	53765	0.000394233
VA, 51115	0.00778472	0.0117017	0.0451841	0.0755691	0.0129144	0.0151597	0.0204861	0.137093	0.674107	2963	61017	0.000433989
VA, 51120	0.00639689	0.00806751	0.0102522	0.0266299	0.0113516	0.0141074	0.0571437	0.0745209	0.79153	3974	70034	0.000510758
