Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
AR, 01700	Single-Family Detached	2030s	0.684906	0.000000	0.169811	0.000000	0.077358	0.067925	South
AR, 01800	Mobile Home	2030s	0.927301	0.000000	0.055922	0.000000	0.000000	0.016777	South
AR, 01800	Multi-Family with 2 - 4 Units	2030s	0.919556	0.000000	0.073738	0.003262	0.000000	0.003444	South
AR, 01800	Multi-Family with 5+ Units	2030s	0.975386	0.000000	0.019840	0.003242	0.000000	0.001531	South
AR, 01800	Single-Family Attached	2030s	0.781476	0.000000	0.156095	0.036322	0.026107	0.000000	South
AR, 01800	Single-Family Detached	2030s	0.677241	0.000000	0.271724	0.000000	0.000000	0.051034	South
AR, 01900	Mobile Home	2030s	0.953448	0.000000	0.046552	0.000000	0.000000	0.000000	South
AR, 01900	Multi-Family with 2 - 4 Units	2030s	0.919556	0.000000	0.073738	0.003262	0.000000	0.003444	South
AR, 01900	Multi-Family with 5+ Units	2030s	0.975386	0.000000	0.019840	0.003242	0.000000	0.001531	South
AR, 01900	Single-Family Attached	2030s	0.781476	0.000000	0.156095	0.036322	0.026107	0.000000	South
AR, 01900	Single-Family Detached	2030s	0.736621	0.000000	0.112966	0.000000	0.098276	0.052138	South
AR, 02000	Mobile Home	2030s	0.673220	0.000000	0.075661	0.000000	0.033898	0.217220	South
AR, 02000	Multi-Family with 2 - 4 Units	2030s	0.919556	0.000000	0.073738	0.003262	0.000000	0.003444	South
AR, 02000	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
AR, 02000	Single-Family Attached	2030s	0.781476	0.000000	0.156095	0.036322	0.026107	0.000000	South
AR, 02000	Single-Family Detached	2030s	0.826870	0.000000	0.173130	0.000000	0.000000	0.000000	South
AZ, 00100	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00100	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00100	Multi-Family with 5+ Units	2030s	0.948757	0.000000	0.051243	0.000000	0.000000	0.000000	West
AZ, 00100	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00100	Single-Family Detached	2030s	0.553410	0.000000	0.442455	0.000000	0.000000	0.004136	West
AZ, 00101	Mobile Home	2030s	0.750076	0.000000	0.092638	0.040541	0.091892	0.024854	West
AZ, 00101	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00101	Multi-Family with 5+ Units	2030s	0.940589	0.000000	0.000000	0.000000	0.000000	0.059411	West
AZ, 00101	Single-Family Attached	2030s	0.545143	0.000000	0.326857	0.071429	0.000000	0.056571	West
AZ, 00101	Single-Family Detached	2030s	0.584663	0.000000	0.415337	0.000000	0.000000	0.000000	West
AZ, 00102	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00102	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00102	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00102	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00102	Single-Family Detached	2030s	0.731616	0.000000	0.235993	0.000000	0.000000	0.032391	West
AZ, 00103	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00103	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00103	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00103	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00103	Single-Family Detached	2030s	0.540459	0.000000	0.414722	0.005707	0.026974	0.012138	West
AZ, 00104	Mobile Home	2030s	0.583554	0.000000	0.121204	0.000000	0.000000	0.295242	West
AZ, 00104	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00104	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00104	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00104	Single-Family Detached	2030s	0.540459	0.000000	0.414722	0.005707	0.026974	0.012138	West
AZ, 00105	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00105	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00105	Multi-Family with 5+ Units	2030s	0.880760	0.000000	0.018681	0.100559	0.000000	0.000000	West
AZ, 00105	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00105	Single-Family Detached	2030s	0.569723	0.000000	0.418000	0.000000	0.000000	0.012277	West
AZ, 00106	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00106	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00106	Multi-Family with 5+ Units	2030s	0.969037	0.000000	0.030963	0.000000	0.000000	0.000000	West
AZ, 00106	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00106	Single-Family Detached	2030s	0.816367	0.000000	0.132162	0.000000	0.051471	0.000000	West
AZ, 00107	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00107	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00107	Multi-Family with 5+ Units	2030s	0.976509	0.000000	0.023491	0.000000	0.000000	0.000000	West
AZ, 00107	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00107	Single-Family Detached	2030s	0.408020	0.000000	0.591980	0.000000	0.000000	0.000000	West
AZ, 00108	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00108	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00108	Multi-Family with 5+ Units	2030s	0.972535	0.000000	0.011465	0.016000	0.000000	0.000000	West
AZ, 00108	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00108	Single-Family Detached	2030s	0.819784	0.000000	0.180216	0.000000	0.000000	0.000000	West
AZ, 00109	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00109	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00109	Multi-Family with 5+ Units	2030s	0.953896	0.000000	0.037658	0.008446	0.000000	0.000000	West
AZ, 00109	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00109	Single-Family Detached	2030s	0.540459	0.000000	0.414722	0.005707	0.026974	0.012138	West
AZ, 00110	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00110	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00110	Multi-Family with 5+ Units	2030s	0.907030	0.000000	0.050703	0.019495	0.013718	0.009054	West
AZ, 00110	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00110	Single-Family Detached	2030s	0.727472	0.000000	0.272528	0.000000	0.000000	0.000000	West
AZ, 00111	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00111	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00111	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00111	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00111	Single-Family Detached	2030s	0.442294	0.000000	0.450314	0.000000	0.057357	0.050035	West
AZ, 00112	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00112	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00112	Multi-Family with 5+ Units	2030s	0.760833	0.000000	0.239167	0.000000	0.000000	0.000000	West
AZ, 00112	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00112	Single-Family Detached	2030s	0.464452	0.000000	0.506072	0.000000	0.029476	0.000000	West
AZ, 00113	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00113	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00113	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00113	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00113	Single-Family Detached	2030s	0.487986	0.000000	0.512014	0.000000	0.000000	0.000000	West
AZ, 00114	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00114	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00114	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00114	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00114	Single-Family Detached	2030s	0.857913	0.000000	0.142087	0.000000	0.000000	0.000000	West
AZ, 00115	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00115	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00115	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00115	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00115	Single-Family Detached	2030s	0.540459	0.000000	0.414722	0.005707	0.026974	0.012138	West
AZ, 00116	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00116	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00116	Multi-Family with 5+ Units	2030s	0.746746	0.000000	0.152964	0.085145	0.000000	0.015145	West
AZ, 00116	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00116	Single-Family Detached	2030s	0.612479	0.000000	0.387521	0.000000	0.000000	0.000000	West
AZ, 00117	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00117	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00117	Multi-Family with 5+ Units	2030s	0.805223	0.000000	0.127753	0.067024	0.000000	0.000000	West
AZ, 00117	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00117	Single-Family Detached	2030s	0.727163	0.000000	0.272837	0.000000	0.000000	0.000000	West
AZ, 00118	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00118	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00118	Multi-Family with 5+ Units	2030s	0.877713	0.000000	0.087229	0.035058	0.000000	0.000000	West
AZ, 00118	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00118	Single-Family Detached	2030s	0.540459	0.000000	0.414722	0.005707	0.026974	0.012138	West
AZ, 00119	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00119	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00119	Multi-Family with 5+ Units	2030s	0.951085	0.000000	0.048915	0.000000	0.000000	0.000000	West
AZ, 00119	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00119	Single-Family Detached	2030s	0.759662	0.000000	0.220438	0.000000	0.019900	0.000000	West
AZ, 00120	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00120	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00120	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00120	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00120	Single-Family Detached	2030s	0.498791	0.000000	0.501209	0.000000	0.000000	0.000000	West
AZ, 00121	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00121	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00121	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00121	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00121	Single-Family Detached	2030s	0.740433	0.000000	0.200678	0.004487	0.054403	0.000000	West
AZ, 00122	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00122	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00122	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00122	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00122	Single-Family Detached	2030s	0.540459	0.000000	0.414722	0.005707	0.026974	0.012138	West
AZ, 00123	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00123	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00123	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00123	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00123	Single-Family Detached	2030s	0.922078	0.000000	0.000000	0.077922	0.000000	0.000000	West
AZ, 00124	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00124	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00124	Multi-Family with 5+ Units	2030s	0.912552	0.000000	0.087448	0.000000	0.000000	0.000000	West
AZ, 00124	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00124	Single-Family Detached	2030s	0.798465	0.000000	0.201535	0.000000	0.000000	0.000000	West
AZ, 00125	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00125	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00125	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00125	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00125	Single-Family Detached	2030s	0.540459	0.000000	0.414722	0.005707	0.026974	0.012138	West
AZ, 00126	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00126	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00126	Multi-Family with 5+ Units	2030s	0.871043	0.000000	0.128957	0.000000	0.000000	0.000000	West
AZ, 00126	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00126	Single-Family Detached	2030s	0.540459	0.000000	0.414722	0.005707	0.026974	0.012138	West
AZ, 00127	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00127	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00127	Multi-Family with 5+ Units	2030s	0.932363	0.000000	0.067637	0.000000	0.000000	0.000000	West
AZ, 00127	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00127	Single-Family Detached	2030s	0.472548	0.000000	0.527452	0.000000	0.000000	0.000000	West
AZ, 00128	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00128	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00128	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00128	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00128	Single-Family Detached	2030s	0.339845	0.000000	0.660155	0.000000	0.000000	0.000000	West
AZ, 00129	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00129	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00129	Multi-Family with 5+ Units	2030s	0.832800	0.000000	0.167200	0.000000	0.000000	0.000000	West
AZ, 00129	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00129	Single-Family Detached	2030s	0.490768	0.000000	0.482626	0.012947	0.009520	0.004138	West
AZ, 00130	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00130	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00130	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00130	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00130	Single-Family Detached	2030s	0.831548	0.000000	0.147400	0.000000	0.021053	0.000000	West
AZ, 00131	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00131	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00131	Multi-Family with 5+ Units	2030s	0.877610	0.000000	0.067305	0.055085	0.000000	0.000000	West
AZ, 00131	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00131	Single-Family Detached	2030s	0.551452	0.000000	0.389488	0.000000	0.000000	0.059060	West
AZ, 00132	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00132	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00132	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	West
AZ, 00132	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00132	Single-Family Detached	2030s	0.444759	0.000000	0.494021	0.000000	0.056935	0.004286	West
AZ, 00133	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00133	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00133	Multi-Family with 5+ Units	2030s	0.876634	0.000000	0.123366	0.000000	0.000000	0.000000	West
AZ, 00133	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00133	Single-Family Detached	2030s	0.666410	0.000000	0.333590	0.000000	0.000000	0.000000	West
AZ, 00134	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00134	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00134	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00134	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00134	Single-Family Detached	2030s	0.536742	0.000000	0.408537	0.000000	0.040664	0.014058	West
AZ, 00201	Mobile Home	2030s	0.338710	0.000000	0.445963	0.000000	0.000000	0.215326	West
AZ, 00201	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00201	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00201	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00201	Single-Family Detached	2030s	0.350325	0.000000	0.610025	0.000000	0.008883	0.030766	West
AZ, 00202	Mobile Home	2030s	0.624101	0.000000	0.104475	0.025805	0.042826	0.202791	West
AZ, 00202	Multi-Family with 2 - 4 Units	2030s	0.888845	0.000000	0.098075	0.000000	0.011307	0.001772	West
AZ, 00202	Multi-Family with 5+ Units	2030s	0.894583	0.000000	0.083307	0.014881	0.002133	0.005095	West
AZ, 00202	Single-Family Attached	2030s	0.637534	0.000000	0.301880	0.012398	0.023247	0.024940	West
AZ, 00202	Single-Family Detached	2030s	0.389472	0.000000	0.580708	0.000000	0.019737	0.010083	West
