name,_id,run_start_time,run_end_time,status,status_message,rebuild_existing_models.sample_value,attic+windows+lighting_package.run_measure,led_lighting_upgrade.run_measure,r60_attic_insulation_upgrade.run_measure,triple_pane_windows_upgrade.run_measure,res_stock_reporting.Existing Datapoint Name,standard_reports.Electricity Cooling kWh,standard_reports.Electricity Exterior Lighting kWh,standard_reports.Electricity Fans kWh,standard_reports.Electricity Heating kWh,standard_reports.Electricity Interior Equipment kWh,standard_reports.Electricity Interior Lighting kWh,standard_reports.Electricity Pumps kWh,standard_reports.Electricity Water Systems kWh,standard_reports.Natural Gas Heating therm,standard_reports.Natural Gas Interior Equipment therm,standard_reports.Natural Gas Water Systems therm,standard_reports.Other Fuel Heating MBtu,standard_reports.Other Fuel Interior Equipment MBtu,standard_reports.Other Fuel Water Systems MBtu,standard_reports.Total Site Electricity kWh,standard_reports.Total Site Energy MBtu,standard_reports.Total Site Natural Gas therm,standard_reports.Total Site Other Fuel MBtu
diag Autogenerated 1178,352c8b41-937b-4977-9397-1bf0df6286ac,2016-07-26T04:29:10Z,2016-07-26T04:31:18Z,completed,completed normal,236.0,0.0,1.0,0.0,0.0,LHS Autogenerated 236,0.0,240.28395185833335,0.0,4455.860639111111,5408.1,1082.658611111111,0.0,3577.1102777777783,0.0,41.90277689111408,0.0,0.0,0.0,0.0,14764.013479858333,54.567182755798164,41.90277689111408,0.0
diag Autogenerated 1601,3542999c-ee15-4098-8d87-bf0969636be8,2016-07-26T04:34:25Z,2016-07-26T04:37:41Z,completed,completed normal,321.0,0.0,0.0,0.0,0.0,LHS Autogenerated 321,1578.6783333333333,174.53457018333333,507.7616104027779,0.0,3404.507777777778,1091.7916666666667,0.0,0.0,103.39898770230472,34.707394787741926,115.36345653905217,0.0,0.0,0.0,6757.273958363889,48.40375970269456,253.4698390290988,0.0
diag Autogenerated 921,35460a6c-0d0f-44ef-a6cc-eddd03f9f1fd,2016-07-26T04:24:35Z,2016-07-26T04:26:43Z,completed,completed normal,185.0,0.0,0.0,0.0,0.0,LHS Autogenerated 185,0.0,185.9058920027778,187.18508739166666,0.0,7354.877777777778,909.0158333333334,0.0,0.0,160.99793268136983,7.086934320237392,274.69379870298076,0.0,0.0,0.0,8636.984590505555,73.7484812764073,442.778665704588,0.0
diag Autogenerated 4572,354d1474-e13d-4cd7-b723-11bc4adba38e,2016-07-26T05:23:46Z,2016-07-26T05:25:39Z,completed,completed normal,915.0,1.0,0.0,0.0,0.0,LHS Autogenerated 915,0.0,160.1892357527778,0.0,77.37294479444444,7388.455555555556,783.2705555555556,122.22213051944445,0.0,220.5233567550275,7.086934320237392,326.3950426366955,0.0,0.0,0.0,8531.510422177778,84.51125527617378,554.0053337119604,0.0
diag Autogenerated 2483,35765105-193d-4163-bc4d-d2abe26f0a1d,2016-07-26T04:48:46Z,2016-07-26T04:50:42Z,completed,completed normal,497.0,0.0,1.0,0.0,0.0,LHS Autogenerated 497,671.0625,80.09461787500001,144.4393083777778,0.0,4418.627777777778,501.0275886083333,0.0,0.0,7.937684003176958,34.707394787741926,168.6607676343473,0.0,0.0,0.0,5815.251792638889,40.973047391311674,211.3058464252662,0.0
diag Autogenerated 23,357a7a64-c797-4446-91e8-96453f0d82d0,2016-07-26T04:12:21Z,2016-07-26T04:15:26Z,completed,completed normal,5.0,0.0,1.0,0.0,0.0,LHS Autogenerated 5,0.0,160.18923574444443,0.0,1744.0924494750002,6934.530555555556,783.27,0.0,6720.3277777777785,0.0,35.62067345219103,0.0,0.0,0.0,0.0,16342.410018552779,59.32468495517022,35.62067345219103,0.0
diag Autogenerated 4051,35b8b2d1-a300-410c-b977-cef64567ffba,2016-07-26T05:15:48Z,2016-07-26T05:18:23Z,completed,completed normal,811.0,0.0,0.0,0.0,0.0,LHS Autogenerated 811,0.0,523.6038772972222,130.9356373361111,0.0,3437.701388888889,2424.321388888889,0.0,0.0,112.61773313928504,51.4113445892957,120.75619473947164,0.0,0.0,0.0,6516.562292411111,50.71396074961285,284.78527246805237,0.0
diag Autogenerated 1368,35beb442-3d33-478d-a36b-38f76e5b84a1,2016-07-26T04:31:33Z,2016-07-26T04:34:13Z,completed,completed normal,274.0,0.0,1.0,0.0,0.0,LHS Autogenerated 274,0.0,80.09461787500001,86.94205631666667,0.0,3847.241666666667,483.8819252583333,0.0,0.0,102.65271582850318,6.1736695883208315,112.75323453690771,0.0,0.0,0.0,4498.160266116667,37.50632191187171,221.57961995373174,0.0
diag Autogenerated 1600,35c323d6-a0bb-4064-8f70-ddd3269ef8da,2016-07-26T04:34:22Z,2016-07-26T04:36:50Z,completed,completed normal,320.0,0.0,0.0,0.0,1.0,LHS Autogenerated 320,0.0,185.90589200000002,0.0,6567.974645880555,5146.3694444444445,943.6844444444445,0.0,0.0,0.0,7.086934320237392,173.1484637010932,0.0,0.0,0.0,12843.934426769443,61.84886319287834,180.23539802133058,0.0
diag Autogenerated 4017,35cf8509-ea3f-42db-aed2-6b8b3b6ad2c5,2016-07-26T05:14:50Z,2016-07-26T05:16:33Z,completed,completed normal,804.0,1.0,0.0,0.0,0.0,LHS Autogenerated 804,0.0,160.18923574444443,0.0,0.0,4448.344444444444,783.27,0.0,0.0,0.0,43.79552028952376,168.61119679895492,0.0,0.0,0.0,5391.803680188888,39.63826952367283,212.40671708847867,0.0
diag Autogenerated 2569,35cfc520-8f01-4870-87fd-1a6bb7f16b91,2016-07-26T04:50:24Z,2016-07-26T04:52:23Z,completed,completed normal,514.0,0.0,0.0,1.0,0.0,LHS Autogenerated 514,0.0,174.53457018055553,26.521385877777774,0.0,3847.241666666667,1091.791388888889,0.0,0.0,26.616752337389638,6.1736695883208315,102.2757323529722,0.0,0.0,0.0,5140.08901161389,31.04532714237947,135.06615427868266,0.0
diag Autogenerated 2553,35dfc066-3359-4bdd-8373-ed93306d322d,2016-07-26T04:49:34Z,2016-07-26T04:52:23Z,completed,completed normal,511.0,0.0,1.0,0.0,0.0,LHS Autogenerated 511,378.9772222222223,80.09461787500001,0.0,0.0,3433.2888888888892,501.0276535,0.0,1925.5380555555555,0.0,34.707394787741926,0.0,0.0,0.0,0.0,6318.926438041667,25.031811454689013,34.707394787741926,0.0
diag Autogenerated 3898,35ec9c4d-80fd-47ef-84bc-bc8cbe166396,2016-07-26T05:12:46Z,2016-07-26T05:15:42Z,completed,completed normal,780.0,0.0,1.0,0.0,0.0,LHS Autogenerated 780,0.0,80.09461787500001,50.81972508333334,0.0,6372.908333333333,501.0276535,0.0,0.0,51.00254204104298,34.707394787741926,292.2251928505681,0.0,0.0,0.0,7004.850329791667,61.69505441204743,377.93512967935294,0.0
diag Autogenerated 922,36179c6b-26dc-4acd-b6e7-d3205d790799,2016-07-26T04:24:36Z,2016-07-26T04:26:47Z,completed,completed normal,185.0,1.0,0.0,0.0,0.0,LHS Autogenerated 185,0.0,160.18923574444443,109.39215468888888,0.0,7354.877777777778,783.27,0.0,0.0,94.0880896405524,7.086934320237392,278.25740151193475,0.0,0.0,0.0,8407.729168211112,66.63160528218975,379.4324254727245,0.0
diag Autogenerated 3981,361d4207-e72a-4115-ae8a-200de7fdbd3f,2016-07-26T05:14:37Z,2016-07-26T05:17:06Z,completed,completed normal,797.0,0.0,0.0,0.0,0.0,LHS Autogenerated 797,0.0,278.8587514027777,0.0,23410.905,5940.705555555556,1291.136111111111,0.0,4029.942222222222,0.0,8.584688480811812,0.0,0.0,0.0,0.0,34951.54764029167,120.11809969377506,8.584688480811812,0.0
diag Autogenerated 178,3620090d-850c-4b64-b629-636b1e94018e,2016-07-26T04:14:45Z,2016-07-26T04:17:16Z,completed,completed normal,36.0,0.0,1.0,0.0,0.0,LHS Autogenerated 36,0.0,160.18923575,153.93776194999998,0.0,3579.1944444444443,783.27,0.0,1885.9194444444445,189.16133475786833,35.62067345219103,0.0,0.0,0.0,0.0,6562.51088658889,44.870417434991246,224.78200821005933,0.0
diag Autogenerated 2565,36478d7f-cc38-4fea-8bde-0c77a3e6304e,2016-07-26T04:50:01Z,2016-07-26T04:52:38Z,completed,completed normal,513.0,0.0,0.0,0.0,1.0,LHS Autogenerated 513,254.66744986944445,523.6037213583334,66.76368046944447,0.0,4494.738888888889,2424.3216666666667,0.0,2484.2019444444445,0.0,41.90277689111408,0.0,0.0,0.0,0.0,10248.297351697223,39.15891975151233,41.90277689111408,0.0
diag Autogenerated 3881,3650111b-bf62-4170-9d95-4a14b41890e0,2016-07-26T05:12:33Z,2016-07-26T05:15:43Z,completed,completed normal,777.0,0.0,0.0,0.0,0.0,LHS Autogenerated 777,204.43416666666667,92.95294600277776,32.36914862222223,570.8607078805554,3674.086111111111,581.4619444444445,0.0,1820.2716666666668,0.0,34.707394787741926,0.0,0.0,0.0,0.0,6976.436691394445,27.27532956436253,34.707394787741926,0.0
diag Autogenerated 1096,36610928-99b5-46ba-867f-73632e1a9923,2016-07-26T04:27:16Z,2016-07-26T04:29:02Z,completed,completed normal,220.0,0.0,0.0,0.0,0.0,LHS Autogenerated 220,0.0,174.53457018333333,0.0,0.0,4390.650000000001,1091.7916666666667,0.0,3381.782222222222,0.0,34.707394787741926,0.0,0.0,0.0,0.0,9038.758459072224,34.31226352876188,34.707394787741926,0.0
diag Autogenerated 1142,3662eac2-528a-4145-a352-5466d8136781,2016-07-26T04:29:04Z,2016-07-26T04:31:14Z,completed,completed normal,229.0,1.0,0.0,0.0,0.0,LHS Autogenerated 229,0.0,240.28383378055557,0.0,0.0,8587.741666666667,1082.658611111111,0.0,0.0,0.0,8.584688480811812,326.67682866656463,0.0,0.0,0.0,9910.684111558334,67.34280958456544,335.2615171473764,0.0
diag Autogenerated 602,3666790d-de79-40e0-b181-8336d54fbde1,2016-07-26T04:19:47Z,2016-07-26T04:22:01Z,completed,completed normal,121.0,1.0,0.0,0.0,0.0,LHS Autogenerated 121,0.0,320.37862121111107,0.0,0.0,4716.211111111111,1382.046388888889,0.0,0.0,0.0,9.497953212728374,142.67515755321492,0.0,0.0,0.0,6418.6361212111115,37.11860661367761,152.1731107659433,0.0
diag Autogenerated 4838,36730773-2e31-4f01-b0ec-4a789c14b1a6,2016-07-26T05:28:16Z,2016-07-26T05:29:39Z,completed,completed normal,968.0,0.0,1.0,0.0,0.0,LHS Autogenerated 968,0.0,160.1892357527778,0.0,9367.132967813888,7592.477777777778,783.2705555555556,0.0,6099.072222222222,0.0,7.086934320237392,0.0,0.0,0.0,0.0,24002.142759122224,82.60740402470503,7.086934320237392,0.0
diag Autogenerated 1608,36891109-4fa4-4116-8b07-ac8a480e50c0,2016-07-26T04:34:34Z,2016-07-26T04:37:40Z,completed,completed normal,322.0,0.0,1.0,0.0,0.0,LHS Autogenerated 322,0.0,160.1892357527778,0.0,0.0,4706.041666666667,813.1422222222222,0.0,3517.498611111111,0.0,35.62067345219103,0.0,0.0,0.0,0.0,9196.871735752778,34.943096289318795,35.62067345219103,0.0
diag Autogenerated 3961,3692c18c-7661-458d-9f2a-c2cf752bfad4,2016-07-26T05:14:26Z,2016-07-26T05:17:04Z,completed,completed normal,793.0,0.0,0.0,0.0,0.0,LHS Autogenerated 793,1386.0033333333333,174.53457018333333,497.619377288889,0.0,4811.008333333333,1054.4294444444445,0.0,3249.4069444444444,122.12659642636768,6.1736695883208315,0.0,0.0,0.0,0.0,11173.00200302778,50.95389190302183,128.3002660146885,0.0
diag Autogenerated 2367,3694974b-db84-416c-b1e7-d063d806e775,2016-07-26T04:47:07Z,2016-07-26T04:49:26Z,completed,completed normal,474.0,1.0,0.0,0.0,0.0,LHS Autogenerated 474,0.0,160.18923575,151.73338185833336,0.0,4898.638888888889,783.2705555555556,0.0,2080.8494444444445,240.91537123632057,7.086934320237392,0.0,0.0,0.0,0.0,8074.6815064972225,52.352187498223216,248.00230555655793,0.0
diag Autogenerated 3389,369c1b9c-f1fb-4590-a4aa-f94daf550339,2016-07-26T05:05:03Z,2016-07-26T05:08:22Z,completed,completed normal,678.0,0.0,0.0,1.0,0.0,LHS Autogenerated 678,1176.5683333333334,523.6037213583334,0.0,0.0,5908.069444444444,2424.3216666666667,0.0,4535.748611111111,0.0,8.584688480811812,0.0,0.0,0.0,0.0,14568.31177691389,50.56761198647716,8.584688480811812,0.0
diag Autogenerated 3250,36aa0315-b8d3-4f23-95c7-a6698bea351f,2016-07-26T05:02:35Z,2016-07-26T05:05:16Z,completed,completed normal,650.0,0.0,0.0,0.0,1.0,LHS Autogenerated 650,0.0,174.53457018333333,74.45174159999999,0.0,4846.991666666667,1054.4294444444445,0.0,0.0,92.89571332618385,6.1736695883208315,165.98214167062986,0.0,0.0,0.0,6150.407422894445,47.49121368687072,265.05152458513453,0.0
diag Autogenerated 351,36af16df-539d-4a97-93a4-b10684de1a60,2016-07-26T04:17:19Z,2016-07-26T04:19:44Z,completed,completed normal,71.0,0.0,0.0,0.0,0.0,LHS Autogenerated 71,0.0,174.53457018055553,138.27775360555557,3986.4724294555563,4236.1916666666675,1091.7916666666667,0.0,1806.035,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,11433.303086575002,39.62941642470485,6.1736695883208315,0.0
diag Autogenerated 1501,36be98ef-3689-4461-8f84-53e7f45934f5,2016-07-26T04:33:36Z,2016-07-26T04:35:56Z,completed,completed normal,301.0,0.0,0.0,0.0,0.0,LHS Autogenerated 301,0.0,174.53457018055553,294.87097393611117,0.0,4665.830555555556,1054.43,0.0,3162.4411111111112,295.93147154698926,34.707394787741926,0.0,0.0,0.0,0.0,9352.107210783333,64.97460100486296,330.6388663347312,0.0
diag Autogenerated 194,36bff235-470a-41a0-b0a2-991fd04c2df3,2016-07-26T04:14:50Z,2016-07-26T04:17:19Z,completed,completed normal,39.0,0.0,0.0,1.0,0.0,LHS Autogenerated 39,0.0,349.0688306583333,0.0,1660.9715150250001,7388.455555555556,1706.8277777777778,0.0,7134.811111111111,0.0,7.086934320237392,0.0,0.0,0.0,0.0,18240.134790127777,62.946616743284125,7.086934320237392,0.0
diag Autogenerated 3956,36ca8882-6861-4d92-b778-f4980a364a68,2016-07-26T05:14:20Z,2016-07-26T05:16:13Z,completed,completed normal,792.0,0.0,0.0,0.0,0.0,LHS Autogenerated 792,1122.7297222222223,92.95294600555557,267.1104915527778,334.1176667083334,4811.008333333333,561.5638888888889,0.0,3208.114722222222,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,10397.597770933335,36.095443197551994,6.1736695883208315,0.0
diag Autogenerated 1947,36e1d39e-df4f-419a-94b1-1d1a011f325f,2016-07-26T04:40:08Z,2016-07-26T04:42:15Z,completed,completed normal,390.0,1.0,0.0,0.0,0.0,LHS Autogenerated 390,182.08277777777778,80.09461787500001,109.67920879444445,453.1998687888889,4846.991666666667,483.8819252583333,0.0,3664.258611111111,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,9820.188676272222,34.12524158631211,6.1736695883208315,0.0
diag Autogenerated 3213,36e28ea0-23ef-4ce3-ba18-751b286668a2,2016-07-26T05:02:16Z,2016-07-26T05:04:59Z,completed,completed normal,643.0,0.0,1.0,0.0,0.0,LHS Autogenerated 643,0.0,160.18923575,0.0,0.0,5146.3694444444445,813.1425,0.0,3469.0505555555555,0.0,7.086934320237392,0.0,0.0,0.0,0.0,9588.75173575,33.42687243930413,7.086934320237392,0.0
diag Autogenerated 1980,36e59568-679e-422a-9521-7db7ced483b4,2016-07-26T04:40:32Z,2016-07-26T04:42:53Z,completed,completed normal,396.0,0.0,0.0,0.0,1.0,LHS Autogenerated 396,0.0,698.1386111111111,398.46407117777784,0.0,4734.85,3011.627222222222,0.0,0.0,497.26375973098385,9.497953212728374,139.54698192933284,0.0,0.0,0.0,8843.07990451111,94.80471059456394,646.308694873045,0.0
diag Autogenerated 3413,36eabd5f-bc99-4976-ae25-cce67092c28a,2016-07-26T05:05:08Z,2016-07-26T05:08:21Z,completed,completed normal,683.0,0.0,1.0,0.0,0.0,LHS Autogenerated 683,0.0,80.09461787500001,0.0,2126.733410391667,6769.308333333333,501.0276535,0.0,7397.897222222222,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,16875.06123732222,58.197465968282756,6.1736695883208315,0.0
diag Autogenerated 4071,36f0e37f-851a-4df0-840b-43f5cc624f56,2016-07-26T05:15:53Z,2016-07-26T05:17:57Z,completed,completed normal,815.0,0.0,0.0,0.0,0.0,LHS Autogenerated 815,0.0,185.90589200000002,0.0,0.0,5126.397222222222,909.0155555555556,0.0,0.0,0.0,7.086934320237392,176.85735739642004,0.0,0.0,0.0,6221.318669777778,39.62244961777064,183.9442917166574,0.0
diag Autogenerated 3295,36f1d709-94c9-494e-908e-9ce464f5e91e,2016-07-26T05:03:00Z,2016-07-26T05:06:06Z,completed,completed normal,659.0,0.0,0.0,0.0,1.0,LHS Autogenerated 659,0.0,349.0689805277778,147.72615465277778,0.0,3999.55,1771.9227777777778,0.0,0.0,188.75832092514648,7.086934320237392,119.8781938282406,0.0,0.0,0.0,6268.267912958334,52.96056282076757,315.7234490736244,0.0
diag Autogenerated 205,36f82c2f-89b1-46f5-9981-032e30cd10de,2016-07-26T04:14:52Z,2016-07-26T04:17:22Z,completed,completed normal,41.0,0.0,0.0,0.0,1.0,LHS Autogenerated 41,0.0,174.53457018333333,24.716021316666666,0.0,4846.991666666667,1054.4294444444445,0.0,3754.7913888888893,33.354642582391094,6.1736695883208315,0.0,0.0,0.0,0.0,9855.463091500002,37.58106714533416,39.52831217071193,0.0
diag Autogenerated 579,36fca552-07a9-4933-8f7a-974f0540b88d,2016-07-26T04:19:46Z,2016-07-26T04:22:01Z,completed,completed normal,116.0,0.0,0.0,1.0,0.0,LHS Autogenerated 116,0.0,174.53457018055553,0.0,0.0,6372.908333333333,1091.791388888889,0.0,0.0,0.0,34.707394787741926,289.96844028710206,0.0,0.0,0.0,7639.234292402778,58.533732881810586,324.675835074844,0.0
diag Autogenerated 4182,37005d84-16ad-44c5-b3f9-150e19dc27cd,2016-07-26T05:18:05Z,2016-07-26T05:20:18Z,completed,completed normal,837.0,1.0,0.0,0.0,0.0,LHS Autogenerated 837,586.7955555555556,160.18923574444443,83.47396860277777,1898.4002964944443,3572.7916666666665,783.27,0.0,1728.6475,0.0,35.62067345219103,0.0,0.0,0.0,0.0,8813.56822306389,33.635210415548855,35.62067345219103,0.0
diag Autogenerated 1812,37095bb3-6df7-4d90-8ba1-1e14af52b48d,2016-07-26T04:37:55Z,2016-07-26T04:40:01Z,completed,completed normal,363.0,1.0,0.0,0.0,0.0,LHS Autogenerated 363,0.0,160.1892357527778,0.0,0.0,4181.180555555556,783.2705555555556,0.0,4029.9505555555556,0.0,43.79552028952376,0.0,0.0,0.0,0.0,9154.590902419444,35.61631278135206,43.79552028952376,0.0
diag Autogenerated 3376,3715fff4-408b-4d8d-8373-86b3e1d4b656,2016-07-26T05:04:45Z,2016-07-26T05:06:16Z,completed,completed normal,676.0,0.0,0.0,0.0,0.0,LHS Autogenerated 676,383.9580555555556,349.0691133888888,135.26151119722226,278.33749514444446,7345.277777777778,1771.9230555555555,0.0,6312.144444444444,0.0,7.086934320237392,0.0,0.0,0.0,0.0,16575.97145306389,57.2682557365633,7.086934320237392,0.0
diag Autogenerated 932,37174756-d4cd-4e96-a7be-eb03bfa3a893,2016-07-26T04:24:36Z,2016-07-26T04:26:53Z,completed,completed normal,187.0,1.0,0.0,0.0,0.0,LHS Autogenerated 187,447.285,160.18923575,172.88715262777774,0.0,4015.525,783.27,0.0,0.0,96.9610609409559,7.086934320237392,115.1720638279473,0.0,0.0,0.0,5579.156388377777,40.9588776994296,219.22005908914062,0.0
diag Autogenerated 4597,373a1fca-ac9b-42f8-ae32-e66abb8ed67b,2016-07-26T05:24:20Z,2016-07-26T05:26:53Z,completed,completed normal,920.0,1.0,0.0,0.0,0.0,LHS Autogenerated 920,88.896772075,80.09461787500001,43.3359015388889,1181.8317561555557,4242.591666666667,483.8819252583333,0.0,1860.676388888889,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,7981.309028458334,27.85072378169469,6.1736695883208315,0.0
diag Autogenerated 3022,373e4198-d232-4805-8bde-e7d0f225d56d,2016-07-26T04:58:19Z,2016-07-26T05:00:10Z,completed,completed normal,605.0,1.0,0.0,0.0,0.0,LHS Autogenerated 605,0.0,160.18923575,0.0,0.0,5373.597222222222,783.27,0.0,3452.8191666666667,0.0,7.086934320237392,0.0,0.0,0.0,0.0,9769.875624638888,34.04489280133594,7.086934320237392,0.0
diag Autogenerated 2942,37420017-699d-4018-b0b7-350106bdd841,2016-07-26T04:57:13Z,2016-07-26T04:59:31Z,completed,completed normal,589.0,1.0,0.0,0.0,0.0,LHS Autogenerated 589,0.0,160.1892357527778,0.0,0.0,4426.858333333333,783.2705555555556,0.0,2100.528888888889,0.0,7.086934320237392,0.0,0.0,0.0,0.0,7470.847013530555,26.200281561620894,7.086934320237392,0.0
diag Autogenerated 3206,374345e5-0c2e-4615-b5dc-de20fc488352,2016-07-26T05:02:16Z,2016-07-26T05:04:06Z,completed,completed normal,642.0,0.0,0.0,0.0,0.0,LHS Autogenerated 642,0.0,349.0688306583333,103.91744065833333,0.0,4240.344444444444,1706.8277777777778,0.0,1695.7925,104.29118190999756,7.086934320237392,0.0,0.0,0.0,0.0,8095.950993538889,38.76234306784106,111.37811623023495,0.0
diag Autogenerated 2771,375b4662-5f86-40da-aa2f-65114aee8b75,2016-07-26T04:53:23Z,2016-07-26T04:57:00Z,completed,completed normal,555.0,0.0,0.0,0.0,0.0,LHS Autogenerated 555,716.0613888888889,174.53457018055553,222.95799989722227,203.38010079722224,6759.697222222222,1054.43,0.0,6956.333333333333,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,16087.394615319447,55.50983589432183,6.1736695883208315,0.0
diag Autogenerated 305,3760fc2d-eb19-4464-8d7f-b983c346f8d0,2016-07-26T04:15:31Z,2016-07-26T04:18:03Z,completed,completed normal,61.0,0.0,0.0,0.0,1.0,LHS Autogenerated 61,2231.4444444444443,544.7040802611111,0.0,0.0,6329.2027777777785,2299.6183333333333,0.0,4557.865,0.0,44.51473339858871,0.0,0.0,0.0,0.0,15962.834635816667,58.918925983465634,44.51473339858871,0.0
diag Autogenerated 483,376543f1-cb3a-4eeb-ba5f-3a2aa950e4ae,2016-07-26T04:19:29Z,2016-07-26T04:21:56Z,completed,completed normal,97.0,0.0,1.0,0.0,0.0,LHS Autogenerated 97,0.0,160.18923574444443,64.82194374166667,0.0,7388.455555555556,813.1427777777777,0.0,7016.2,66.90407517062847,7.086934320237392,0.0,0.0,0.0,0.0,15442.809512819445,60.092154220242044,73.99100949086586,0.0
diag Autogenerated 4920,377db8c4-6626-444e-997e-ec89f5965c9b,2016-07-26T05:29:46Z,2016-07-26T05:32:25Z,completed,completed normal,984.0,0.0,0.0,0.0,1.0,LHS Autogenerated 984,0.0,174.53457018055553,0.0,0.0,3812.7888888888892,1054.43,0.0,3323.375277777778,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,8365.128736847222,29.160370988303445,6.1736695883208315,0.0
diag Autogenerated 3124,3783b6e7-cddb-4376-a486-3cf8c0a59582,2016-07-26T04:59:57Z,2016-07-26T05:02:50Z,completed,completed normal,625.0,0.0,0.0,1.0,0.0,LHS Autogenerated 625,0.0,349.0688306583333,0.0,0.0,5146.3694444444445,1706.8277777777778,0.0,3352.468611111111,0.0,7.086934320237392,0.0,0.0,0.0,0.0,10554.734663991665,36.72294300564836,7.086934320237392,0.0
diag Autogenerated 3380,378d3402-a957-4e66-a2fa-52127e2dd370,2016-07-26T05:04:53Z,2016-07-26T05:06:51Z,completed,completed normal,676.0,0.0,0.0,0.0,1.0,LHS Autogenerated 676,355.6511111111111,349.0691133888888,120.69494969999998,240.36599158611108,7345.277777777778,1771.9230555555555,0.0,6349.497222222222,0.0,7.086934320237392,0.0,0.0,0.0,0.0,16532.47922134167,57.11985408198626,7.086934320237392,0.0
diag Autogenerated 1065,3791b401-aba8-4957-a47e-c32096ababbc,2016-07-26T04:26:52Z,2016-07-26T04:29:03Z,completed,completed normal,213.0,0.0,0.0,0.0,1.0,LHS Autogenerated 213,0.0,349.0693250611111,0.0,0.0,4240.344444444444,1771.9233333333334,0.0,0.0,0.0,7.086934320237392,135.63197592302268,0.0,0.0,0.0,6361.337102838889,35.97767419528406,142.71891024326007,0.0
diag Autogenerated 3901,37a3401b-781d-48a7-8882-af349c6ab1f5,2016-07-26T05:13:09Z,2016-07-26T05:14:39Z,completed,completed normal,781.0,0.0,0.0,0.0,0.0,LHS Autogenerated 781,542.5411111111111,185.90589200000002,131.2238133638889,77.9177669138889,4726.013888888889,943.6844444444445,92.32588020277778,0.0,187.10894034194925,35.62067345219103,179.17961360107088,0.0,0.0,0.0,6699.612796925,63.050950489745645,401.9092273952112,0.0
diag Autogenerated 255,37a4233f-1bbd-4c27-b752-9a9361b873e2,2016-07-26T04:15:04Z,2016-07-26T04:17:21Z,completed,completed normal,51.0,0.0,0.0,0.0,1.0,LHS Autogenerated 51,0.0,174.53457018055553,0.0,42.765895766666674,7040.469444444444,1054.43,0.0,7081.711111111111,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,15393.911021502778,53.1435716519688,6.1736695883208315,0.0
diag Autogenerated 1234,37b078f4-7011-4dcf-93f9-d2db898aae67,2016-07-26T04:29:14Z,2016-07-26T04:31:33Z,completed,completed normal,247.0,0.0,0.0,1.0,0.0,LHS Autogenerated 247,0.0,174.53457018333333,15.707101325000002,0.0,6793.263888888889,1054.43,0.0,0.0,13.50968264419806,6.1736695883208315,277.66501581173895,0.0,0.0,0.0,8037.935560397223,57.16141137445672,297.3483680442578,0.0
diag Autogenerated 1938,37f4ef84-d113-455f-b647-d26b79bd2147,2016-07-26T04:40:07Z,2016-07-26T04:42:15Z,completed,completed normal,388.0,0.0,1.0,0.0,0.0,LHS Autogenerated 388,0.0,240.28385180555554,0.0,0.0,5898.730555555556,1112.5308333333332,0.0,4209.296388888889,0.0,8.584688480811812,0.0,0.0,0.0,0.0,11460.841629583332,39.96448372306836,8.584688480811812,0.0
diag Autogenerated 4941,380ef4c1-b1e2-4540-a344-372dfd2f3bae,2016-07-26T05:29:56Z,2016-07-26T05:32:40Z,completed,completed normal,989.0,0.0,0.0,0.0,0.0,LHS Autogenerated 989,0.0,185.90589200000002,327.28528096111114,0.0,7354.877777777778,909.0161111111112,0.0,0.0,335.36590420435215,7.086934320237392,313.38634744210725,0.0,0.0,0.0,8777.08506185,95.5325759537134,655.8391859666967,0.0
