Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
IL, 01300	0.015820	0.032628	0.022741	0.086019	0.124580	0.035594	0.003775	0.090668	0.588176	0.000000	0.000000
IL, 01500	0.071504	0.000000	0.000000	0.000000	0.000000	0.131836	0.002198	0.000000	0.794462	0.000000	0.000000
IL, 01602	0.000000	0.052222	0.015667	0.000000	0.025531	0.000000	0.193916	0.024978	0.687686	0.000000	0.000000
IL, 01701	0.031886	0.025954	0.073784	0.033370	0.021134	0.069705	0.037209	0.042137	0.664821	0.000000	0.000000
IL, 01900	0.000000	0.040954	0.066054	0.000000	0.073981	0.030385	0.084276	0.084111	0.620239	0.000000	0.000000
IL, 02000	0.063978	0.000000	0.080550	0.015416	0.095581	0.045093	0.131426	0.046752	0.521204	0.000000	0.000000
IL, 02100	0.053690	0.008032	0.077365	0.005284	0.085397	0.041853	0.117799	0.117108	0.493471	0.000000	0.000000
IL, 02200	0.000000	0.000000	0.014540	0.037522	0.041744	0.032832	0.240915	0.012549	0.619898	0.000000	0.000000
IL, 02300	0.000000	0.000000	0.000000	0.000000	0.000000	0.172753	0.234245	0.046073	0.546929	0.000000	0.000000
IL, 02400	0.000000	0.166911	0.000000	0.000000	0.128258	0.022840	0.067631	0.000000	0.614361	0.000000	0.000000
IL, 02501	0.016702	0.005139	0.000000	0.011563	0.026981	0.071948	0.125839	0.033154	0.708674	0.000000	0.000000
IL, 02601	0.000000	0.000000	0.000000	0.048172	0.305893	0.000000	0.067406	0.121691	0.456838	0.000000	0.000000
IL, 02700	0.000000	0.000000	0.048265	0.000000	0.000000	0.131631	0.172242	0.000000	0.647863	0.000000	0.000000
IL, 02801	0.000000	0.000000	0.218889	0.000000	0.031009	0.034657	0.031500	0.099937	0.584007	0.000000	0.000000
IL, 02901	0.041449	0.025575	0.000000	0.134047	0.040567	0.000000	0.083433	0.111713	0.563217	0.000000	0.000000
IL, 03005	0.114826	0.146142	0.000000	0.000000	0.000000	0.000000	0.023323	0.000000	0.715709	0.000000	0.000000
IL, 03007	0.000000	0.000000	0.000000	0.000000	0.107649	0.153318	0.023323	0.120625	0.595084	0.000000	0.000000
IL, 03008	0.000000	0.086376	0.000000	0.000000	0.000000	0.174591	0.023323	0.177773	0.537936	0.000000	0.000000
IL, 03009	0.000000	0.052703	0.000000	0.000000	0.034852	0.173411	0.023323	0.217336	0.498374	0.000000	0.000000
IL, 03102	0.000000	0.000000	0.056791	0.000000	0.000000	0.116286	0.040208	0.097558	0.689158	0.000000	0.000000
IL, 03105	0.000000	0.000000	0.000000	0.016578	0.053050	0.103448	0.040208	0.188727	0.597989	0.000000	0.000000
IL, 03106	0.056662	0.000000	0.059752	0.000000	0.056662	0.000000	0.040208	0.094538	0.692177	0.000000	0.000000
IL, 03107	0.000000	0.000000	0.000000	0.000000	0.000000	0.173076	0.040208	0.114418	0.672298	0.000000	0.000000
IL, 03108	0.000000	0.034289	0.076741	0.000000	0.062046	0.000000	0.040208	0.038919	0.747797	0.000000	0.000000
IL, 03202	0.000000	0.000000	0.038307	0.054724	0.000000	0.259939	0.000960	0.232039	0.414031	0.000000	0.000000
IL, 03203	0.000000	0.000000	0.000000	0.074145	0.045949	0.232877	0.000960	0.106381	0.539689	0.000000	0.000000
IL, 03204	0.000000	0.035063	0.317907	0.000000	0.000000	0.000000	0.000960	0.000000	0.646070	0.000000	0.000000
IL, 03205	0.021073	0.000000	0.115901	0.000000	0.000000	0.215997	0.000960	0.048134	0.597935	0.000000	0.000000
IL, 03207	0.000000	0.000000	0.000000	0.000000	0.000000	0.352970	0.000960	0.051957	0.594113	0.000000	0.000000
IL, 03208	0.131216	0.000000	0.036740	0.000000	0.093163	0.091851	0.000960	0.264908	0.381162	0.000000	0.000000
IL, 03209	0.112835	0.000000	0.043398	0.000000	0.020252	0.176485	0.000960	0.486489	0.159581	0.000000	0.000000
IL, 03306	0.014687	0.000000	0.000000	0.000000	0.000000	0.150789	0.107514	0.398196	0.328813	0.000000	0.000000
IL, 03307	0.000000	0.086625	0.034428	0.015548	0.028875	0.000000	0.107514	0.000000	0.727009	0.000000	0.000000
IL, 03308	0.000000	0.000000	0.028640	0.000000	0.000000	0.136836	0.107514	0.078395	0.648614	0.000000	0.000000
IL, 03309	0.025172	0.000000	0.004952	0.000000	0.000000	0.135352	0.107514	0.170643	0.556367	0.000000	0.000000
IL, 03310	0.018009	0.000000	0.042473	0.000000	0.000000	0.104994	0.107514	0.314205	0.412805	0.000000	0.000000
IL, 03401	0.104998	0.104998	0.104998	0.104998	0.104998	0.104998	0.017363	0.043006	0.309643	0.000000	0.000000
IL, 03407	0.091635	0.000000	0.000000	0.297813	0.000000	0.240541	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03408	0.000000	0.000000	0.181727	0.000000	0.000000	0.448261	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03409	0.131536	0.000000	0.124613	0.000000	0.000000	0.373839	0.017363	0.055365	0.297284	0.000000	0.000000
IL, 03410	0.117026	0.000000	0.000000	0.253556	0.000000	0.259407	0.017363	0.171885	0.180764	0.000000	0.000000
IL, 03411	0.061383	0.000000	0.058153	0.087229	0.048461	0.374762	0.017363	0.081014	0.271635	0.000000	0.000000
IL, 03412	0.000000	0.000000	0.000000	0.000000	0.000000	0.629988	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03413	0.000000	0.000000	0.000000	0.388591	0.000000	0.241397	0.017363	0.176325	0.176325	0.000000	0.000000
IL, 03414	0.000000	0.076999	0.000000	0.087498	0.286995	0.178497	0.017363	0.070530	0.282119	0.000000	0.000000
IL, 03415	0.000000	0.000000	0.165786	0.000000	0.000000	0.464202	0.017363	0.223386	0.129263	0.000000	0.000000
IL, 03416	0.000000	0.000000	0.000000	0.000000	0.000000	0.629988	0.017363	0.049657	0.302992	0.000000	0.000000
IL, 03417	0.000000	0.000000	0.000000	0.257722	0.372266	0.000000	0.017363	0.352649	0.000000	0.000000	0.000000
IL, 03418	0.000000	0.000000	0.000000	0.000000	0.184951	0.445037	0.017363	0.145015	0.207634	0.000000	0.000000
IL, 03419	0.251995	0.000000	0.093766	0.000000	0.146509	0.137718	0.017363	0.113758	0.238891	0.000000	0.000000
IL, 03420	0.344126	0.000000	0.049161	0.027312	0.000000	0.209389	0.017363	0.158165	0.194484	0.000000	0.000000
IL, 03421	0.000000	0.000000	0.066851	0.000000	0.023795	0.539342	0.017363	0.057119	0.295530	0.000000	0.000000
IL, 03422	0.178040	0.376623	0.000000	0.000000	0.000000	0.075325	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03501	0.068967	0.000000	0.070293	0.039789	0.037136	0.413803	0.017363	0.352649	0.000000	0.000000	0.000000
IL, 03502	0.023773	0.067537	0.012427	0.203693	0.160469	0.162090	0.017363	0.042272	0.310377	0.000000	0.000000
IL, 03503	0.144755	0.000000	0.177375	0.071358	0.236500	0.000000	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03504	0.421646	0.000000	0.084329	0.000000	0.124013	0.000000	0.017363	0.037838	0.314811	0.000000	0.000000
IL, 03520	0.099876	0.000000	0.000000	0.391822	0.000000	0.138290	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03521	0.066565	0.121243	0.000000	0.035660	0.064187	0.342333	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03522	0.039469	0.054650	0.124480	0.056168	0.256549	0.098673	0.017363	0.023589	0.329060	0.000000	0.000000
IL, 03523	0.000000	0.049118	0.021356	0.132404	0.177251	0.249860	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03524	0.012353	0.028411	0.043976	0.069669	0.075352	0.400228	0.017363	0.087125	0.265524	0.000000	0.000000
IL, 03525	0.000000	0.005418	0.059345	0.002646	0.003150	0.559429	0.017363	0.352649	0.000000	0.000000	0.000000
IL, 03526	0.000000	0.203492	0.052964	0.250880	0.041813	0.080839	0.017363	0.082185	0.270464	0.000000	0.000000
IL, 03527	0.171815	0.000000	0.214769	0.000000	0.243404	0.000000	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03528	0.098064	0.237731	0.041603	0.050518	0.000000	0.202072	0.017363	0.176325	0.176325	0.000000	0.000000
IL, 03529	0.034636	0.082356	0.076584	0.140853	0.170101	0.125459	0.017363	0.046912	0.305737	0.000000	0.000000
IL, 03530	0.000000	0.000000	0.000000	0.030483	0.362413	0.237092	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03531	0.135834	0.046839	0.000000	0.126466	0.081969	0.238880	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03532	0.083847	0.000000	0.000000	0.040791	0.022661	0.482689	0.017363	0.000000	0.352649	0.000000	0.000000
IL, 03601	0.000000	0.005253	0.000000	0.000350	0.001751	0.002451	0.054807	0.137830	0.797557	0.000000	0.000000
IL, 03602	0.001291	0.000000	0.000000	0.000717	0.003013	0.004783	0.054807	0.256056	0.679332	0.000000	0.000000
IL, 03700	0.000000	0.000000	0.000000	0.000000	0.043060	0.066982	0.023459	0.027532	0.838966	0.000000	0.000000
IN, 00101	0.000000	0.000000	0.000000	0.055032	0.104561	0.060536	0.002223	0.214876	0.562771	0.000000	0.000000
IN, 00102	0.031447	0.010970	0.065819	0.000000	0.029984	0.081909	0.002223	0.000000	0.777648	0.000000	0.000000
IN, 00103	0.093588	0.000000	0.000000	0.030317	0.057998	0.038226	0.002223	0.118107	0.659541	0.000000	0.000000
IN, 00104	0.041208	0.017610	0.052479	0.010566	0.017610	0.080655	0.002223	0.158345	0.619303	0.000000	0.000000
IN, 00200	0.058052	0.000000	0.009675	0.047238	0.042116	0.005691	0.108423	0.090484	0.638320	0.000000	0.000000
IN, 00300	0.049515	0.013551	0.041176	0.065151	0.078182	0.000000	0.037595	0.030499	0.684331	0.000000	0.000000
IN, 00401	0.067117	0.000000	0.075603	0.030858	0.000000	0.047059	0.047087	0.029889	0.702386	0.000000	0.000000
IN, 00402	0.057050	0.000000	0.088668	0.000000	0.000000	0.074921	0.047087	0.026234	0.706040	0.000000	0.000000
IN, 00500	0.070075	0.000000	0.031388	0.000000	0.018979	0.032118	0.173571	0.011008	0.662862	0.000000	0.000000
IN, 00600	0.000000	0.095225	0.000000	0.000000	0.024417	0.000000	0.239350	0.013945	0.627063	0.000000	0.000000
IN, 00700	0.000000	0.097762	0.000000	0.000000	0.000000	0.000000	0.252229	0.000000	0.650008	0.000000	0.000000
IN, 00800	0.043243	0.015856	0.000000	0.005405	0.062703	0.000000	0.269516	0.049773	0.553503	0.000000	0.000000
IN, 00900	0.014895	0.050565	0.048213	0.000000	0.000000	0.012151	0.163632	0.029830	0.680714	0.000000	0.000000
IN, 01001	0.000000	0.000000	0.130127	0.000000	0.000000	0.089850	0.053833	0.000000	0.726190	0.000000	0.000000
IN, 01002	0.025683	0.015633	0.062531	0.000000	0.023449	0.092681	0.053833	0.061406	0.664784	0.000000	0.000000
IN, 01003	0.074303	0.000000	0.109500	0.036174	0.000000	0.000000	0.053833	0.005707	0.720483	0.000000	0.000000
IN, 01100	0.000000	0.000000	0.033513	0.000000	0.098568	0.000000	0.168600	0.000000	0.699319	0.000000	0.000000
IN, 01200	0.043906	0.025595	0.063791	0.037999	0.048040	0.047844	0.023289	0.052792	0.656743	0.000000	0.000000
IN, 01300	0.007429	0.020636	0.018160	0.019811	0.026415	0.082133	0.139790	0.000000	0.685627	0.000000	0.000000
IN, 01400	0.000000	0.000000	0.005640	0.073319	0.021150	0.032430	0.157339	0.029038	0.681084	0.000000	0.000000
IN, 01500	0.000000	0.106565	0.000000	0.000000	0.000000	0.000000	0.203781	0.000000	0.689654	0.000000	0.000000
IN, 01600	0.031193	0.000000	0.000000	0.000000	0.025884	0.000000	0.323792	0.000000	0.619130	0.000000	0.000000
IN, 01700	0.024274	0.019419	0.000000	0.076597	0.057718	0.124066	0.001822	0.010162	0.685942	0.000000	0.000000
IN, 01801	0.063699	0.013800	0.022888	0.016913	0.035257	0.004796	0.028461	0.033583	0.780603	0.000000	0.000000
IN, 01802	0.042715	0.005137	0.032442	0.003717	0.017032	0.047378	0.026681	0.099575	0.725323	0.000000	0.000000
IN, 01803	0.048692	0.000000	0.047187	0.013888	0.019912	0.018741	0.026681	0.018921	0.805978	0.000000	0.000000
IN, 01900	0.000000	0.036947	0.007389	0.000000	0.054189	0.028326	0.164403	0.053258	0.655487	0.000000	0.000000
IN, 02000	0.004589	0.007342	0.000000	0.028452	0.093615	0.109218	0.124187	0.021889	0.610708	0.000000	0.000000
IN, 02100	0.051612	0.000000	0.000000	0.049431	0.004362	0.020354	0.123312	0.003914	0.747014	0.000000	0.000000
IN, 02200	0.014865	0.001385	0.011588	0.003601	0.023314	0.007940	0.022339	0.076016	0.838952	0.000000	0.000000
IN, 02301	0.046100	0.000000	0.053192	0.150711	0.099292	0.000000	0.042142	0.118100	0.490463	0.000000	0.000000
IN, 02302	0.081079	0.000000	0.076574	0.005323	0.150692	0.035626	0.042142	0.000000	0.608564	0.000000	0.000000
IN, 02303	0.168179	0.000000	0.068489	0.036528	0.076099	0.000000	0.042142	0.050787	0.557777	0.000000	0.000000
IN, 02304	0.000000	0.000000	0.054822	0.000000	0.139404	0.155068	0.042142	0.000000	0.608564	0.000000	0.000000
IN, 02305	0.023143	0.005203	0.078219	0.015967	0.024757	0.202006	0.042142	0.121713	0.486851	0.000000	0.000000
IN, 02306	0.073332	0.000000	0.013509	0.080087	0.044385	0.137981	0.042142	0.019675	0.588888	0.000000	0.000000
IN, 02307	0.231775	0.000000	0.000000	0.008705	0.016322	0.092492	0.042142	0.000000	0.608564	0.000000	0.000000
IN, 02400	0.033082	0.000000	0.009550	0.092767	0.034446	0.023533	0.025108	0.052240	0.729275	0.000000	0.000000
IN, 02500	0.029415	0.000000	0.000000	0.014707	0.068257	0.017347	0.035754	0.066972	0.767548	0.000000	0.000000
IN, 02600	0.060087	0.031079	0.000000	0.003453	0.000000	0.069065	0.105045	0.026993	0.704277	0.000000	0.000000
IN, 02700	0.010068	0.030978	0.010455	0.009681	0.013553	0.000000	0.376550	0.010375	0.538340	0.000000	0.000000
IN, 02800	0.136034	0.000000	0.046577	0.026615	0.065060	0.085760	0.118471	0.061090	0.460393	0.000000	0.000000
IN, 02900	0.043102	0.012190	0.003773	0.016544	0.021043	0.016834	0.093504	0.072835	0.720173	0.000000	0.000000
IN, 03000	0.000000	0.107942	0.000000	0.000000	0.000000	0.000000	0.355548	0.027088	0.509422	0.000000	0.000000
IN, 03100	0.000000	0.094388	0.006233	0.006233	0.024042	0.000000	0.240066	0.000000	0.629037	0.000000	0.000000
IN, 03200	0.059442	0.000000	0.012936	0.030183	0.002464	0.013244	0.173414	0.027740	0.680578	0.000000	0.000000
IN, 03300	0.177005	0.013359	0.000000	0.000000	0.025604	0.057888	0.056788	0.051627	0.617728	0.000000	0.000000
IN, 03400	0.006370	0.055594	0.008687	0.010424	0.055594	0.002316	0.244812	0.000000	0.616203	0.000000	0.000000
IN, 03500	0.000000	0.051549	0.084688	0.000000	0.000000	0.000000	0.174975	0.067050	0.621737	0.000000	0.000000
IN, 03600	0.037549	0.028013	0.011920	0.063178	0.046489	0.023841	0.068940	0.079637	0.640434	0.000000	0.000000
KS, 00100	0.043178	0.009478	0.000000	0.066347	0.017903	0.000000	0.129106	0.091386	0.642601	0.000000	0.000000
KS, 00200	0.041173	0.063170	0.015793	0.023689	0.000000	0.000000	0.113597	0.002393	0.740185	0.000000	0.000000
KS, 00300	0.061624	0.086971	0.037070	0.007604	0.044990	0.017584	0.132381	0.208410	0.403366	0.000000	0.000000
KS, 00400	0.000000	0.020681	0.010341	0.074265	0.000000	0.000000	0.074694	0.087731	0.732288	0.000000	0.000000
KS, 00500	0.017748	0.012677	0.043737	0.000000	0.081769	0.038032	0.059120	0.120699	0.626217	0.000000	0.000000
KS, 00601	0.028176	0.000000	0.009705	0.053534	0.055726	0.085780	0.006213	0.064852	0.696015	0.000000	0.000000
KS, 00602	0.032419	0.000000	0.054863	0.013965	0.017955	0.113717	0.006213	0.000000	0.760867	0.000000	0.000000
KS, 00603	0.000000	0.000000	0.088586	0.000000	0.129061	0.015273	0.006213	0.072314	0.688553	0.000000	0.000000
KS, 00604	0.060695	0.006510	0.060504	0.012541	0.073045	0.019625	0.006213	0.013527	0.747340	0.000000	0.000000
KS, 00700	0.110043	0.003734	0.057767	0.030311	0.033606	0.037779	0.028758	0.013485	0.684517	0.000000	0.000000
KS, 00801	0.042438	0.101850	0.000000	0.000000	0.031121	0.042438	0.102983	0.000000	0.679171	0.000000	0.000000
KS, 00802	0.139392	0.000000	0.000000	0.000000	0.000000	0.027554	0.146846	0.064455	0.621753	0.000000	0.000000
KS, 00900	0.040590	0.046075	0.032911	0.000000	0.029620	0.000000	0.258251	0.004101	0.588454	0.000000	0.000000
KS, 01000	0.094531	0.021137	0.004697	0.021137	0.034054	0.000000	0.126877	0.150674	0.546892	0.000000	0.000000
KS, 01100	0.000000	0.060673	0.017725	0.000000	0.004772	0.000000	0.200241	0.059238	0.657351	0.000000	0.000000
KS, 01200	0.043934	0.009061	0.006041	0.000000	0.007688	0.048877	0.370200	0.000000	0.514198	0.000000	0.000000
KS, 01301	0.060566	0.001771	0.025147	0.042148	0.006730	0.029752	0.077430	0.068312	0.688145	0.000000	0.000000
KS, 01302	0.034245	0.005017	0.038390	0.006107	0.011561	0.040571	0.114405	0.142845	0.606859	0.000000	0.000000
KS, 01303	0.016782	0.071325	0.040382	0.011013	0.028320	0.005244	0.076037	0.153095	0.597800	0.000000	0.000000
KS, 01304	0.030226	0.042506	0.053841	0.009918	0.028810	0.000000	0.084053	0.054845	0.695802	0.000000	0.000000
KS, 01400	0.000000	0.024199	0.000000	0.059567	0.000000	0.000000	0.266258	0.015821	0.634154	0.000000	0.000000
KS, 01500	0.000000	0.036897	0.000000	0.030839	0.015420	0.031390	0.267306	0.018181	0.599968	0.000000	0.000000
KY, 00100	0.019127	0.036205	0.000000	0.046452	0.047135	0.000000	0.306791	0.012713	0.531578	0.000000	0.000000
KY, 00200	0.011207	0.011207	0.011207	0.011207	0.011207	0.011207	0.409551	0.008906	0.514301	0.000000	0.000000
KY, 00300	0.008047	0.041240	0.027158	0.050293	0.017100	0.000000	0.232108	0.072006	0.552048	0.000000	0.000000
KY, 00400	0.003465	0.044554	0.000000	0.037128	0.002228	0.000000	0.313459	0.021341	0.577825	0.000000	0.000000
KY, 00500	0.006920	0.014066	0.004991	0.067154	0.035959	0.008961	0.086159	0.029171	0.746619	0.000000	0.000000
KY, 00600	0.009442	0.000000	0.000000	0.030140	0.024875	0.000000	0.369576	0.032121	0.533846	0.000000	0.000000
KY, 00700	0.014794	0.020274	0.000000	0.030959	0.021096	0.007945	0.434533	0.000000	0.470399	0.000000	0.000000
KY, 00800	0.000000	0.064947	0.000000	0.006445	0.000000	0.000000	0.509466	0.035161	0.383981	0.000000	0.000000
KY, 00900	0.003302	0.010180	0.000000	0.044298	0.000000	0.000000	0.654739	0.000000	0.287480	0.000000	0.000000
KY, 01000	0.000000	0.000000	0.000000	0.006026	0.015819	0.001883	0.849613	0.002086	0.124572	0.000000	0.000000
KY, 01100	0.003901	0.000000	0.003001	0.010504	0.005822	0.003361	0.837875	0.003706	0.131830	0.000000	0.000000
KY, 01200	0.000000	0.015906	0.013549	0.036524	0.016495	0.003535	0.212093	0.055236	0.646664	0.000000	0.000000
KY, 01300	0.018687	0.016855	0.015481	0.034809	0.019236	0.010351	0.320219	0.122486	0.441876	0.000000	0.000000
KY, 01400	0.000000	0.060800	0.000000	0.045148	0.035517	0.000000	0.276910	0.006448	0.575177	0.000000	0.000000
KY, 01500	0.021604	0.010474	0.030114	0.143369	0.011129	0.009820	0.197758	0.017947	0.557785	0.000000	0.000000
KY, 01600	0.024085	0.000000	0.002623	0.017646	0.046977	0.000000	0.058658	0.093783	0.756228	0.000000	0.000000
KY, 01701	0.054871	0.000000	0.026694	0.023728	0.077857	0.109742	0.022676	0.121242	0.563190	0.000000	0.000000
KY, 01702	0.023536	0.006276	0.071654	0.000000	0.109834	0.081591	0.022676	0.198485	0.485947	0.000000	0.000000
KY, 01703	0.082961	0.018717	0.036422	0.022258	0.079926	0.052609	0.022676	0.069938	0.614494	0.000000	0.000000
KY, 01704	0.087378	0.005592	0.036699	0.037747	0.104854	0.020621	0.022676	0.069704	0.614728	0.000000	0.000000
KY, 01705	0.114279	0.000000	0.044442	0.048674	0.073223	0.012274	0.022676	0.020976	0.663456	0.000000	0.000000
KY, 01706	0.022872	0.000000	0.010801	0.158835	0.054639	0.045744	0.022676	0.110916	0.573516	0.000000	0.000000
KY, 01800	0.068015	0.018312	0.001962	0.000000	0.011772	0.000000	0.076055	0.023704	0.800181	0.000000	0.000000
KY, 01901	0.042395	0.006382	0.049688	0.049005	0.089576	0.098009	0.012522	0.062858	0.589564	0.000000	0.000000
KY, 01902	0.094336	0.016915	0.056602	0.022445	0.092384	0.052373	0.012522	0.119845	0.532578	0.000000	0.000000
KY, 02000	0.062880	0.063952	0.000000	0.023580	0.037871	0.005002	0.090212	0.034319	0.682185	0.000000	0.000000
KY, 02100	0.000000	0.053293	0.000000	0.040671	0.021504	0.009817	0.137246	0.137645	0.599825	0.000000	0.000000
KY, 02200	0.030849	0.027041	0.004570	0.073124	0.069315	0.058271	0.142566	0.068436	0.525828	0.000000	0.000000
KY, 02300	0.012858	0.056691	0.007598	0.066626	0.015780	0.000000	0.133271	0.056209	0.650968	0.000000	0.000000
KY, 02400	0.189161	0.000000	0.021414	0.000000	0.035691	0.035691	0.038055	0.077576	0.602412	0.000000	0.000000
KY, 02500	0.104274	0.000000	0.030519	0.021363	0.040184	0.008647	0.055329	0.111781	0.627903	0.000000	0.000000
KY, 02600	0.042268	0.029489	0.055046	0.000000	0.098788	0.010321	0.186257	0.069099	0.508732	0.000000	0.000000
KY, 02700	0.012052	0.041368	0.031596	0.007492	0.012703	0.000000	0.451651	0.008094	0.435044	0.000000	0.000000
KY, 02800	0.012644	0.001976	0.000000	0.039514	0.000000	0.003951	0.517835	0.000000	0.424080	0.000000	0.000000
LA, 00100	0.048473	0.010387	0.005194	0.021928	0.000000	0.091753	0.273254	0.000810	0.548201	0.000000	0.000000
LA, 00101	0.031556	0.000000	0.032484	0.000000	0.048262	0.065433	0.273254	0.000000	0.549011	0.000000	0.000000
LA, 00200	0.037004	0.018592	0.025742	0.025921	0.070791	0.016804	0.212939	0.029018	0.563189	0.000000	0.000000
LA, 00300	0.000000	0.059189	0.025559	0.000000	0.026904	0.000000	0.491879	0.000238	0.396232	0.000000	0.000000
LA, 00400	0.000000	0.080255	0.003858	0.040320	0.048230	0.003473	0.267067	0.014752	0.542045	0.000000	0.000000
LA, 00500	0.016497	0.008440	0.000000	0.021484	0.000000	0.000000	0.545234	0.000000	0.408345	0.000000	0.000000
LA, 00600	0.006019	0.006019	0.006019	0.006019	0.006019	0.006019	0.516150	0.000000	0.447738	0.000000	0.000000
LA, 00700	0.014311	0.052518	0.001755	0.017416	0.019576	0.012961	0.407535	0.063412	0.410518	0.000000	0.000000
LA, 00800	0.002243	0.042969	0.000690	0.013288	0.017947	0.010182	0.369156	0.000000	0.543524	0.000000	0.000000
LA, 00900	0.019189	0.025136	0.006126	0.012072	0.020631	0.010991	0.318649	0.034643	0.552562	0.000000	0.000000
LA, 01000	0.032424	0.019107	0.002895	0.014475	0.008106	0.000000	0.445354	0.000000	0.477640	0.000000	0.000000
