in.nhgis_tract_gisjoin,in.electric_utility_eia_code
G0600850512055,14328
G0600850512056,14328
G0600850512057,14328
G0600850512058,14328
G0600850512059,14328
G0600850512100,14328
G0600850512200,14328
G0600850512304,14328
G0600850512305,14328
G0600850512306,14328
G0600850512307,14328
G0600850512308,14328
G0600850512309,14328
G0600850512310,14328
G0600850512311,14328
G0600850512312,14328
G0600850512313,14328
G0600850512314,14328
G0600850512401,14328
G0600850512402,14328
G0600850512503,14328
G0600850512505,14328
G0600850512506,14328
G0600850512507,14328
G0600850512508,14328
G0600850512509,14328
G0600850512510,14328
G0600850512511,14328
G0600850512512,14328
G0600850512513,14328
G0600850512514,14328
G0600850512515,14328
G0600850512516,14328
G0600850512601,14328
G0600850512602,14328
G0600850512603,14328
G0600850512604,14328
G0600850512700,14328
G0600850513000,14328
G0600850513500,14328
G0600870100100,14328
G0600870100200,14328
G0600870100300,14328
G0600870100400,14328
G0600870100500,14328
G0600870100600,14328
G0600870100700,14328
G0600870100800,14328
G0600870100801,14328
G0600870100802,14328
G0600870100900,14328
G0600870101000,14328
G0600870101001,14328
G0600870101002,14328
G0600870101100,14328
G0600870101200,14328
G0600870110100,14328
G0600870110101,14328
G0600870110102,14328
G0600870110200,14328
G0600870110201,14328
G0600870110202,14328
G0600870110300,14328
G0600870110301,14328
G0600870110302,14328
G0600870110400,14328
G0600870110401,14328
G0600870110402,14328
G0600870110501,14328
G0600870110502,14328
G0600870110503,14328
G0600870110504,14328
G0600870110505,14328
G0600870110506,14328
G0600870110600,14328
G0600870110601,14328
G0600870110602,14328
G0600870110700,14328
G0600870120200,14328
G0600870120301,14328
G0600870120302,14328
G0600870120400,14328
G0600870120500,14328
G0600870120600,14328
G0600870120700,14328
G0600870120800,14328
G0600870120900,14328
G0600870120901,14328
G0600870120902,14328
G0600870121000,14328
G0600870121100,14328
G0600870121200,14328
G0600870121300,14328
G0600870121401,14328
G0600870121402,14328
G0600870121403,14328
G0600870121500,14328
G0600870121501,14328
G0600870121502,14328
G0600870121600,14328
G0600870121601,14328
G0600870121602,14328
G0600870121700,14328
G0600870121701,14328
G0600870121702,14328
G0600870121800,14328
G0600870121801,14328
G0600870121802,14328
G0600870122001,14328
G0600870122002,14328
G0600870122003,14328
G0600870122004,14328
G0600870122005,14328
G0600870122100,14328
G0600870122201,14328
G0600870122202,14328
G0600870122203,14328
G0600870122204,14328
G0600870122205,14328
G0600870122300,14328
G0600870122400,14328
G0600870122401,14328
G0600870122402,14328
G0600870122500,14328
G0600870123100,14328
G0600870123300,14328
G0600890010100,14328
G0600890010200,14328
G0600890010300,14328
G0600890010400,14328
G0600890010500,14328
G0600890010600,14328
G0600890010601,14328
G0600890010602,14328
G0600890010603,14328
G0600890010701,14328
G0600890010702,14328
G0600890010703,14328
G0600890010704,14328
G0600890010801,14328
G0600890010802,14328
G0600890010803,14328
G0600890010804,14328
G0600890010805,14328
G0600890010806,14328
G0600890010807,14328
G0600890010900,14328
G0600890011000,14328
G0600890011001,14328
G0600890011002,14328
G0600890011100,14328
G0600890011200,14328
G0600890011209,14328
G0600890011300,14328
G0600890011400,14328
G0600890011401,14328
G0600890011402,14328
G0600890011403,14328
G0600890011500,14328
G0600890011501,14328
G0600890011502,14328
G0600890011600,14328
G0600890011700,14328
G0600890011701,14328
G0600890011702,14328
G0600890011703,14328
G0600890011800,14328
G0600890011801,14328
G0600890011802,14328
G0600890011803,14328
G0600890011900,14328
G0600890012000,14328
G0600890012100,14328
G0600890012101,14328
G0600890012102,14328
G0600890012200,14328
G0600890012301,14328
G0600890012302,14328
G0600890012303,14328
G0600890012400,14328
G0600890012500,14328
G0600890012601,14328
G0600890012602,14328
G0600890012603,14328
G0600890012604,14328
G0600890012605,14328
G0600890012606,14328
G0600890012701,14328
G0600890012702,14328
G0600910010000,14328
G0600930000100,14354
G0600930000200,14328
G0600930000300,14354
G0600930000400,14354
G0600930000500,14354
G0600930000600,14354
G0600930000701,14354
G0600930000702,14354
G0600930000703,14354
G0600930000800,14354
G0600930000900,14354
G0600930000901,14354
G0600930000902,14354
G0600930001000,14354
G0600930001001,14354
G0600930001002,14354
G0600930001003,14354
G0600930001100,14354
G0600930001200,14328
G0600930001300,14328
G0600950250101,14328
G0600950250102,14328
G0600950250103,14328
G0600950250104,14328
G0600950250105,14328
G0600950250106,14328
G0600950250200,14328
G0600950250300,14328
G0600950250400,14328
G0600950250501,14328
G0600950250502,14328
G0600950250601,14328
G0600950250603,14328
G0600950250604,14328
G0600950250605,14328
G0600950250701,14328
G0600950250702,14328
G0600950250800,14328
G0600950250801,14328
G0600950250900,14328
G0600950251000,14328
G0600950251100,14328
G0600950251200,14328
G0600950251300,14328
G0600950251400,14328
G0600950251500,14328
G0600950251600,14328
G0600950251701,14328
G0600950251702,14328
G0600950251802,14328
G0600950251803,14328
G0600950251804,14328
G0600950251901,14328
G0600950251902,14328
G0600950251903,14328
G0600950252000,14328
G0600950252102,14328
G0600950252103,14328
G0600950252104,14328
G0600950252105,14328
G0600950252106,14328
G0600950252107,14328
G0600950252108,14328
G0600950252201,14328
G0600950252202,14328
G0600950252203,14328
G0600950252204,14328
G0600950252205,14328
G0600950252206,14328
G0600950252305,14328
G0600950252306,14328
G0600950252307,14328
G0600950252308,14328
G0600950252309,14328
G0600950252310,14328
G0600950252311,14328
G0600950252312,14328
G0600950252313,14328
G0600950252314,14328
G0600950252315,14328
G0600950252316,14328
G0600950252317,14328
G0600950252401,14328
G0600950252402,14328
G0600950252501,14328
G0600950252502,14328
G0600950252604,14328
G0600950252605,14328
G0600950252606,14328
G0600950252607,14328
G0600950252608,14328
G0600950252609,14328
G0600950252610,14328
G0600950252611,14328
G0600950252702,14328
G0600950252703,14328
G0600950252704,14328
G0600950252705,14328
G0600950252706,14328
G0600950252707,14328
G0600950252800,14328
G0600950252801,14328
G0600950252802,14328
G0600950252902,14328
G0600950252903,14328
G0600950252904,14328
G0600950252907,14328
G0600950252908,14328
G0600950252909,14328
G0600950252910,14328
G0600950252911,14328
G0600950252912,14328
G0600950252913,14328
G0600950252914,14328
G0600950252915,14328
G0600950253000,14328
G0600950253101,14328
G0600950253105,14328
G0600950253106,14328
G0600950253107,14328
G0600950253108,14328
G0600950253201,14328
G0600950253202,14328
G0600950253203,14328
G0600950253205,14328
G0600950253206,14328
G0600950253207,14328
G0600950253208,14328
G0600950253300,14328
G0600950253401,14328
G0600950253402,14328
G0600950253403,14328
G0600950253404,14328
G0600950253500,14328
G0600950253501,14328
G0600950253502,14328
G0600950980000,14328
G0600970150100,14328
G0600970150201,14328
G0600970150202,14328
G0600970150203,14328
G0600970150204,14328
G0600970150205,14328
G0600970150206,14328
G0600970150302,14328
G0600970150303,14328
G0600970150304,14328
G0600970150305,14328
G0600970150306,14328
G0600970150500,14328
G0600970150501,14328
G0600970150502,14328
G0600970150601,14328
G0600970150602,14328
G0600970150603,14328
G0600970150605,14328
G0600970150606,14328
G0600970150607,14328
G0600970150609,14328
G0600970150610,14328
G0600970150611,14328
G0600970150612,14328
G0600970150701,14328
G0600970150702,14328
G0600970150800,14328
G0600970150901,14328
G0600970150902,14328
G0600970151000,14328
G0600970151100,14328
G0600970151201,14328
G0600970151203,14328
G0600970151204,14328
G0600970151205,14328
G0600970151206,14328
G0600970151301,14328
G0600970151305,14328
G0600970151306,14328
G0600970151307,14328
G0600970151308,14328
G0600970151309,14328
G0600970151310,14328
G0600970151311,14328
G0600970151401,14328
G0600970151402,14328
G0600970151403,14328
G0600970151404,14328
G0600970151405,14328
G0600970151406,14328
G0600970151502,14328
G0600970151503,14328
G0600970151504,14328
G0600970151505,14328
G0600970151506,14328
G0600970151600,14328
G0600970151601,14328
G0600970151602,14328
G0600970151700,14328
G0600970151701,14328
G0600970151702,14328
G0600970151800,14328
G0600970151900,14328
G0600970152000,14328
G0600970152100,14328
G0600970152201,14328
G0600970152202,14328
G0600970152203,14328
G0600970152204,14328
G0600970152205,14328
G0600970152300,14328
G0600970152400,14328
G0600970152401,14328
G0600970152402,14328
G0600970152501,14328
G0600970152502,14328
G0600970152600,14328
G0600970152601,14328
G0600970152602,14328
G0600970152701,14328
G0600970152702,14328
G0600970152801,14328
G0600970152802,14328
G0600970152803,14328
G0600970152804,14328
G0600970152901,14328
G0600970152903,14328
G0600970152904,14328
G0600970152905,14328
G0600970152906,14328
G0600970153001,14328
G0600970153002,14328
G0600970153003,14328
G0600970153005,14328
G0600970153006,14328
G0600970153101,14328
G0600970153102,14328
G0600970153103,14328
G0600970153104,14328
G0600970153200,14328
G0600970153201,14328
G0600970153202,14328
G0600970153300,14328
G0600970153301,14328
G0600970153302,14328
G0600970153401,14328
G0600970153403,14328
G0600970153404,14328
G0600970153405,14328
G0600970153406,14328
G0600970153501,14328
G0600970153502,14328
G0600970153600,14328
G0600970153601,14328
G0600970153602,14328
G0600970153703,14328
G0600970153704,14328
G0600970153705,14328
G0600970153706,14328
G0600970153707,14328
G0600970153708,14328
G0600970153709,14328
G0600970153710,14328
G0600970153711,14328
G0600970153712,14328
G0600970153801,14328
G0600970153802,14328
G0600970153803,14328
G0600970153804,14328
G0600970153806,14328
G0600970153807,14328
G0600970153808,14328
G0600970153809,14328
G0600970153810,14328
G0600970153811,14328
G0600970153901,14328
G0600970153902,14328
G0600970153903,14328
G0600970153904,14328
G0600970153905,14328
G0600970154000,14328
G0600970154100,14328
G0600970154200,14328
G0600970154201,14328
G0600970154202,14328
G0600970154301,14328
G0600970154302,14328
G0600970154304,14328
G0600970154305,14328
G0600970154306,14328
G0600970154307,14328
G0600970154308,14328
G0600990000101,12745
G0600990000102,12745
G0600990000201,12745
G0600990000202,12745
G0600990000203,12745
G0600990000204,12745
G0600990000205,12745
G0600990000301,12745
G0600990000302,12745
G0600990000303,12745
G0600990000304,12745
G0600990000402,12745
G0600990000403,12745
G0600990000404,12745
G0600990000405,12745
G0600990000406,12745
G0600990000407,12745
G0600990000501,12745
G0600990000503,12745
G0600990000504,12745
G0600990000505,12745
G0600990000506,12745
G0600990000507,12745
G0600990000508,12745
G0600990000511,12745
G0600990000512,12745
G0600990000513,12745
G0600990000514,12745
G0600990000601,12745
G0600990000602,12745
G0600990000801,12745
G0600990000803,12745
G0600990000805,12745
G0600990000806,12745
G0600990000807,12745
G0600990000905,12745
G0600990000906,12745
G0600990000907,12745
G0600990000908,12745
G0600990000909,12745
G0600990000910,12745
G0600990000911,12745
G0600990000912,12745
G0600990000913,12745
G0600990000914,12745
G0600990000915,12745
G0600990001001,12745
G0600990001002,12745
G0600990001100,12745
G0600990001200,12745
G0600990001300,12745
G0600990001400,12745
G0600990001500,12745
G0600990001601,12745
G0600990001603,12745
G0600990001604,12745
G0600990001700,12745
G0600990001800,12745
G0600990001900,12745
G0600990002002,12745
G0600990002003,12745
G0600990002004,12745
G0600990002005,12745
G0600990002006,12745
G0600990002100,12745
G0600990002200,12745
G0600990002301,12745
G0600990002302,12745
G0600990002303,12745
G0600990002304,12745
G0600990002400,12745
G0600990002401,12745
G0600990002402,12745
G0600990002501,12745
G0600990002502,12745
G0600990002503,12745
G0600990002504,12745
G0600990002505,12745
G0600990002506,12745
G0600990002602,12745
G0600990002603,12745
G0600990002604,12745
G0600990002605,12745
G0600990002701,12745
G0600990002702,12745
G0600990002801,12745
G0600990002802,12745
G0600990002803,12745
G0600990002901,12745
G0600990002902,12745
G0600990002903,12745
G0600990002904,12745
G0600990003001,12745
G0600990003002,12745
G0600990003003,12745
G0600990003004,12745
G0600990003100,12745
G0600990003201,14328
G0600990003202,14328
G0600990003203,14328
G0600990003204,14328
G0600990003205,14328
G0600990003206,14328
G0600990003300,14328
G0600990003400,14328
G0600990003500,14328
G0600990003501,14328
G0600990003502,14328
G0600990003602,19281
G0600990003603,14328
G0600990003604,14328
G0600990003607,14328
G0600990003608,14328
G0600990003609,19281
G0600990003610,19281
G0600990003611,19281
G0600990003612,19281
G0600990003700,14328
G0600990003801,14328
G0600990003802,14328
G0600990003803,14328
G0600990003804,14328
G0600990003805,14328
G0600990003904,14328
G0600990003905,14328
G0600990003906,19281
G0600990003907,19281
G0600990003908,14328
G0600990003909,19281
G0600990004000,12745
G0601010050101,14328
G0601010050102,14328
G0601010050201,14328
G0601010050202,14328
G0601010050301,14328
G0601010050302,14328
G0601010050400,14328
G0601010050401,14328
G0601010050402,14328
G0601010050403,14328
G0601010050501,14328
G0601010050503,14328
G0601010050504,14328
G0601010050601,14328
G0601010050603,14328
G0601010050604,14328
G0601010050700,14328
G0601010050701,14328
G0601010050702,14328
G0601010050800,14328
G0601010050900,14328
G0601010051000,14328
G0601010051100,14328
G0601030000100,14328
G0601030000200,14328
G0601030000201,14328
G0601030000202,14328
G0601030000300,14328
G0601030000400,14328
G0601030000500,14328
G0601030000600,14328
G0601030000700,14328
G0601030000701,14328
G0601030000702,14328
G0601030000800,14328
G0601030000900,14328
G0601030001000,14328
G0601030001100,14328
G0601030001101,14328
G0601030001102,14328
G0601050000100,14354
G0601050000101,14354
G0601050000200,14328
G0601050000400,14328
G0601050000500,14328
G0601070000100,11208
G0601070000101,11208
G0601070000102,14328
G0601070000201,14328
G0601070000202,14328
G0601070000203,14328
G0601070000204,14328
G0601070000301,14328
G0601070000302,14328
G0601070000303,14328
G0601070000304,14328
G0601070000401,14328
G0601070000402,14328
G0601070000501,14328
G0601070000502,14328
G0601070000600,14328
G0601070000701,14328
G0601070000702,14328
G0601070000800,17609
G0601070000801,17609
G0601070000802,14328
G0601070000900,14328
G0601070000901,14328
G0601070000902,14328
G0601070001003,14328
G0601070001004,14328
G0601070001005,14328
G0601070001006,14328
G0601070001007,14328
G0601070001008,14328
G0601070001009,14328
G0601070001010,14328
G0601070001011,14328
G0601070001012,14328
G0601070001100,14328
G0601070001101,14328
G0601070001102,14328
G0601070001200,14328
G0601070001301,14328
G0601070001302,14328
G0601070001303,14328
G0601070001304,14328
G0601070001305,14328
G0601070001306,14328
G0601070001400,17609
G0601070001501,17609
G0601070001502,17609
G0601070001601,17609
G0601070001602,17609
G0601070001701,17609
G0601070001703,14328
G0601070001704,14328
G0601070001705,14328
G0601070001706,14328
G0601070001800,17609
G0601070001901,17609
G0601070001902,17609
G0601070002002,17609
G0601070002003,17609
G0601070002004,17609
G0601070002006,17609
G0601070002007,17609
G0601070002008,17609
G0601070002009,17609
G0601070002010,17609
G0601070002011,17609
G0601070002100,14328
G0601070002201,14328
G0601070002202,14328
G0601070002203,14328
G0601070002204,14328
G0601070002302,14328
G0601070002303,14328
G0601070002304,14328
G0601070002400,14328
G0601070002401,14328
G0601070002402,14328
G0601070002403,14328
G0601070002500,17609
G0601070002601,17609
G0601070002602,17609
G0601070002700,17609
G0601070002701,17609
G0601070002702,17609
G0601070002800,17609
G0601070002901,14328
G0601070002903,14328
G0601070002904,14328
G0601070003001,14328
G0601070003002,14328
G0601070003100,14328
G0601070003200,14328
