grid_gid,nsrdb_gid_old,nsrdb_gid_new,egrid_subregion,state_name,county_name,wecc_ba,census_region
1188307,48342,55386,,Delaware,Kent,,
1188426,48844,55908,,Delaware,Kent,,
1188477,47840,54864,,Delaware,Kent,,
1198271,50833,57951,,Delaware,Sussex,,
1047985,32415,38732,,Pennsylvania,Erie,,
1050357,32416,38733,,Pennsylvania,Erie,,
1053332,31877,38170,,Pennsylvania,Erie,,
1054605,31878,38171,,Pennsylvania,Erie,,
1040629,32953,39294,,Pennsylvania,Erie,,
1043541,32954,39295,,Pennsylvania,Erie,,
1164004,46825,53801,,Maryland,Harford,,
1161273,47329,54330,,Maryland,Kent,,
1148540,50323,57427,,Maryland,Anne Arundel,,
1154910,50325,57429,,Maryland,Talbot,,
1155249,49829,56919,,Maryland,Queen Anne's,,
1157645,49830,56920,,Maryland,Talbot,,
1155273,52296,59460,,Maryland,Calvert,,
1198192,52309,59473,,Maryland,Worcester,,
1154294,50820,57938,,Maryland,Talbot,,
1157572,50821,57939,RFCE,Maryland,Dorchester,,
1155122,51805,58953,,Maryland,Dorchester,,
1155282,51313,58446,,Maryland,Dorchester,,
1137001,52781,59961,RFCE,Maryland,Charles,,
1155331,52786,59966,,Maryland,St. Mary's,,
1157295,52787,59967,,Maryland,Dorchester,,
1167921,52790,59970,RFCE,Maryland,Dorchester,,
1141514,53270,60467,RFCE,Maryland,St. Mary's,,
1144142,53271,60468,RFCE,Maryland,St. Mary's,,
1155271,53274,60471,,Maryland,St. Mary's,,
1195475,53286,60483,,Maryland,Worcester,,
1155252,53761,60975,RFCE,Maryland,St. Mary's,,
1164206,53764,60978,,Maryland,Somerset,,
1167833,53765,60979,,Maryland,Somerset,,
1155297,54247,61478,RFCE,Maryland,St. Mary's,,
1157160,54248,61479,,Maryland,St. Mary's,,
1164281,54250,61481,,Maryland,Somerset,,
1167840,54251,61482,,Maryland,Somerset,,
1135696,52780,59960,RFCE,Maryland,Charles,,
1150818,48331,55375,,Maryland,Anne Arundel,,
1154077,47830,54854,,Maryland,Baltimore,,
1155190,48834,55898,,Maryland,Queen Anne's,,
1157629,47831,54855,,Maryland,Kent,,
1157777,48835,55899,,Maryland,Kent,,
1150386,53760,60974,RFCE,Maryland,St. Mary's,,
1170546,53766,60980,,Maryland,Somerset,,
1150245,49828,56918,,Maryland,Anne Arundel,,
1129248,52288,59452,RFCE,Maryland,Charles,,
1150438,49331,56408,,Maryland,Anne Arundel,,
1124811,52287,59451,RFCE,Maryland,Charles,,
1161620,52788,59968,RFCE,Maryland,Dorchester,,
885746,85418,94917,,Alabama,Baldwin,,
892634,85421,94920,,Alabama,Baldwin,,
883556,84442,93718,,Alabama,Baldwin,,
883590,84688,94018,,Alabama,Baldwin,,
874540,85171,94614,,Alabama,Mobile,,
876313,85172,94615,,Alabama,Mobile,,
880785,84931,94317,,Alabama,Mobile,,
883688,84932,94318,,Alabama,Baldwin,,
884958,85176,94619,,Alabama,Baldwin,,
1137633,53269,60466,SRVC,Virginia,Westmoreland,,
1141016,54729,61974,SRVC,Virginia,Richmond,,
1164255,54736,61981,,Virginia,Accomack,,
1167852,54737,61982,,Virginia,Accomack,,
1183916,54742,61987,,Virginia,Accomack,,
1188583,54743,61988,,Virginia,Accomack,,
1190988,54258,61489,,Virginia,Accomack,,
1143531,55214,62475,SRVC,Virginia,Middlesex,,
1157429,55218,62479,,Virginia,Northumberland,,
1167640,55221,62482,,Virginia,Accomack,,
1148491,55696,62976,SRVC,Virginia,Lancaster,,
1157731,55699,62979,,Virginia,Lancaster,,
1168019,55702,62982,,Virginia,Accomack,,
1181497,55706,62986,,Virginia,Accomack,,
1150486,55697,62977,SRVC,Virginia,Lancaster,,
1157746,56178,63479,,Virginia,Middlesex,,
1167637,56181,63482,,Virginia,Accomack,,
1164640,57133,64481,,Virginia,Northampton,,
1155241,57605,64978,,Virginia,York,,
1164813,57608,64981,,Virginia,Northampton,,
1170597,54738,61983,,Virginia,Accomack,,
1174603,54739,61984,,Virginia,Accomack,,
1170456,55222,62483,,Virginia,Accomack,,
1141841,58075,65474,SRVC,Virginia,Surry,,
1144130,58076,65475,SRVC,Virginia,Surry,,
1163815,58082,65481,,Virginia,Northampton,,
1144686,58549,65974,SRVC,Virginia,Isle of Wight,,
1164278,58555,65980,,Virginia,Northampton,,
1167998,58556,65981,,Virginia,Northampton,,
1336615,28269,34301,,New Hampshire,Rockingham,,
1340185,28270,34302,,New Hampshire,Rockingham,,
1437502,19935,25109,,Maine,Washington,,
1443671,19420,24539,,Maine,Washington,,
1449591,19422,24541,,Maine,Washington,,
1452221,18909,23972,,Maine,Washington,,
1455548,18910,23973,,Maine,Washington,,
1420498,20964,26254,,Maine,Hancock,,
1425656,20966,26256,,Maine,Hancock,,
1428393,20967,26257,,Maine,Washington,,
1420598,21485,26831,,Maine,Hancock,,
1439843,19936,25110,,Maine,Washington,,
1443163,19937,25111,,Maine,Washington,,
1416035,20444,25677,,Maine,Hancock,,
1420185,20445,25678,,Maine,Hancock,,
1428398,20448,25681,,Maine,Washington,,
1432538,20449,25682,,Maine,Washington,,
1434155,20450,25683,,Maine,Washington,,
1437498,20451,25684,,Maine,Washington,,
1403897,22519,27980,,Maine,Knox,,
1407928,22520,27981,,Maine,Knox,,
1408300,22000,27404,,Maine,Hancock,,
1413707,22002,27406,,Maine,Hancock,,
1414074,22522,27983,,Maine,Hancock,,
1416479,22003,27407,,Maine,Hancock,,
1407521,20960,26250,,Maine,Hancock,,
1409864,21482,26828,,Maine,Hancock,,
1409908,20961,26251,,Maine,Hancock,,
1392140,22515,27976,,Maine,Knox,,
1395320,22516,27977,,Maine,Knox,,
1395973,21996,27400,,Maine,Knox,,
1401722,21998,27402,,Maine,Hancock,,
1401795,22518,27979,,Maine,Knox,,
1395841,20956,26246,,Maine,Waldo,,
1397993,21478,26824,,Maine,Hancock,,
1398469,20957,26247,,Maine,Waldo,,
1401765,21479,26825,,Maine,Hancock,,
1385386,23543,29126,,Maine,Knox,,
1388811,23029,28555,,Maine,Knox,,
1392141,23030,28556,,Maine,Knox,,
1395474,23546,29129,,Maine,Knox,,
1398445,23547,29130,,Maine,Knox,,
1376942,23540,29123,,Maine,Lincoln,,
1379524,23541,29124,,Maine,Lincoln,,
1382701,23027,28553,,Maine,Knox,,
1366572,24579,30267,,Maine,Sagadahoc,,
1372780,24053,29695,,Maine,Lincoln,,
1376724,24054,29696,,Maine,Lincoln,,
1383296,24056,29698,,Maine,Lincoln,,
1357254,24576,30264,,Maine,Cumberland,,
1359867,24049,29691,,Maine,Cumberland,,
1364145,24050,29692,,Maine,Cumberland,,
1357347,25111,30838,,Maine,Cumberland,,
1343191,26700,32570,,Maine,York,,
1343208,27225,33150,,Maine,York,,
1340239,27747,33727,,Maine,York,,
1041216,78926,87359,,South Carolina,Beaufort,,
1043689,78927,87360,,South Carolina,Colleton,,
1057627,77768,86136,,South Carolina,Charleston,,
1059354,77373,85727,,South Carolina,Charleston,,
1053128,78160,86544,,South Carolina,Charleston,,
1054756,78161,86545,,South Carolina,Charleston,,
1048194,78547,86952,,South Carolina,Charleston,,
1050466,78548,86953,,South Carolina,Charleston,,
1039162,79668,88178,,South Carolina,Beaufort,,
1036234,80016,88586,,South Carolina,Beaufort,,
1031842,80359,88992,,South Carolina,Jasper,,
1086407,73245,81312,,South Carolina,Horry,,
1081258,73675,81760,,South Carolina,Horry,,
1078798,74098,82209,,South Carolina,Horry,,
1076375,74518,82658,,South Carolina,Georgetown,,
1073510,74937,83107,,South Carolina,Georgetown,,
1071428,75350,83556,,South Carolina,Georgetown,,
1071638,76174,84456,,South Carolina,Georgetown,,
1071639,75762,84006,,South Carolina,Georgetown,,
1062294,76976,85318,,South Carolina,Charleston,,
1135069,66044,73724,,North Carolina,Beaufort,,
1137098,66045,73725,,North Carolina,Beaufort,,
1168281,66054,73734,,North Carolina,Hyde,,
1182201,66058,73738,,North Carolina,Dare,,
1184525,66059,73739,,North Carolina,Dare,,
1164763,64187,71813,,North Carolina,Tyrrell,,
1174337,64190,71816,,North Carolina,Dare,,
1182344,64192,71818,,North Carolina,Dare,,
1143550,66511,74207,,North Carolina,Beaufort,,
1148279,66512,74208,,North Carolina,Beaufort,,
1150807,66513,74209,,North Carolina,Hyde,,
1163878,66517,74213,,North Carolina,Hyde,,
1182321,66522,74218,,North Carolina,Dare,,
1184008,66523,74219,,North Carolina,Dare,,
1181641,65127,72778,,North Carolina,Dare,,
1182347,64660,72298,,North Carolina,Dare,,
1183837,64661,72299,,North Carolina,Dare,,
1184907,65128,72779,,North Carolina,Dare,,
1184949,65594,73259,,North Carolina,Dare,,
1148389,63714,71328,,North Carolina,Washington,,
1154771,63716,71330,,North Carolina,Tyrrell,,
1167548,63720,71334,,North Carolina,Dare,,
1174935,63722,71336,,North Carolina,Dare,,
1170964,65590,73255,SRVC,North Carolina,Dare,,
1174998,65591,73256,,North Carolina,Dare,,
1175031,65125,72776,,North Carolina,Dare,,
1164172,67442,75172,,North Carolina,Hyde,,
1168648,67443,75173,,North Carolina,Hyde,,
1170453,67444,75174,,North Carolina,Hyde,,
1174683,67445,75175,,North Carolina,Dare,,
1150322,66976,74689,,North Carolina,Pamlico,,
1174736,66983,74696,,North Carolina,Dare,,
1177327,66984,74697,,North Carolina,Dare,,
1161563,67903,75650,,North Carolina,Carteret,,
1162011,68363,76129,,North Carolina,Carteret,,
1154661,63248,70851,,North Carolina,Perquimans,,
1157274,63249,70852,,North Carolina,Perquimans,,
1170224,63253,70856,,North Carolina,Currituck,,
1177639,63255,70858,,North Carolina,Dare,,
1140886,62776,70358,SRVC,North Carolina,Bertie,,
1157057,62781,70363,SRVC,North Carolina,Perquimans,,
1163650,62783,70365,,North Carolina,Pasquotank,,
1167879,62314,69878,,North Carolina,Currituck,,
1171259,62315,69879,,North Carolina,Currituck,,
1175091,62786,70368,,North Carolina,Dare,,
1175180,62316,69880,,North Carolina,Currituck,,
1141383,68357,76123,SRVC,North Carolina,Pamlico,,
1148694,67899,75646,,North Carolina,Carteret,,
1155335,67901,75648,,North Carolina,Carteret,,
1157621,67902,75649,,North Carolina,Carteret,,
1157815,68362,76128,,North Carolina,Carteret,,
1144588,63713,71327,,North Carolina,Bertie,,
1137489,68356,76122,SRVC,North Carolina,Pamlico,,
1155270,68819,76606,,North Carolina,Carteret,,
1157705,68820,76607,,North Carolina,Carteret,,
1150287,69273,77084,,North Carolina,Carteret,,
1155102,69274,77085,,North Carolina,Carteret,,
1131687,69720,77556,,North Carolina,Carteret,,
1134824,69721,77557,,North Carolina,Carteret,,
1137486,69722,77558,,North Carolina,Carteret,,
1141385,69723,77559,,North Carolina,Carteret,,
1144761,69724,77560,,North Carolina,Carteret,,
1148684,69725,77561,,North Carolina,Carteret,,
1150268,69726,77562,,North Carolina,Carteret,,
1171286,61846,69391,,North Carolina,Currituck,,
1167687,61376,68903,,North Carolina,Currituck,,
1148384,70177,78039,,North Carolina,Carteret,,
1124513,70170,78032,,North Carolina,Onslow,,
1116404,71065,78984,,North Carolina,Pender,,
1117874,70617,78508,,North Carolina,Onslow,,
1109706,71509,79458,,North Carolina,New Hanover,,
1105812,72384,80406,,North Carolina,New Hanover,,
1088523,73246,81313,,North Carolina,Brunswick,,
1100140,73250,81317,,North Carolina,Brunswick,,
1103613,73251,81318,,North Carolina,Brunswick,,
796361,8550,12270,,Minnesota,Lake,,
789826,9409,13225,,Minnesota,St. Louis,,
792346,9410,13226,,Minnesota,St. Louis,,
809928,6939,10397,,Minnesota,Lake,,
792110,8973,12746,,Minnesota,St. Louis,,
807304,7339,10863,,Minnesota,Lake,,
805599,7739,11331,,Minnesota,Lake,,
814532,6542,9934,,Minnesota,Cook,,
819024,6149,9473,,Minnesota,Cook,,
820911,5759,9013,,Minnesota,Cook,,
823308,5760,9014,,Minnesota,Cook,,
847525,4650,7659,,Minnesota,Cook,,
832964,5382,8559,,Minnesota,Cook,,
840121,5017,8107,,Minnesota,Cook,,
842434,5018,8108,,Minnesota,Cook,,
793875,8974,12747,,Minnesota,St. Louis,,
801130,8139,11800,,Minnesota,Lake,,
828467,8151,11812,,Wisconsin,Ashland,,
796235,9412,13228,,Wisconsin,Douglas,,
823682,8987,12760,,Wisconsin,Ashland,,
823673,9865,13721,,Wisconsin,Ashland,,
888217,29170,35271,,Wisconsin,Racine,,
887621,29695,35837,,Wisconsin,Kenosha,,
893908,20315,25499,,Wisconsin,Kewaunee,,
888126,28647,34701,,Wisconsin,Milwaukee,,
885565,27077,32977,,Wisconsin,Milwaukee,,
885614,26028,31817,,Wisconsin,Ozaukee,,
885415,26553,32397,,Wisconsin,Ozaukee,,
889420,23926,29522,,Wisconsin,Sheboygan,,
885579,27600,33555,,Wisconsin,Milwaukee,,
889549,22897,28379,,Wisconsin,Manitowoc,,
887874,25497,31242,,Wisconsin,Ozaukee,,
888068,24963,30668,,Wisconsin,Sheboygan,,
883378,19794,24922,,Wisconsin,Brown,,
883180,19280,24352,,Wisconsin,Brown,,
884959,19281,24353,,Wisconsin,Brown,,
896421,19286,24358,,Wisconsin,Kewaunee,,
826041,10306,14205,,Wisconsin,Iron,,
908490,15760,20543,,Wisconsin,Door,,
901852,17244,22160,,Wisconsin,Door,,
898083,18262,23246,,Wisconsin,Door,,
900996,17752,22700,,Wisconsin,Door,,
900881,16235,21079,,Wisconsin,Door,,
904426,16739,21621,,Wisconsin,Door,,
904762,16237,21081,,Wisconsin,Door,,
906618,16238,21082,,Wisconsin,Door,,
891822,17239,22155,,Wisconsin,Marinette,,
893749,17240,22156,,Wisconsin,Marinette,,
896073,17241,22157,,Wisconsin,Door,,
888266,18769,23790,,Wisconsin,Door,,
889575,18258,23242,,Wisconsin,Door,,
889325,17747,22695,,Wisconsin,Marinette,,
894240,17749,22697,,Wisconsin,Door,,
898353,16736,21618,,Wisconsin,Door,,
820526,8986,12759,,Wisconsin,Ashland,,
805431,8979,12752,,Wisconsin,Bayfield,,
807035,8980,12753,,Wisconsin,Bayfield,,
816149,9862,13718,,Wisconsin,Bayfield,,
820553,9864,13720,,Wisconsin,Ashland,,
798680,9413,13229,,Wisconsin,Douglas,,
801397,9414,13230,,Wisconsin,Bayfield,,
816070,9421,13237,,Wisconsin,Bayfield,,
820363,9423,13239,,Wisconsin,Ashland,,
814536,8145,11806,,Wisconsin,Bayfield,,
818993,8147,11808,,Wisconsin,Ashland,,
825894,8150,11811,,Wisconsin,Ashland,,
812098,8557,12277,,Wisconsin,Bayfield,,
816081,8559,12279,,Wisconsin,Bayfield,,
818968,8560,12280,,Wisconsin,Ashland,,
825699,8563,12283,,Wisconsin,Ashland,,
934279,9475,13291,,Michigan,Luce,,
941555,9478,13294,,Michigan,Chippewa,,
942634,9479,13295,,Michigan,Chippewa,,
875017,8584,12304,,Michigan,Houghton,,
879027,8586,12306,,Michigan,Baraga,,
881040,8587,12307,,Michigan,Baraga,,
885139,8589,12309,,Michigan,Marquette,,
875033,8171,11832,,Michigan,Houghton,,
854113,8575,12295,,Michigan,Ontonagon,,
889626,9016,12789,,Michigan,Marquette,,
871883,6966,10424,,Michigan,Keweenaw,,
883915,6971,10429,,Michigan,Keweenaw,,
885310,6972,10430,,Michigan,Keweenaw,,
887858,6973,10431,,Michigan,Keweenaw,,
881117,7371,10895,,Michigan,Keweenaw,,
866111,7364,10888,,Michigan,Houghton,,
867942,7365,10889,,Michigan,Houghton,,
862615,7764,11356,,Michigan,Houghton,,
993776,22947,28429,,Michigan,Huron,,
995735,24488,30146,,Michigan,Sanilac,,
983979,22427,27847,,Michigan,Huron,,
985429,22428,27848,,Michigan,Huron,,
989424,22430,27850,,Michigan,Huron,,
992252,22431,27851,,Michigan,Huron,,
971140,22936,28418,,Michigan,Arenac,,
973038,22937,28419,,Michigan,Arenac,,
976831,22939,28421,,Michigan,Huron,,
977229,23454,28992,,Michigan,Huron,,
979234,22940,28422,,Michigan,Huron,,
975139,21905,27266,,Michigan,Iosco,,
975160,22423,27843,,Michigan,Arenac,,
968646,24475,30133,,Michigan,Bay,,
971242,24476,30134,,Michigan,Bay,,
972833,24477,30135,,Michigan,Tuscola,,
975335,23967,29563,,Michigan,Huron,,
977143,23968,29564,,Michigan,Huron,,
998051,27131,33031,,Michigan,Sanilac,,
995747,25015,30720,,Michigan,Sanilac,,
996206,25549,31294,,Michigan,Sanilac,,
828430,9867,13723,,Michigan,Gogebic,,
894313,9896,13752,,Michigan,Marquette,,
918013,9908,13764,,Michigan,Alger,,
900970,10339,14238,,Michigan,Marquette,,
908364,10343,14242,,Michigan,Alger,,
910593,10344,14243,,Michigan,Alger,,
963577,12149,16302,,Michigan,Chippewa,,
993423,29746,35888,,Michigan,St. Clair,,
991812,30271,36451,,Michigan,Macomb,,
991877,29745,35887,,Michigan,Macomb,,
979551,34021,40395,,Michigan,Monroe,,
874882,6568,9960,,Michigan,Keweenaw,,
876516,6569,9961,,Michigan,Keweenaw,,
889297,6575,9967,,Michigan,Keweenaw,,
861161,4286,7225,,Michigan,Keweenaw,,
862701,4287,7226,,Michigan,Keweenaw,,
870724,4290,7229,,Michigan,Keweenaw,,
853858,4653,7662,,Michigan,Keweenaw,,
856616,4654,7663,,Michigan,Keweenaw,,
865491,4658,7667,,Michigan,Keweenaw,,
852092,5022,8112,,Michigan,Keweenaw,,
853751,5023,8113,,Michigan,Keweenaw,,
858060,5025,8115,,Michigan,Keweenaw,,
861350,5026,8116,,Michigan,Keweenaw,,
945190,9480,13296,,Michigan,Chippewa,,
981106,19327,24399,,Michigan,Alcona,,
933118,13485,17875,,Michigan,Charlevoix,,
934403,13486,17876,,Michigan,Charlevoix,,
937018,13487,17877,,Michigan,Charlevoix,,
946933,13492,17882,,Michigan,Mackinac,,
953772,13495,17885,,Michigan,Mackinac,,
955438,13496,17886,,Michigan,Mackinac,,
951378,13043,17353,,Michigan,Mackinac,,
954097,13044,17354,,Michigan,Mackinac,,
955458,13045,17355,,Michigan,Mackinac,,
961931,13048,17358,,Michigan,Mackinac,,
967958,12601,16832,,Michigan,Chippewa,,
975151,12604,16835,,Michigan,Chippewa,,
975017,15792,20575,,Michigan,Presque Isle,,
977296,15793,20576,,Michigan,Presque Isle,,
980905,17282,22198,,Michigan,Alpena,,
981390,18814,23835,,Michigan,Alcona,,
981495,18302,23286,,Michigan,Alcona,,
979357,17790,22738,,Michigan,Alpena,,
979565,16273,21117,,Michigan,Presque Isle,,
979578,16775,21657,,Michigan,Alpena,,
918557,19297,24369,,Michigan,Benzie,,
959939,14405,18955,,Michigan,Cheboygan,,
961897,14406,18956,,Michigan,Presque Isle,,
967995,15325,20033,,Michigan,Presque Isle,,
970752,15326,20034,,Michigan,Presque Isle,,
951587,12593,16824,,Michigan,Mackinac,,
966365,12600,16831,,Michigan,Chippewa,,
947005,13945,18415,,Michigan,Emmet,,
951423,13947,18417,,Michigan,Cheboygan,,
954054,13948,18418,,Michigan,Mackinac,,
957576,13950,18420,,Michigan,Mackinac,,
941318,14851,19482,,Michigan,Emmet,,
942715,14397,18947,,Michigan,Emmet,,
942696,15313,20021,,Michigan,Emmet,,
936684,15774,20557,,Michigan,Charlevoix,,
938645,15775,20558,,Michigan,Charlevoix,,
942643,15777,20560,,Michigan,Emmet,,
934783,18280,23264,,Michigan,Grand Traverse,,
929115,13936,18406,,Michigan,Charlevoix,,
930833,13937,18407,,Michigan,Charlevoix,,
933268,13938,18408,,Michigan,Charlevoix,,
936753,13940,18410,,Michigan,Charlevoix,,
942734,13943,18413,,Michigan,Emmet,,
944957,13944,18414,,Michigan,Emmet,,
932537,17768,22716,,Michigan,Grand Traverse,,
934637,17769,22717,,Michigan,Grand Traverse,,
932933,12584,16815,,Michigan,Mackinac,,
934532,12585,16816,,Michigan,Mackinac,,
937109,12586,16817,,Michigan,Mackinac,,
938983,12587,16818,,Michigan,Mackinac,,
930513,14846,19477,,Michigan,Charlevoix,,
930828,14391,18941,,Michigan,Charlevoix,,
932621,14847,19478,,Michigan,Charlevoix,,
934625,14393,18943,,Michigan,Charlevoix,,
932633,16251,21095,,Michigan,Leelanau,,
932718,16753,21635,,Michigan,Leelanau,,
918653,29185,35286,,Michigan,Ottawa,,
904942,34535,40924,,Michigan,Berrien,,
906113,34536,40925,,Michigan,Berrien,,
914307,31826,38105,,Michigan,Van Buren,,
916530,31293,37542,,Michigan,Van Buren,,
914634,32364,38669,,Michigan,Berrien,,
918057,30764,36979,,Michigan,Allegan,,
918167,30236,36416,,Michigan,Allegan,,
918559,29710,35852,,Michigan,Allegan,,
910205,33444,39797,,Michigan,Berrien,,
912670,32903,39233,,Michigan,Berrien,,
909014,33987,40361,,Michigan,Berrien,,
918330,28662,34716,,Michigan,Ottawa,,
916851,27092,32992,,Michigan,Muskegon,,
918005,20327,25511,,Michigan,Manistee,,
914009,26042,31831,,Michigan,Muskegon,,
918158,19811,24939,,Michigan,Benzie,,
918008,28139,34146,,Michigan,Ottawa,,
918049,27616,33571,,Michigan,Ottawa,,
914039,25510,31255,,Michigan,Muskegon,,
916367,20841,26085,,Michigan,Manistee,,
914213,21876,27237,,Michigan,Mason,,
914411,23424,28962,,Michigan,Mason,,
912463,23937,29533,,Michigan,Oceana,,
912499,24448,30106,RFCM,Michigan,Oceana,,
914280,23938,29534,,Michigan,Oceana,,
912825,22393,27813,,Michigan,Mason,,
912881,24975,30680,,Michigan,Oceana,,
906114,10783,14728,,Michigan,Alger,,
953548,10806,14751,,Michigan,Chippewa,,
955147,10807,14752,,Michigan,Chippewa,,
896519,10337,14236,,Michigan,Marquette,,
901966,10340,14239,,Michigan,Alger,,
904865,10341,14240,,Michigan,Alger,,
912518,10345,14244,,Michigan,Alger,,
914545,10346,14245,,Michigan,Alger,,
945319,10361,14260,,Michigan,Chippewa,,
916479,9907,13763,,Michigan,Alger,,
838247,9430,13246,,Michigan,Ontonagon,,
892034,9454,13270,,Michigan,Marquette,,
937384,9476,13292,,Michigan,Luce,,
938908,9477,13293,,Michigan,Luce,,
858665,8164,11825,,Michigan,Ontonagon,,
861279,8165,11826,,Michigan,Ontonagon,,
876912,8172,11833,,Michigan,Houghton,,
876997,8585,12305,,Michigan,Baraga,,
883229,8588,12308,,Michigan,Marquette,,
908542,13473,17863,,Michigan,Delta,,
912923,13475,17865,,Michigan,Delta,,
920444,17253,22169,,Michigan,Leelanau,,
921966,17254,22170,,Michigan,Leelanau,,
924276,17255,22171,,Michigan,Leelanau,,
933311,17259,22175,,Michigan,Grand Traverse,,
918597,18784,23805,,Michigan,Benzie,,
920669,18785,23806,,Michigan,Benzie,,
933245,18791,23812,,Michigan,Grand Traverse,,
920488,17762,22710,,Michigan,Leelanau,,
922232,17763,22711,,Michigan,Leelanau,,
924902,17764,22712,,Michigan,Leelanau,,
926593,17765,22713,,Michigan,Leelanau,,
908526,13926,18396,,Michigan,Delta,,
910543,13927,18397,,Michigan,Delta,,
916661,13930,18400,,Michigan,Schoolcraft,,
922565,16748,21630,,Michigan,Leelanau,,
924495,16749,21631,,Michigan,Leelanau,,
930697,16752,21634,,Michigan,Leelanau,,
904631,14378,18928,,Michigan,Delta,,
908903,14380,18930,,Michigan,Delta,,
910332,14836,19467,,Michigan,Delta,,
912712,14382,18932,,Michigan,Delta,,
904478,15294,20002,,Michigan,Delta,,
906712,15295,20003,,Michigan,Delta,,
909113,15296,20004,,Michigan,Delta,,
872404,9008,12781,,Michigan,Baraga,,
900813,14376,18926,,Michigan,Delta,,
902364,14377,18927,,Michigan,Delta,,
898298,15291,19999,,Michigan,Menominee,,
896694,15754,20537,,Michigan,Menominee,,
891845,16733,21615,,Michigan,Menominee,,
893652,16232,21076,,Michigan,Menominee,,
896805,16233,21077,,Michigan,Menominee,,
839404,8994,12767,,Michigan,Ontonagon,,
842332,8995,12768,,Michigan,Ontonagon,,
844611,8996,12769,,Michigan,Ontonagon,,
