Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane
TX, 04636	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04636	Single-Family Detached	2020s	0.614173	0.000000	0.385827	0.000000	0.000000	0.000000
TX, 04637	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04637	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04637	Multi-Family with 5+ Units	2020s	0.991490	0.000000	0.008511	0.000000	0.000000	0.000000
TX, 04637	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04637	Single-Family Detached	2020s	0.708772	0.000000	0.291228	0.000000	0.000000	0.000000
TX, 04638	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04638	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04638	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 04638	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04638	Single-Family Detached	2020s	0.741298	0.000000	0.233434	0.002399	0.004678	0.018191
TX, 04701	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04701	Multi-Family with 2 - 4 Units	2020s	0.978874	0.000000	0.021127	0.000000	0.000000	0.000000
TX, 04701	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 04701	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04701	Single-Family Detached	2020s	0.822184	0.000000	0.147121	0.000000	0.000000	0.030694
TX, 04702	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04702	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04702	Multi-Family with 5+ Units	2020s	0.793627	0.000000	0.206373	0.000000	0.000000	0.000000
TX, 04702	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04702	Single-Family Detached	2020s	0.591074	0.000000	0.406307	0.000000	0.000000	0.002619
TX, 04801	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04801	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04801	Multi-Family with 5+ Units	2020s	0.982579	0.000000	0.017421	0.000000	0.000000	0.000000
TX, 04801	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04801	Single-Family Detached	2020s	0.612225	0.000000	0.365770	0.005379	0.000000	0.016626
TX, 04802	Mobile Home	2020s	0.973002	0.000000	0.000000	0.000000	0.000000	0.026998
TX, 04802	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04802	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 04802	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04802	Single-Family Detached	2020s	0.663274	0.000000	0.308575	0.006496	0.000000	0.021655
TX, 04803	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04803	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04803	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 04803	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04803	Single-Family Detached	2020s	0.747079	0.000000	0.189836	0.000000	0.018692	0.044393
TX, 04901	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04901	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04901	Multi-Family with 5+ Units	2020s	0.959016	0.000000	0.040983	0.000000	0.000000	0.000000
TX, 04901	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04901	Single-Family Detached	2020s	0.575258	0.000000	0.414948	0.007216	0.000000	0.002577
TX, 04902	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04902	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04902	Multi-Family with 5+ Units	2020s	0.942801	0.000000	0.057199	0.000000	0.000000	0.000000
TX, 04902	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04902	Single-Family Detached	2020s	0.615674	0.000000	0.379254	0.000000	0.000000	0.005072
TX, 04903	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04903	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04903	Multi-Family with 5+ Units	2020s	0.954449	0.000000	0.036759	0.005525	0.001427	0.001840
TX, 04903	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04903	Single-Family Detached	2020s	0.676270	0.000000	0.316101	0.000000	0.000000	0.007627
TX, 04904	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04904	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04904	Multi-Family with 5+ Units	2020s	0.982236	0.000000	0.000000	0.017764	0.000000	0.000000
TX, 04904	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 04904	Single-Family Detached	2020s	0.564328	0.000000	0.421317	0.000000	0.000000	0.014355
TX, 04905	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 04905	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 04905	Multi-Family with 5+ Units	2020s	0.916776	0.000000	0.072325	0.000000	0.000000	0.010899
TX, 04905	Single-Family Attached	2020s	0.646084	0.000000	0.353915	0.000000	0.000000	0.000000
TX, 04905	Single-Family Detached	2020s	0.616540	0.000000	0.371194	0.002470	0.000000	0.009796
TX, 05000	Mobile Home	2020s	0.927907	0.000000	0.036628	0.024419	0.000000	0.011047
TX, 05000	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05000	Multi-Family with 5+ Units	2020s	0.954449	0.000000	0.036759	0.005525	0.001427	0.001840
TX, 05000	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05000	Single-Family Detached	2020s	0.765873	0.000000	0.106702	0.000000	0.000000	0.127425
TX, 05100	Mobile Home	2020s	0.934648	0.000000	0.033292	0.023428	0.000000	0.008632
TX, 05100	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05100	Multi-Family with 5+ Units	2020s	0.954449	0.000000	0.036759	0.005525	0.001427	0.001840
TX, 05100	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05100	Single-Family Detached	2020s	0.889770	0.000000	0.022927	0.009524	0.014462	0.063315
TX, 05201	Mobile Home	2020s	0.914728	0.000000	0.019380	0.000000	0.000000	0.065892
TX, 05201	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05201	Multi-Family with 5+ Units	2020s	0.897977	0.000000	0.102024	0.000000	0.000000	0.000000
TX, 05201	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05201	Single-Family Detached	2020s	0.719897	0.000000	0.229555	0.004937	0.010517	0.035093
TX, 05202	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05202	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05202	Multi-Family with 5+ Units	2020s	0.981557	0.000000	0.000000	0.018443	0.000000	0.000000
TX, 05202	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05202	Single-Family Detached	2020s	0.645334	0.000000	0.342894	0.000000	0.000000	0.011772
TX, 05203	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05203	Multi-Family with 2 - 4 Units	2020s	0.911243	0.000000	0.088758	0.000000	0.000000	0.000000
TX, 05203	Multi-Family with 5+ Units	2020s	0.937841	0.000000	0.062159	0.000000	0.000000	0.000000
TX, 05203	Single-Family Attached	2020s	0.735796	0.000000	0.247159	0.000000	0.000000	0.017046
TX, 05203	Single-Family Detached	2020s	0.626588	0.000000	0.367054	0.000000	0.000000	0.006357
TX, 05204	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05204	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05204	Multi-Family with 5+ Units	2020s	0.930609	0.000000	0.059368	0.000000	0.000000	0.010023
TX, 05204	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05204	Single-Family Detached	2020s	0.754956	0.000000	0.219530	0.000000	0.004589	0.020925
TX, 05301	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05301	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05301	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 05301	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05301	Single-Family Detached	2020s	0.808331	0.000000	0.187359	0.000000	0.000000	0.004309
TX, 05302	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05302	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05302	Multi-Family with 5+ Units	2020s	0.927900	0.000000	0.047619	0.000000	0.000000	0.024480
TX, 05302	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05302	Single-Family Detached	2020s	0.741298	0.000000	0.233434	0.002399	0.004678	0.018191
TX, 05303	Mobile Home	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 05303	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05303	Multi-Family with 5+ Units	2020s	0.912138	0.000000	0.069364	0.000000	0.011561	0.006936
TX, 05303	Single-Family Attached	2020s	0.769373	0.000000	0.230628	0.000000	0.000000	0.000000
TX, 05303	Single-Family Detached	2020s	0.798979	0.000000	0.201020	0.000000	0.000000	0.000000
TX, 05304	Mobile Home	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 05304	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05304	Multi-Family with 5+ Units	2020s	0.912246	0.000000	0.049071	0.030062	0.000000	0.008620
TX, 05304	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05304	Single-Family Detached	2020s	0.773493	0.000000	0.212650	0.000000	0.013855	0.000000
TX, 05305	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05305	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05305	Multi-Family with 5+ Units	2020s	0.841897	0.000000	0.158103	0.000000	0.000000	0.000000
TX, 05305	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05305	Single-Family Detached	2020s	0.646108	0.000000	0.309839	0.000000	0.010279	0.033774
TX, 05306	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05306	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05306	Multi-Family with 5+ Units	2020s	0.918890	0.000000	0.057805	0.012879	0.006133	0.004293
TX, 05306	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05306	Single-Family Detached	2020s	0.714493	0.000000	0.285507	0.000000	0.000000	0.000000
TX, 05307	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05307	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05307	Multi-Family with 5+ Units	2020s	0.898130	0.000000	0.100477	0.000000	0.000000	0.001393
TX, 05307	Single-Family Attached	2020s	0.880082	0.000000	0.119918	0.000000	0.000000	0.000000
TX, 05307	Single-Family Detached	2020s	0.727535	0.000000	0.256049	0.000000	0.013825	0.002592
TX, 05308	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05308	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05308	Multi-Family with 5+ Units	2020s	0.920771	0.000000	0.061028	0.000000	0.000000	0.018201
TX, 05308	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05308	Single-Family Detached	2020s	0.682692	0.000000	0.303733	0.000000	0.004525	0.009050
TX, 05309	Mobile Home	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 05309	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05309	Multi-Family with 5+ Units	2020s	0.939788	0.000000	0.060212	0.000000	0.000000	0.000000
TX, 05309	Single-Family Attached	2020s	0.664285	0.000000	0.133333	0.000000	0.000000	0.202381
TX, 05309	Single-Family Detached	2020s	0.692813	0.000000	0.220133	0.000000	0.017039	0.070015
TX, 05400	Mobile Home	2020s	0.993036	0.000000	0.000000	0.000000	0.000000	0.006964
TX, 05400	Multi-Family with 2 - 4 Units	2020s	0.916549	0.000000	0.083451	0.000000	0.000000	0.000000
TX, 05400	Multi-Family with 5+ Units	2020s	0.958811	0.000000	0.036059	0.005130	0.000000	0.000000
TX, 05400	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05400	Single-Family Detached	2020s	0.700471	0.000000	0.255993	0.001177	0.006177	0.036182
TX, 05500	Mobile Home	2020s	0.890356	0.000000	0.011229	0.056803	0.000000	0.041612
TX, 05500	Multi-Family with 2 - 4 Units	2020s	0.948925	0.000000	0.051076	0.000000	0.000000	0.000000
TX, 05500	Multi-Family with 5+ Units	2020s	0.988847	0.000000	0.011152	0.000000	0.000000	0.000000
TX, 05500	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05500	Single-Family Detached	2020s	0.910732	0.000000	0.038149	0.000000	0.026958	0.024161
TX, 05600	Mobile Home	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 05600	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05600	Multi-Family with 5+ Units	2020s	0.983471	0.000000	0.016529	0.000000	0.000000	0.000000
TX, 05600	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05600	Single-Family Detached	2020s	0.798144	0.000000	0.113689	0.000000	0.000000	0.088167
TX, 05700	Mobile Home	2020s	0.970674	0.000000	0.029326	0.000000	0.000000	0.000000
TX, 05700	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05700	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 05700	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05700	Single-Family Detached	2020s	0.941572	0.000000	0.033474	0.006414	0.005412	0.013129
TX, 05800	Mobile Home	2020s	0.986816	0.000000	0.000000	0.000000	0.000000	0.013185
TX, 05800	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05800	Multi-Family with 5+ Units	2020s	0.989761	0.000000	0.000000	0.010239	0.000000	0.000000
TX, 05800	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05800	Single-Family Detached	2020s	0.818330	0.000000	0.095394	0.000000	0.002806	0.083470
TX, 05901	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05901	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05901	Multi-Family with 5+ Units	2020s	0.964159	0.000000	0.034066	0.000000	0.000000	0.001775
TX, 05901	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05901	Single-Family Detached	2020s	0.800830	0.000000	0.199170	0.000000	0.000000	0.000000
TX, 05902	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05902	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05902	Multi-Family with 5+ Units	2020s	0.959649	0.000000	0.023977	0.016374	0.000000	0.000000
TX, 05902	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05902	Single-Family Detached	2020s	0.799578	0.000000	0.200422	0.000000	0.000000	0.000000
TX, 05903	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05903	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05903	Multi-Family with 5+ Units	2020s	0.958995	0.000000	0.041006	0.000000	0.000000	0.000000
TX, 05903	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05903	Single-Family Detached	2020s	0.939321	0.000000	0.048544	0.000000	0.000000	0.012136
TX, 05904	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05904	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05904	Multi-Family with 5+ Units	2020s	0.939024	0.000000	0.060976	0.000000	0.000000	0.000000
TX, 05904	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05904	Single-Family Detached	2020s	0.741298	0.000000	0.233434	0.002399	0.004678	0.018191
TX, 05905	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05905	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05905	Multi-Family with 5+ Units	2020s	0.961290	0.000000	0.000000	0.000000	0.038710	0.000000
TX, 05905	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05905	Single-Family Detached	2020s	0.782868	0.000000	0.165338	0.000000	0.000000	0.051793
TX, 05906	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05906	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05906	Multi-Family with 5+ Units	2020s	0.954449	0.000000	0.036759	0.005525	0.001427	0.001840
TX, 05906	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05906	Single-Family Detached	2020s	0.882275	0.000000	0.117725	0.000000	0.000000	0.000000
TX, 05907	Mobile Home	2020s	0.976407	0.000000	0.015426	0.000000	0.000000	0.008167
TX, 05907	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05907	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 05907	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05907	Single-Family Detached	2020s	0.895895	0.000000	0.100617	0.003488	0.000000	0.000000
TX, 05908	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05908	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05908	Multi-Family with 5+ Units	2020s	0.973348	0.000000	0.016525	0.010128	0.000000	0.000000
TX, 05908	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05908	Single-Family Detached	2020s	0.867563	0.000000	0.127139	0.000000	0.000000	0.005298
TX, 05909	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05909	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05909	Multi-Family with 5+ Units	2020s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TX, 05909	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05909	Single-Family Detached	2020s	0.875562	0.000000	0.124438	0.000000	0.000000	0.000000
TX, 05910	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05910	Multi-Family with 2 - 4 Units	2020s	0.829146	0.000000	0.120603	0.050251	0.000000	0.000000
TX, 05910	Multi-Family with 5+ Units	2020s	0.918682	0.000000	0.046252	0.019952	0.008464	0.006651
TX, 05910	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05910	Single-Family Detached	2020s	0.895588	0.000000	0.104412	0.000000	0.000000	0.000000
TX, 05911	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
TX, 05911	Multi-Family with 2 - 4 Units	2020s	0.909270	0.000000	0.079451	0.007674	0.001589	0.002015
TX, 05911	Multi-Family with 5+ Units	2020s	0.977953	0.000000	0.022047	0.000000	0.000000	0.000000
TX, 05911	Single-Family Attached	2020s	0.776313	0.000000	0.199791	0.005112	0.005297	0.013487
TX, 05911	Single-Family Detached	2020s	0.737078	0.000000	0.262921	0.000000	0.000000	0.000000
TX, 05912	Mobile Home	2020s	0.935922	0.000000	0.019010	0.009753	0.004933	0.030380
