Dependency=PUMA	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	source_count	source_weight	sampling_probability
"GA, 03003"	0.086550	0.126932	0.169342	0.220330	0.149159	0.247688	0.000000	0.000000	0.000000	2114.000000	45591.000000	0.000354
"GA, 03004"	0.025652	0.105070	0.274071	0.311614	0.171640	0.111953	0.000000	0.000000	0.000000	2866.000000	69043.000000	0.000563
"GA, 03005"	0.052348	0.110183	0.236908	0.323501	0.070051	0.207009	0.000000	0.000000	0.000000	3115.000000	53615.000000	0.000417
"GA, 03101"	0.041799	0.098760	0.125923	0.283755	0.312104	0.137660	0.000000	0.000000	0.000000	1404.000000	40720.000000	0.000317
"GA, 03102"	0.061103	0.213754	0.000000	0.323113	0.025478	0.376552	0.000000	0.000000	0.000000	1794.000000	42430.000000	0.000328
"GA, 03200"	0.115238	0.248606	0.339870	0.161154	0.066692	0.068440	0.000000	0.000000	0.000000	2694.000000	51102.000000	0.000557
"GA, 03300"	0.061707	0.129468	0.166962	0.226857	0.234126	0.180880	0.000000	0.000000	0.000000	4743.000000	70468.000000	0.000537
"GA, 03400"	0.104980	0.160272	0.160161	0.290977	0.106409	0.177202	0.000000	0.000000	0.000000	3636.000000	63095.000000	0.000523
"GA, 03500"	0.260942	0.281512	0.181310	0.166031	0.059656	0.050549	0.000000	0.000000	0.000000	3094.000000	49192.000000	0.000463
"GA, 03600"	0.192403	0.144160	0.207253	0.204542	0.133531	0.118110	0.000000	0.000000	0.000000	2600.000000	46292.000000	0.000389
"GA, 03700"	0.413416	0.189186	0.153240	0.089620	0.070989	0.083548	0.000000	0.000000	0.000000	3328.000000	43428.000000	0.000375
"GA, 03800"	0.383731	0.178601	0.190191	0.108806	0.087166	0.051505	0.000000	0.000000	0.000000	3120.000000	46374.000000	0.000381
"GA, 03900"	0.436399	0.210181	0.216040	0.070452	0.037568	0.029359	0.000000	0.000000	0.000000	2465.000000	42285.000000	0.000349
"GA, 04000"	0.122786	0.256446	0.319301	0.128633	0.067297	0.105537	0.000000	0.000000	0.000000	3717.000000	72362.000000	0.000655
"GA, 04001"	0.030913	0.107407	0.295808	0.357014	0.127528	0.081330	0.000000	0.000000	0.000000	2602.000000	52778.000000	0.000425
"GA, 04002"	0.080681	0.071570	0.162004	0.327255	0.113534	0.244957	0.000000	0.000000	0.000000	1333.000000	37952.000000	0.000293
"GA, 04003"	0.173402	0.103226	0.189466	0.278341	0.131667	0.123898	0.000000	0.000000	0.000000	1977.000000	49296.000000	0.000385
"GA, 04004"	0.125615	0.034628	0.130419	0.157812	0.248799	0.302728	0.000000	0.000000	0.000000	1216.000000	35515.000000	0.000277
"GA, 04005"	0.111880	0.322197	0.183008	0.161747	0.082399	0.138768	0.000000	0.000000	0.000000	1837.000000	40419.000000	0.000325
"GA, 04006"	0.046404	0.085794	0.264069	0.345371	0.157505	0.100857	0.000000	0.000000	0.000000	2977.000000	67294.000000	0.000539
"GA, 04100"	0.179532	0.223482	0.112199	0.305254	0.079011	0.100521	0.000000	0.000000	0.000000	2029.000000	45823.000000	0.000401
"GA, 04200"	0.299621	0.301130	0.198496	0.048055	0.112200	0.040498	0.000000	0.000000	0.000000	3658.000000	47235.000000	0.000458
"GA, 04300"	0.226092	0.208983	0.205133	0.177187	0.121296	0.061309	0.000000	0.000000	0.000000	2884.000000	65761.000000	0.000538
"GA, 04400"	0.080705	0.119945	0.204058	0.349251	0.198167	0.047874	0.000000	0.000000	0.000000	1933.000000	48425.000000	0.000390
"GA, 04500"	0.132223	0.195845	0.338049	0.166738	0.088562	0.078582	0.000000	0.000000	0.000000	1968.000000	51397.000000	0.000401
"GA, 04600"	0.072730	0.082836	0.202172	0.241759	0.118099	0.282404	0.000000	0.000000	0.000000	2877.000000	46726.000000	0.000465
"GA, 05001"	0.052607	0.119384	0.311184	0.270540	0.179502	0.066783	0.000000	0.000000	0.000000	1710.000000	37021.000000	0.000309
"GA, 05002"	0.038262	0.128924	0.409060	0.238328	0.140124	0.045302	0.000000	0.000000	0.000000	2395.000000	54560.000000	0.000477
"GA, 06001"	0.023953	0.092250	0.281363	0.173983	0.356796	0.071656	0.000000	0.000000	0.000000	1201.000000	35522.000000	0.000286
"GA, 06002"	0.035710	0.118941	0.195615	0.247377	0.310290	0.092067	0.000000	0.000000	0.000000	1475.000000	37197.000000	0.000299
"IA, 00100"	0.137714	0.256751	0.210738	0.144218	0.214237	0.036342	0.000000	0.000000	0.000000	3306.000000	48580.000000	0.000435
"IA, 00200"	0.112688	0.221595	0.310324	0.112054	0.150037	0.093301	0.000000	0.000000	0.000000	3178.000000	49681.000000	0.000422
"IA, 00400"	0.200327	0.251023	0.204211	0.139411	0.154132	0.050896	0.000000	0.000000	0.000000	3533.000000	48725.000000	0.000415
"IA, 00500"	0.184001	0.165281	0.192753	0.228981	0.106345	0.122640	0.000000	0.000000	0.000000	2168.000000	52811.000000	0.000427
"IA, 00600"	0.147955	0.289753	0.216169	0.131218	0.175905	0.039000	0.000000	0.000000	0.000000	4022.000000	54081.000000	0.000457
"IA, 00700"	0.215041	0.324265	0.162434	0.107320	0.105724	0.085216	0.000000	0.000000	0.000000	3525.000000	61609.000000	0.000503
"IA, 00800"	0.196984	0.250112	0.160400	0.211181	0.109612	0.071710	0.000000	0.000000	0.000000	2639.000000	52099.000000	0.000427
"IA, 00900"	0.122560	0.175115	0.220203	0.235928	0.117246	0.128948	0.000000	0.000000	0.000000	2682.000000	67100.000000	0.000549
"IA, 01000"	0.073361	0.200000	0.164450	0.334423	0.139467	0.088298	0.000000	0.000000	0.000000	3051.000000	89061.000000	0.000711
"IA, 01100"	0.063677	0.132032	0.184366	0.395840	0.140321	0.083764	0.000000	0.000000	0.000000	1804.000000	57424.000000	0.000447
"IA, 01200"	0.168088	0.286400	0.205921	0.132270	0.122653	0.084668	0.000000	0.000000	0.000000	3011.000000	46740.000000	0.000390
"IA, 01300"	0.100566	0.092490	0.163832	0.308793	0.263102	0.071217	0.000000	0.000000	0.000000	2037.000000	48103.000000	0.000375
"IA, 01400"	0.089952	0.212155	0.182600	0.232717	0.195327	0.087249	0.000000	0.000000	0.000000	3227.000000	60796.000000	0.000486
"IA, 01500"	0.027761	0.064637	0.165936	0.288749	0.331770	0.121147	0.000000	0.000000	0.000000	2275.000000	75626.000000	0.000578
"IA, 01600"	0.068590	0.118718	0.219105	0.180367	0.291171	0.122050	0.000000	0.000000	0.000000	1444.000000	49686.000000	0.000383
"IA, 01700"	0.079420	0.098124	0.119660	0.177148	0.325550	0.200099	0.000000	0.000000	0.000000	2800.000000	79178.000000	0.000643
"IA, 01800"	0.114296	0.321681	0.229082	0.098143	0.160596	0.076201	0.000000	0.000000	0.000000	3624.000000	44129.000000	0.000389
"IA, 01900"	0.204051	0.297670	0.178020	0.121453	0.165370	0.033436	0.000000	0.000000	0.000000	4304.000000	50644.000000	0.000430
"IA, 02000"	0.152718	0.188894	0.163800	0.172590	0.201119	0.120878	0.000000	0.000000	0.000000	2221.000000	49045.000000	0.000392
"IA, 02100"	0.145224	0.192371	0.229933	0.147643	0.141833	0.142997	0.000000	0.000000	0.000000	4637.000000	73718.000000	0.000604
"IA, 02200"	0.152506	0.330861	0.187466	0.099818	0.173619	0.055730	0.000000	0.000000	0.000000	2923.000000	49628.000000	0.000414
"IA, 02300"	0.162908	0.293688	0.185453	0.136604	0.131153	0.090195	0.000000	0.000000	0.000000	2396.000000	43113.000000	0.000361
"ID, 00100"	0.101612	0.171233	0.301426	0.227917	0.150888	0.046924	0.000000	0.000000	0.000000	3485.000000	48908.000000	0.000468
"ID, 00200"	0.208784	0.219760	0.155137	0.162281	0.117959	0.136079	0.000000	0.000000	0.000000	2186.000000	56588.000000	0.000463
"ID, 00300"	0.180345	0.361836	0.167351	0.084589	0.110350	0.095529	0.000000	0.000000	0.000000	3512.000000	43306.000000	0.000467
"ID, 00400"	0.167356	0.327996	0.098763	0.047338	0.257915	0.100632	0.000000	0.000000	0.000000	1984.000000	42492.000000	0.000332
"ID, 00500"	0.161143	0.371856	0.164635	0.112325	0.119799	0.070241	0.000000	0.000000	0.000000	1632.000000	40173.000000	0.000313
"ID, 00600"	0.181549	0.373225	0.175481	0.096511	0.042974	0.130259	0.000000	0.000000	0.000000	1257.000000	44004.000000	0.000332
"ID, 00701"	0.099121	0.410708	0.187997	0.085319	0.049350	0.167504	0.000000	0.000000	0.000000	1404.000000	42830.000000	0.000322
"ID, 00702"	0.164067	0.289308	0.108393	0.139475	0.097120	0.201638	0.000000	0.000000	0.000000	1665.000000	42695.000000	0.000341
"ID, 00800"	0.112748	0.236755	0.151247	0.181795	0.122745	0.194709	0.000000	0.000000	0.000000	1828.000000	44643.000000	0.000347
"ID, 00900"	0.109370	0.377654	0.237019	0.134267	0.091634	0.050055	0.000000	0.000000	0.000000	1926.000000	37923.000000	0.000302
"ID, 01000"	0.298501	0.310795	0.199342	0.116782	0.042614	0.031965	0.000000	0.000000	0.000000	2344.000000	40961.000000	0.000393
"ID, 01100"	0.116200	0.298349	0.195061	0.143136	0.104954	0.142300	0.000000	0.000000	0.000000	2354.000000	41245.000000	0.000384
"ID, 01200"	0.102345	0.398486	0.188190	0.130660	0.095531	0.084787	0.000000	0.000000	0.000000	2032.000000	38402.000000	0.000306
"ID, 01300"	0.235239	0.322108	0.166283	0.093461	0.093461	0.089447	0.000000	0.000000	0.000000	2991.000000	44952.000000	0.000384
"IL, 00104"	0.224475	0.295134	0.177171	0.079354	0.085611	0.138254	0.000000	0.000000	0.000000	4153.000000	53252.000000	0.000471
"IL, 00105"	0.155764	0.133960	0.212073	0.188969	0.101981	0.207253	0.000000	0.000000	0.000000	3327.000000	60064.000000	0.000494
"IL, 00202"	0.145337	0.252754	0.219332	0.116035	0.081821	0.184722	0.000000	0.000000	0.000000	5887.000000	69507.000000	0.000607
"IL, 00300"	0.307476	0.340324	0.122817	0.085081	0.036335	0.107967	0.000000	0.000000	0.000000	3345.000000	45047.000000	0.000381
"IL, 00401"	0.303997	0.264875	0.151169	0.064644	0.101941	0.113374	0.000000	0.000000	0.000000	4540.000000	55627.000000	0.000483
"IL, 00501"	0.175975	0.292244	0.215190	0.077967	0.119650	0.118974	0.000000	0.000000	0.000000	4461.000000	52659.000000	0.000447
"IL, 00600"	0.206009	0.272487	0.122162	0.155011	0.102142	0.142189	0.000000	0.000000	0.000000	2768.000000	40541.000000	0.000342
"IL, 00700"	0.178148	0.271138	0.184771	0.078850	0.164914	0.122178	0.000000	0.000000	0.000000	3364.000000	43670.000000	0.000367
"IL, 00800"	0.273054	0.294357	0.151169	0.083282	0.068074	0.130064	0.000000	0.000000	0.000000	4509.000000	54515.000000	0.000503
"IL, 00900"	0.242513	0.248325	0.164058	0.120622	0.111014	0.113468	0.000000	0.000000	0.000000	4889.000000	75372.000000	0.000656
"IL, 01001"	0.275675	0.218813	0.227477	0.127600	0.054030	0.096406	0.000000	0.000000	0.000000	5447.000000	62428.000000	0.000518
"IL, 01104"	0.230112	0.218675	0.252559	0.157647	0.049165	0.091841	0.000000	0.000000	0.000000	2259.000000	58795.000000	0.000488
"IL, 01105"	0.140571	0.221347	0.298758	0.117396	0.078803	0.143124	0.000000	0.000000	0.000000	1981.000000	44331.000000	0.000401
"IL, 01204"	0.200408	0.274269	0.242760	0.153081	0.022196	0.107285	0.000000	0.000000	0.000000	2175.000000	47039.000000	0.000376
"IL, 01205"	0.174354	0.350326	0.145837	0.107487	0.029818	0.192179	0.000000	0.000000	0.000000	2722.000000	60202.000000	0.000511
"IL, 01300"	0.161926	0.223563	0.187713	0.163074	0.061565	0.202158	0.000000	0.000000	0.000000	4593.000000	83674.000000	0.000680
"IL, 01500"	0.085635	0.163079	0.239416	0.197782	0.101317	0.212769	0.000000	0.000000	0.000000	2668.000000	44309.000000	0.000378
"IL, 01602"	0.261863	0.294849	0.139921	0.052258	0.134539	0.116570	0.000000	0.000000	0.000000	5080.000000	58551.000000	0.000487
"IL, 01701"	0.115560	0.105045	0.199328	0.240474	0.155977	0.183615	0.000000	0.000000	0.000000	3971.000000	74515.000000	0.000627
"IL, 01900"	0.154671	0.220992	0.259759	0.178877	0.073147	0.112555	0.000000	0.000000	0.000000	3091.000000	54751.000000	0.000437
"IL, 02000"	0.086377	0.178501	0.285825	0.248743	0.102128	0.098426	0.000000	0.000000	0.000000	3747.000000	66069.000000	0.000535
"IL, 02100"	0.071083	0.111246	0.197882	0.302190	0.197299	0.120300	0.000000	0.000000	0.000000	4096.000000	81419.000000	0.000673
"IL, 02200"	0.146677	0.256174	0.271424	0.138984	0.050149	0.136593	0.000000	0.000000	0.000000	5410.000000	63262.000000	0.000537
"IL, 02300"	0.250759	0.273654	0.204825	0.087172	0.038485	0.145105	0.000000	0.000000	0.000000	2455.000000	40239.000000	0.000339
"IL, 02400"	0.303809	0.259367	0.175086	0.106653	0.066952	0.088132	0.000000	0.000000	0.000000	3084.000000	44448.000000	0.000375
"IL, 02501"	0.205641	0.268617	0.172062	0.093420	0.088647	0.171613	0.000000	0.000000	0.000000	5667.000000	59013.000000	0.000499
"IL, 02601"	0.135640	0.162769	0.216642	0.243577	0.115510	0.125862	0.000000	0.000000	0.000000	1981.000000	37420.000000	0.000308
"IL, 02700"	0.238083	0.258853	0.174261	0.085638	0.129729	0.113436	0.000000	0.000000	0.000000	2764.000000	40435.000000	0.000333
"IL, 02801"	0.304042	0.206064	0.155955	0.091739	0.080098	0.162101	0.000000	0.000000	0.000000	4037.000000	79890.000000	0.000668
"IL, 02901"	0.180869	0.416004	0.192520	0.097969	0.031242	0.081395	0.000000	0.000000	0.000000	2128.000000	53309.000000	0.000425
"IL, 03005"	0.289544	0.168556	0.153551	0.118995	0.110296	0.159058	0.000000	0.000000	0.000000	1805.000000	45491.000000	0.000367
"IL, 03007"	0.139141	0.261735	0.164318	0.154055	0.106718	0.174033	0.000000	0.000000	0.000000	1621.000000	42646.000000	0.000329
"IL, 03008"	0.214566	0.189096	0.253872	0.181129	0.069537	0.091801	0.000000	0.000000	0.000000	1880.000000	44919.000000	0.000359
"IL, 03009"	0.246090	0.156919	0.191649	0.074127	0.172558	0.158656	0.000000	0.000000	0.000000	1280.000000	42873.000000	0.000327
"IL, 03102"	0.219392	0.187729	0.165150	0.200561	0.066887	0.160280	0.000000	0.000000	0.000000	2429.000000	46371.000000	0.000376
"IL, 03105"	0.154330	0.226187	0.184263	0.151876	0.087370	0.195974	0.000000	0.000000	0.000000	1883.000000	44633.000000	0.000354
"IL, 03106"	0.071527	0.116297	0.226045	0.275732	0.156697	0.153702	0.000000	0.000000	0.000000	2275.000000	52496.000000	0.000412
"IL, 03107"	0.043269	0.332244	0.180822	0.228160	0.050605	0.164899	0.000000	0.000000	0.000000	1984.000000	41900.000000	0.000326
"IL, 03108"	0.133099	0.255810	0.193437	0.171625	0.076438	0.169590	0.000000	0.000000	0.000000	2260.000000	41268.000000	0.000335
"IL, 03202"	0.016496	0.122846	0.202613	0.206453	0.210059	0.241533	0.000000	0.000000	0.000000	2328.000000	43246.000000	0.000339
"IL, 03203"	0.023533	0.106943	0.305846	0.193951	0.137394	0.232333	0.000000	0.000000	0.000000	2109.000000	46449.000000	0.000365
"IL, 03204"	0.031155	0.121632	0.264524	0.209605	0.217301	0.155783	0.000000	0.000000	0.000000	2834.000000	57893.000000	0.000457
"IL, 03205"	0.038399	0.054866	0.161756	0.118506	0.186304	0.440169	0.000000	0.000000	0.000000	2525.000000	48165.000000	0.000383
"IL, 03207"	0.034605	0.128791	0.226722	0.218159	0.172584	0.219139	0.000000	0.000000	0.000000	1924.000000	41010.000000	0.000321
"IL, 03208"	0.020199	0.161488	0.282588	0.321993	0.084828	0.128904	0.000000	0.000000	0.000000	3196.000000	59545.000000	0.000467
"IL, 03209"	0.013889	0.128119	0.274339	0.340069	0.122884	0.120700	0.000000	0.000000	0.000000	2184.000000	44361.000000	0.000352
"IL, 03306"	0.065674	0.152863	0.188158	0.315425	0.082547	0.195332	0.000000	0.000000	0.000000	2590.000000	55937.000000	0.000458
"IL, 03307"	0.253001	0.147312	0.158142	0.188087	0.110192	0.143266	0.000000	0.000000	0.000000	1891.000000	46946.000000	0.000385
"IL, 03308"	0.083357	0.260087	0.191066	0.062353	0.140717	0.262419	0.000000	0.000000	0.000000	2068.000000	41144.000000	0.000319
"IL, 03309"	0.039946	0.127130	0.206858	0.258105	0.193844	0.174117	0.000000	0.000000	0.000000	2630.000000	51568.000000	0.000415
"IL, 03310"	0.090539	0.136604	0.175679	0.126210	0.220745	0.250224	0.000000	0.000000	0.000000	2935.000000	48945.000000	0.000388
"IL, 03401"	0.024730	0.148585	0.379279	0.146213	0.132031	0.169162	0.000000	0.000000	0.000000	1987.000000	48031.000000	0.000379
"IL, 03407"	0.219891	0.204039	0.204573	0.101198	0.133772	0.136527	0.000000	0.000000	0.000000	2745.000000	63418.000000	0.000523
"IL, 03408"	0.307556	0.218381	0.175351	0.108047	0.111787	0.078877	0.000000	0.000000	0.000000	2642.000000	61935.000000	0.000507
"IL, 03409"	0.129423	0.233620	0.236986	0.163207	0.145144	0.091620	0.000000	0.000000	0.000000	2589.000000	52492.000000	0.000423
"IL, 03410"	0.015910	0.261157	0.328469	0.257559	0.059908	0.076997	0.000000	0.000000	0.000000	2506.000000	64784.000000	0.000507
"IL, 03411"	0.065687	0.134532	0.331240	0.307926	0.115872	0.044743	0.000000	0.000000	0.000000	2706.000000	64864.000000	0.000529
"IL, 03412"	0.044244	0.085834	0.309933	0.346947	0.057966	0.155075	0.000000	0.000000	0.000000	1444.000000	40851.000000	0.000330
"IL, 03413"	0.169119	0.204812	0.254690	0.125763	0.085703	0.159913	0.000000	0.000000	0.000000	2545.000000	61529.000000	0.000544
"IL, 03414"	0.149654	0.223388	0.243680	0.115228	0.077181	0.190869	0.000000	0.000000	0.000000	2238.000000	61574.000000	0.000523
"IL, 03415"	0.023972	0.172488	0.260593	0.137459	0.157763	0.247726	0.000000	0.000000	0.000000	2193.000000	49183.000000	0.000385
"IL, 03416"	0.022980	0.048788	0.207178	0.112425	0.286901	0.321727	0.000000	0.000000	0.000000	2668.000000	52812.000000	0.000415
"IL, 03417"	0.047604	0.308635	0.182926	0.190077	0.098000	0.172758	0.000000	0.000000	0.000000	1657.000000	40426.000000	0.000322
"IL, 03418"	0.038222	0.302896	0.233690	0.103768	0.144559	0.176864	0.000000	0.000000	0.000000	1722.000000	40999.000000	0.000322
"IL, 03419"	0.013191	0.081896	0.225250	0.158284	0.253998	0.267382	0.000000	0.000000	0.000000	1775.000000	47737.000000	0.000381
"IL, 03420"	0.074170	0.096343	0.273099	0.173051	0.194186	0.189151	0.000000	0.000000	0.000000	3164.000000	70624.000000	0.000566
"IL, 03421"	0.110105	0.132915	0.148110	0.110550	0.245215	0.253105	0.000000	0.000000	0.000000	3154.000000	65834.000000	0.000540
"IL, 03422"	0.096303	0.162965	0.284582	0.145814	0.122735	0.187600	0.000000	0.000000	0.000000	2066.000000	48329.000000	0.000392
"IL, 03501"	0.039631	0.086518	0.205780	0.110125	0.203818	0.354127	0.000000	0.000000	0.000000	3094.000000	82319.000000	0.000694
"IL, 03502"	0.058645	0.161076	0.151991	0.081104	0.163296	0.383888	0.000000	0.000000	0.000000	4108.000000	85084.000000	0.000698
"IL, 03503"	0.194939	0.284423	0.207466	0.114494	0.109443	0.089235	0.000000	0.000000	0.000000	2633.000000	57978.000000	0.000479
"IL, 03504"	0.271636	0.224578	0.237012	0.103287	0.103411	0.060076	0.000000	0.000000	0.000000	2366.000000	50092.000000	0.000410
"IL, 03520"	0.337702	0.283786	0.214910	0.050904	0.078880	0.033818	0.000000	0.000000	0.000000	2188.000000	48668.000000	0.000394
"IL, 03521"	0.407992	0.294482	0.140899	0.040019	0.040934	0.075674	0.000000	0.000000	0.000000	2280.000000	58408.000000	0.000500
"IL, 03522"	0.316310	0.316688	0.173766	0.077476	0.079847	0.035913	0.000000	0.000000	0.000000	2644.000000	49930.000000	0.000417
"IL, 03523"	0.416973	0.356623	0.125830	0.032495	0.021741	0.046338	0.000000	0.000000	0.000000	2757.000000	58086.000000	0.000535
"IL, 03524"	0.142248	0.290874	0.206222	0.047136	0.066390	0.247130	0.000000	0.000000	0.000000	3714.000000	77235.000000	0.000639
"IL, 03525"	0.009412	0.013076	0.024861	0.014075	0.072368	0.866208	0.000000	0.000000	0.000000	2185.000000	87804.000000	0.000756
"IL, 03526"	0.468129	0.350355	0.092399	0.017212	0.019439	0.052465	0.000000	0.000000	0.000000	2474.000000	51436.000000	0.000441
"IL, 03527"	0.359507	0.355676	0.178184	0.056687	0.021371	0.028575	0.000000	0.000000	0.000000	1924.000000	44737.000000	0.000357
"IL, 03528"	0.414391	0.245642	0.170969	0.049114	0.055807	0.064077	0.000000	0.000000	0.000000	2249.000000	46936.000000	0.000463
"IL, 03529"	0.064823	0.144942	0.246200	0.069965	0.124805	0.349265	0.000000	0.000000	0.000000	3805.000000	81910.000000	0.000743
"IL, 03530"	0.171215	0.241387	0.264361	0.078568	0.134526	0.109943	0.000000	0.000000	0.000000	2042.000000	44890.000000	0.000360
"IL, 03531"	0.302026	0.249835	0.242850	0.087950	0.057461	0.059878	0.000000	0.000000	0.000000	2200.000000	49954.000000	0.000457
"IL, 03532"	0.434409	0.264503	0.132985	0.045598	0.016959	0.105547	0.000000	0.000000	0.000000	2062.000000	45671.000000	0.000417
"IL, 03601"	0.228030	0.151604	0.340630	0.131661	0.101838	0.046237	0.000000	0.000000	0.000000	1964.000000	47161.000000	0.000374
"IL, 03602"	0.107377	0.239806	0.328100	0.147882	0.048037	0.128799	0.000000	0.000000	0.000000	3102.000000	63680.000000	0.000506
"IL, 03700"	0.180950	0.160882	0.243732	0.203143	0.113947	0.097345	0.000000	0.000000	0.000000	2242.000000	58889.000000	0.000462
"IN, 00101"	0.313523	0.223754	0.199157	0.113025	0.047372	0.103169	0.000000	0.000000	0.000000	2076.000000	40384.000000	0.000360
"IN, 00102"	0.111335	0.144323	0.281715	0.222306	0.120760	0.119561	0.000000	0.000000	0.000000	2424.000000	49906.000000	0.000473
"IN, 00103"	0.079961	0.241214	0.217819	0.235132	0.142609	0.083265	0.000000	0.000000	0.000000	2009.000000	46203.000000	0.000363
"IN, 00104"	0.107367	0.139141	0.176676	0.278633	0.200592	0.097591	0.000000	0.000000	0.000000	1978.000000	49031.000000	0.000385
"IN, 00200"	0.148331	0.217799	0.303313	0.190247	0.089107	0.051204	0.000000	0.000000	0.000000	2943.000000	63251.000000	0.000504
"IN, 00300"	0.210338	0.249014	0.153483	0.154976	0.161216	0.070974	0.000000	0.000000	0.000000	2458.000000	42975.000000	0.000366
